epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
78,0.8389589,0.07844937,0.20150977,0.06464841,790.0,-33.64416,0.0,3950.0,0.08
79,0.8389075,0.07840594,0.20147704,0.064686306,800.0,-31.102093,0.0,4000.0,0.1
80,0.83888036,0.0783411,0.20147724,0.06474939,810.0,-33.86136,0.0,4050.0,0.02
81,0.83892804,0.07824912,0.20151356,0.064849116,820.0,-35.021885,0.1,4100.0,0.04
82,0.83900905,0.078168236,0.20153858,0.06487677,830.0,-31.494015,0.1,4150.0,0.12
83,0.83892983,0.07831774,0.20152009,0.06496491,840.0,-34.43812,0.0,4200.0,0.06
84,0.8389683,0.07823195,0.201538,0.064964384,850.0,-19.54385,0.2,4250.0,0.08
85,0.839104,0.07813776,0.20158833,0.064961344,860.0,-31.84139,0.1,4300.0,0.06
86,0.83919877,0.07804849,0.20160668,0.06487477,870.0,-38.26707,0.0,4350.0,0.12
87,0.8393406,0.07800446,0.20164788,0.06484121,880.0,-35.089405,0.0,4400.0,0.08
88,0.83935905,0.07792177,0.20164853,0.064727664,890.0,-31.656544,0.1,4450.0,0.04
89,0.83939034,0.07783561,0.20165484,0.064630315,900.0,-32.90227,0.2,4500.0,0.08
90,0.8395068,0.07776086,0.20167458,0.06462018,910.0,-36.652615,0.1,4550.0,0.06
91,0.8395018,0.077669375,0.20168126,0.064572155,920.0,-32.263283,0.0,4600.0,0.08
92,0.8394561,0.07762112,0.20165938,0.064492315,930.0,-28.293774,0.2,4650.0,0.08
93,0.83943075,0.07751802,0.20165633,0.06452751,940.0,-34.9783,0.0,4700.0,0.02
94,0.8393639,0.07758839,0.20164135,0.06466191,950.0,-32.030617,0.0,4750.0,0.08
95,0.83935934,0.0775456,0.20164542,0.06472733,960.0,-22.114664,0.3,4800.0,0.06
96,0.8393716,0.077482074,0.20165728,0.06470092,970.0,-30.503216,0.0,4850.0,0.08
97,0.83936816,0.077447504,0.20166029,0.06472217,980.0,-29.934742,0.0,4900.0,0.08
98,0.83935887,0.07738272,0.20165518,0.06478864,990.0,-33.834602,0.0,4950.0,0.04
99,0.8393681,0.077350445,0.20164312,0.06500291,1000.0,-31.965378,0.0,5000.0,0.06
100,0.8393046,0.07727169,0.20160101,0.06521961,1010.0,-37.30608,0.0,5050.0,0.06
101,0.83935136,0.07736682,0.20161909,0.06535083,1020.0,-33.763298,0.0,5100.0,0.04
102,0.83935905,0.07747778,0.20159866,0.06559208,1030.0,-30.037975,0.0,5150.0,0.02
103,0.83931226,0.07758728,0.20160371,0.065768704,1040.0,-35.94698,0.1,5200.0,0.06
104,0.83933455,0.07751626,0.20162798,0.06580811,1050.0,-28.16159,0.1,5250.0,0.1
105,0.8393438,0.07772636,0.20163788,0.06607975,1060.0,-31.455761,0.1,5300.0,0.1
106,0.8394335,0.07767491,0.20166743,0.06600134,1070.0,-32.46194,0.1,5350.0,0.1
107,0.8395185,0.077610195,0.20169565,0.06593364,1080.0,-33.270454,0.1,5400.0,0.08
108,0.839534,0.07753654,0.20169573,0.06583163,1090.0,-32.053738,0.0,5450.0,0.14
109,0.83951086,0.077591814,0.20170343,0.06585906,1100.0,-34.36445,0.0,5500.0,0.1
110,0.8395119,0.077570185,0.20169804,0.06575595,1110.0,-29.660267,0.0,5550.0,0.06
111,0.83958817,0.07754059,0.2017099,0.06569113,1120.0,-34.124733,0.0,5600.0,0.14
112,0.8395872,0.077708684,0.20170683,0.06570887,1130.0,-36.663277,0.0,5650.0,0.14
113,0.83961636,0.077658914,0.2017274,0.06578376,1140.0,-33.792915,0.1,5700.0,0.08
114,0.8396513,0.077615105,0.20174009,0.065688975,1150.0,-34.76299,0.1,5750.0,0.02
115,0.83966345,0.07757766,0.20173965,0.06574682,1160.0,-33.3152,0.2,5800.0,0.1
116,0.83969235,0.0775146,0.20175034,0.065738104,1170.0,-35.22605,0.1,5850.0,0.04
117,0.83973455,0.07767367,0.20177451,0.06585619,1180.0,-36.06422,0.0,5900.0,0.1
118,0.8397042,0.077618584,0.2017631,0.065863624,1190.0,-30.34122,0.1,5950.0,0.12
119,0.83981806,0.07773851,0.2018179,0.06588266,1200.0,-38.771805,0.0,6000.0,0.0
120,0.839863,0.07768356,0.20182037,0.06577964,1210.0,-29.619434,0.1,6050.0,0.14
121,0.83993,0.07763875,0.20184048,0.065796405,1220.0,-34.700085,0.1,6100.0,0.04
122,0.8399369,0.07758041,0.20183524,0.065697744,1230.0,-28.28866,0.0,6150.0,0.04
123,0.8399379,0.07758924,0.201832,0.0656563,1240.0,-40.99188,0.0,6200.0,0.06
124,0.8399678,0.077673666,0.20183577,0.065657265,1250.0,-32.82104,0.0,6250.0,0.06
125,0.83994204,0.07762138,0.20182623,0.06563668,1260.0,-26.86282,0.1,6300.0,0.08
126,0.8399706,0.07757489,0.20183426,0.065591596,1270.0,-29.995762,0.1,6350.0,0.06
127,0.83986545,0.0777021,0.20180887,0.06566245,1280.0,-34.656845,0.0,6400.0,0.14
128,0.83989674,0.07771457,0.20182484,0.065668024,1290.0,-28.187286,0.1,6450.0,0.06
129,0.8399854,0.077686206,0.20184669,0.06570228,1300.0,-31.244587,0.2,6500.0,0.08
130,0.83999044,0.07775575,0.20183875,0.06575757,1310.0,-23.737904,0.3,6550.0,0.04
131,0.8400781,0.07773802,0.20186883,0.06584818,1320.0,-37.909317,0.0,6600.0,0.08
132,0.84003377,0.07784611,0.20182516,0.06608114,1330.0,-28.893269,0.2,6650.0,0.14
133,0.84008074,0.077822626,0.2018528,0.066079326,1340.0,-29.989634,0.0,6700.0,0.06
134,0.84006864,0.07787514,0.20186609,0.06618426,1350.0,-28.717785,0.0,6750.0,0.08
135,0.84011227,0.07788436,0.20183855,0.0663521,1360.0,-39.443687,0.0,6800.0,0.1
136,0.8400035,0.077862404,0.2018209,0.06646286,1370.0,-23.456675,0.3,6850.0,0.0
137,0.8399195,0.07794215,0.20180945,0.06658866,1380.0,-33.023277,0.1,6900.0,0.06
138,0.8398439,0.07788759,0.20177546,0.066582076,1390.0,-38.41768,0.0,6950.0,0.1
139,0.8398714,0.07785951,0.20177719,0.06658809,1400.0,-38.141582,0.1,7000.0,0.06
140,0.83992,0.07794342,0.20179525,0.066580385,1410.0,-32.157295,0.0,7050.0,0.08
141,0.83997035,0.07790063,0.20180117,0.0665687,1420.0,-29.44724,0.0,7100.0,0.08
142,0.8400232,0.07795692,0.20181385,0.066514544,1430.0,-29.020885,0.1,7150.0,0.04
143,0.8399453,0.07813634,0.20178549,0.066696905,1440.0,-31.254934,0.1,7200.0,0.04
144,0.83998805,0.07826722,0.20180014,0.06677825,1450.0,-31.949194,0.1,7250.0,0.1
145,0.8400071,0.07821233,0.20179914,0.066816755,1460.0,-33.211693,0.1,7300.0,0.12
146,0.8399276,0.07819434,0.20177187,0.066811495,1470.0,-38.155537,0.0,7350.0,0.08
147,0.8399579,0.07820626,0.20179968,0.066903755,1480.0,-31.020548,0.0,7400.0,0.08
148,0.8399229,0.07829911,0.20181526,0.067132786,1490.0,-22.299435,0.1,7450.0,0.04
149,0.8398804,0.07828225,0.20183189,0.067285456,1500.0,-34.422768,0.0,7500.0,0.1
150,0.8398483,0.078417785,0.20180757,0.06738541,1510.0,-30.601578,0.1,7550.0,0.04
151,0.8398029,0.07846988,0.20179811,0.06740657,1520.0,-23.413906,0.2,7600.0,0.08
152,0.83976865,0.078435615,0.20178612,0.067396164,1530.0,-32.52865,0.1,7650.0,0.08
153,0.83980685,0.078588955,0.2017915,0.067514084,1540.0,-35.78466,0.0,7700.0,0.06
154,0.8398419,0.07857134,0.20180239,0.06756301,1550.0,-32.450428,0.0,7750.0,0.08
155,0.83981353,0.07865497,0.20179865,0.067636125,1560.0,-38.01122,0.0,7800.0,0.12
156,0.83982426,0.07874545,0.20183502,0.0678353,1570.0,-29.742865,0.1,7850.0,0.12
157,0.83979964,0.07880247,0.2018378,0.0679054,1580.0,-31.653757,0.1,7900.0,0.12
158,0.8397999,0.07878712,0.20183337,0.06793499,1590.0,-22.741528,0.2,7950.0,0.08
159,0.83984166,0.07880003,0.2018524,0.06798747,1600.0,-32.40546,0.1,8000.0,0.14
160,0.83982915,0.078856,0.2018511,0.067995764,1610.0,-28.976526,0.2,8050.0,0.1
161,0.8397854,0.07882425,0.20182727,0.06793515,1620.0,-32.0204,0.1,8100.0,0.06
162,0.83974075,0.078813955,0.20181014,0.06787931,1630.0,-36.760067,0.1,8150.0,0.04
163,0.8396821,0.078865014,0.20179668,0.068051234,1640.0,-38.33701,0.0,8200.0,0.06
164,0.83966476,0.07881027,0.2017774,0.06801592,1650.0,-27.627045,0.2,8250.0,0.04
165,0.8396683,0.07878857,0.20177321,0.06795737,1660.0,-38.95759,0.0,8300.0,0.06
166,0.8396821,0.07876643,0.20178288,0.06789339,1670.0,-24.956465,0.2,8350.0,0.1
167,0.8396502,0.07874527,0.20177765,0.06784011,1680.0,-35.31444,0.1,8400.0,0.08
168,0.83964556,0.078840755,0.20178786,0.06789082,1690.0,-37.693813,0.0,8450.0,0.02
169,0.83961457,0.07879716,0.20177525,0.067903355,1700.0,-36.249817,0.0,8500.0,0.1
170,0.8395818,0.07877944,0.20177935,0.067953914,1710.0,-35.228786,0.0,8550.0,0.06
171,0.8395787,0.0787842,0.20178427,0.06794109,1720.0,-32.860184,0.0,8600.0,0.02
172,0.8395855,0.07889383,0.20178685,0.06798449,1730.0,-37.626106,0.2,8650.0,0.04
173,0.83961153,0.07885755,0.2017926,0.06790677,1740.0,-38.033607,0.0,8700.0,0.12
174,0.83962727,0.07882989,0.20180438,0.06784135,1750.0,-36.654427,0.0,8750.0,0.04
175,0.83962035,0.078894086,0.20180538,0.06781012,1760.0,-40.220387,0.0,8800.0,0.1
176,0.8395731,0.07893674,0.20179407,0.06783979,1770.0,-31.040323,0.2,8850.0,0.1
177,0.83958405,0.078918226,0.20180325,0.06780184,1780.0,-42.12624,0.0,8900.0,0.04
178,0.83957416,0.07899007,0.20180573,0.06777984,1790.0,-32.22626,0.1,8950.0,0.12
179,0.83960795,0.07906133,0.2018156,0.06784171,1800.0,-30.412292,0.2,9000.0,0.12
180,0.83958817,0.079185866,0.20179652,0.06799874,1810.0,-28.906788,0.1,9050.0,0.06
181,0.8395346,0.0792303,0.20178638,0.06798067,1820.0,-32.30068,0.2,9100.0,0.04
182,0.83955675,0.07923145,0.2017885,0.06794416,1830.0,-30.564846,0.1,9150.0,0.06
183,0.839629,0.07949054,0.2018146,0.0681908,1840.0,-37.013733,0.0,9200.0,0.1
184,0.839631,0.07962447,0.20181662,0.068228886,1850.0,-28.921545,0.1,9250.0,0.06
185,0.8396447,0.07960894,0.20181648,0.0683594,1860.0,-34.60612,0.0,9300.0,0.1
186,0.8396959,0.079663105,0.20181221,0.06855818,1870.0,-25.24821,0.2,9350.0,0.04
187,0.8396964,0.07963934,0.20180854,0.0685081,1880.0,-34.02086,0.0,9400.0,0.14
188,0.8396847,0.0796864,0.20180407,0.0686215,1890.0,-32.40863,0.1,9450.0,0.14
189,0.8397033,0.07966758,0.20180026,0.06859613,1900.0,-31.389044,0.1,9500.0,0.06
190,0.83966774,0.07971076,0.20177916,0.068737514,1910.0,-36.404995,0.1,9550.0,0.0
191,0.83967155,0.07972691,0.20178482,0.06871122,1920.0,-27.40263,0.1,9600.0,0.08
192,0.8397105,0.07973386,0.20178005,0.068741694,1930.0,-32.989464,0.0,9650.0,0.06
193,0.839726,0.07995864,0.20179825,0.06896144,1940.0,-29.210272,0.0,9700.0,0.0
194,0.839773,0.080235876,0.2018244,0.06913898,1950.0,-31.604227,0.1,9750.0,0.02
195,0.8397568,0.080271855,0.20180349,0.06922267,1960.0,-34.370056,0.0,9800.0,0.14
196,0.83969736,0.08032163,0.20180681,0.06933341,1970.0,-35.38387,0.1,9850.0,0.12
197,0.8397719,0.080297954,0.20179604,0.069457754,1980.0,-33.4025,0.0,9900.0,0.06
198,0.839741,0.080357954,0.20177114,0.06961365,1990.0,-33.83329,0.1,9950.0,0.08
199,0.8396507,0.08041438,0.20175342,0.06970854,2000.0,-30.91399,0.0,10000.0,0.12
200,0.83963984,0.08044333,0.20174867,0.069717206,2010.0,-31.70607,0.1,10050.0,0.14
201,0.8396673,0.08068227,0.20175868,0.069957525,2020.0,-41.070774,0.0,10100.0,0.08
202,0.83969325,0.08070467,0.20177181,0.06997806,2030.0,-34.570156,0.0,10150.0,0.1
203,0.8396902,0.08067977,0.20177093,0.06994245,2040.0,-35.446693,0.0,10200.0,0.08
204,0.8396656,0.08064894,0.20174639,0.07001708,2050.0,-36.223427,0.0,10250.0,0.12
205,0.8396364,0.080734186,0.20174226,0.070219174,2060.0,-38.548737,0.0,10300.0,0.04
206,0.8396657,0.080756634,0.20174976,0.07021125,2070.0,-38.66917,0.0,10350.0,0.1
207,0.8396471,0.08081614,0.20174833,0.0702323,2080.0,-31.657568,0.0,10400.0,0.02
208,0.83963376,0.080802955,0.20173286,0.070211515,2090.0,-32.57354,0.0,10450.0,0.06
209,0.83962804,0.08085476,0.20171635,0.07031207,2100.0,-25.8341,0.1,10500.0,0.1
210,0.83958644,0.08097295,0.20171002,0.070400745,2110.0,-33.725376,0.0,10550.0,0.08
211,0.83959746,0.08100227,0.20168611,0.07049127,2120.0,-24.669344,0.2,10600.0,0.02
212,0.83960813,0.08111003,0.20169707,0.070578344,2130.0,-29.452183,0.1,10650.0,0.18
213,0.83961266,0.081169136,0.20169611,0.07062152,2140.0,-29.721746,0.1,10700.0,0.0
214,0.83966446,0.08119988,0.20172144,0.070678905,2150.0,-38.904,0.0,10750.0,0.06
215,0.8396843,0.08122624,0.20171614,0.07072406,2160.0,-36.43352,0.1,10800.0,0.04
216,0.8396976,0.08125048,0.20172216,0.07074638,2170.0,-30.969843,0.0,10850.0,0.12
217,0.8396755,0.081280716,0.20171815,0.07074872,2180.0,-30.42738,0.1,10900.0,0.1
218,0.8396711,0.08134046,0.2017058,0.07074011,2190.0,-39.98866,0.0,10950.0,0.04
219,0.8397135,0.08144432,0.20171587,0.07077088,2200.0,-35.13068,0.0,11000.0,0.08
220,0.8397534,0.08149391,0.20173126,0.07078856,2210.0,-34.678932,0.1,11050.0,0.04
221,0.8397355,0.081475995,0.20172782,0.070733346,2220.0,-31.625507,0.1,11100.0,0.06
222,0.83973974,0.08144814,0.20171136,0.07072482,2230.0,-35.91258,0.0,11150.0,0.1
223,0.8397109,0.08146257,0.20169148,0.070808075,2240.0,-22.107174,0.2,11200.0,0.12
224,0.8397255,0.08146844,0.20169674,0.070760466,2250.0,-34.861282,0.0,11250.0,0.06
225,0.8397009,0.08161404,0.20169607,0.07084018,2260.0,-35.375496,0.0,11300.0,0.1
226,0.83971334,0.08161501,0.20170741,0.07088275,2270.0,-27.359146,0.2,11350.0,0.16
227,0.8397507,0.08157412,0.20171426,0.07086092,2280.0,-37.38561,0.1,11400.0,0.12
228,0.8397091,0.08178835,0.20171052,0.071070716,2290.0,-32.96154,0.1,11450.0,0.12
229,0.8397314,0.08185009,0.20172782,0.07118353,2300.0,-31.615515,0.2,11500.0,0.06
230,0.839725,0.08185278,0.2017269,0.07117182,2310.0,-30.168987,0.1,11550.0,0.12
231,0.8397138,0.08193303,0.20172112,0.07126234,2320.0,-31.406656,0.0,11600.0,0.14
232,0.8396775,0.08205622,0.20170885,0.07143898,2330.0,-29.659128,0.1,11650.0,0.08
233,0.8397074,0.08208653,0.20171729,0.07140992,2340.0,-21.683989,0.3,11700.0,0.02
234,0.839737,0.08212749,0.20172983,0.07139867,2350.0,-34.166374,0.1,11750.0,0.04
235,0.83978796,0.082104094,0.20174246,0.0713698,2360.0,-36.642582,0.1,11800.0,0.04
236,0.8397719,0.082192995,0.2017446,0.071470656,2370.0,-30.490707,0.0,11850.0,0.14
237,0.8397948,0.082256235,0.20175633,0.07155743,2380.0,-27.564606,0.0,11900.0,0.04
238,0.8397898,0.08226427,0.2017611,0.07159772,2390.0,-26.80724,0.3,11950.0,0.14
239,0.83980113,0.082239546,0.20175551,0.07161549,2400.0,-26.440838,0.0,12000.0,0.1
240,0.83983827,0.08226567,0.20174639,0.07174467,2410.0,-30.860294,0.1,12050.0,0.08
241,0.839847,0.08224347,0.2017521,0.07174494,2420.0,-28.03211,0.1,12100.0,0.06
242,0.8398003,0.082298525,0.20173909,0.07172817,2430.0,-30.801449,0.1,12150.0,0.06
243,0.839766,0.082328774,0.20173638,0.07174174,2440.0,-33.797253,0.0,12200.0,0.08
244,0.83976936,0.08235073,0.20173858,0.071694225,2450.0,-41.046833,0.0,12250.0,0.08
245,0.83972555,0.08238301,0.2017357,0.07174006,2460.0,-35.199463,0.1,12300.0,0.06
246,0.8396902,0.08241699,0.20172644,0.07174626,2470.0,-29.667236,0.2,12350.0,0.08
247,0.8396699,0.08241782,0.20172127,0.07171189,2480.0,-29.002575,0.1,12400.0,0.08
248,0.83967733,0.0824395,0.2017223,0.07176073,2490.0,-27.567532,0.1,12450.0,0.06
249,0.8396733,0.08242146,0.2017188,0.071727194,2500.0,-36.34512,0.0,12500.0,0.0
250,0.8396974,0.082459606,0.20172544,0.07184753,2510.0,-31.227566,0.1,12550.0,0.04
251,0.8396981,0.08259242,0.20172215,0.07193264,2520.0,-30.644531,0.0,12600.0,0.04
252,0.8396783,0.08256938,0.20171624,0.07189178,2530.0,-30.136936,0.0,12650.0,0.04
253,0.8397142,0.08256262,0.20172766,0.07187711,2540.0,-31.75408,0.1,12700.0,0.08
254,0.83966404,0.08254449,0.20169294,0.07194464,2550.0,-25.486506,0.2,12750.0,0.04
255,0.83967805,0.08267338,0.20170483,0.07202825,2560.0,-34.824562,0.0,12800.0,0.08
256,0.83967733,0.082653,0.20169717,0.072057,2570.0,-19.042147,0.4,12850.0,0.08
257,0.83966726,0.082637064,0.20168842,0.072061494,2580.0,-32.824512,0.1,12900.0,0.14
258,0.8396802,0.08266219,0.20169804,0.07220465,2590.0,-30.477839,0.1,12950.0,0.0
259,0.83971506,0.08265686,0.20170939,0.07223048,2600.0,-33.242947,0.1,13000.0,0.06
260,0.8397143,0.08271109,0.20170628,0.07227914,2610.0,-31.908518,0.0,13050.0,0.14
261,0.83973616,0.08276653,0.20171742,0.07226208,2620.0,-27.4174,0.2,13100.0,0.08
262,0.83974,0.08276456,0.20171815,0.07232282,2630.0,-21.891432,0.1,13150.0,0.06
263,0.8397767,0.08274407,0.20172527,0.072323725,2640.0,-27.123123,0.0,13200.0,0.14
264,0.83974856,0.08272108,0.20172392,0.07238683,2650.0,-27.56078,0.0,13250.0,0.08
265,0.83976513,0.08270455,0.2017229,0.07237619,2660.0,-30.715424,0.1,13300.0,0.12
266,0.83977073,0.08274519,0.20171304,0.07245173,2670.0,-28.069504,0.0,13350.0,0.06
267,0.8397762,0.08270777,0.20172057,0.07249761,2680.0,-22.976215,0.2,13400.0,0.08
268,0.8397885,0.08278584,0.20172888,0.07255703,2690.0,-35.768486,0.0,13450.0,0.08
269,0.839812,0.0827588,0.20172991,0.07254213,2700.0,-30.587317,0.0,13500.0,0.16
270,0.8398096,0.082725026,0.20172423,0.07250266,2710.0,-21.687576,0.3,13550.0,0.0
271,0.8398147,0.08272954,0.20172705,0.07245898,2720.0,-22.837822,0.2,13600.0,0.12
272,0.8398045,0.08271282,0.20172805,0.0724491,2730.0,-30.455929,0.0,13650.0,0.04
273,0.8398254,0.08268109,0.20173678,0.07244332,2740.0,-34.773834,0.0,13700.0,0.1
274,0.8398439,0.082653396,0.2017425,0.07245714,2750.0,-19.604153,0.2,13750.0,0.16
275,0.839825,0.082638234,0.20173815,0.07245402,2760.0,-31.32809,0.0,13800.0,0.04
276,0.83981603,0.082686655,0.20173578,0.07247512,2770.0,-21.588085,0.2,13850.0,0.04
277,0.83977824,0.08269444,0.2017306,0.07258166,2780.0,-22.901575,0.1,13900.0,0.06
278,0.83974195,0.08266624,0.20172396,0.07258388,2790.0,-25.856379,0.2,13950.0,0.14
279,0.83975655,0.08269689,0.20173933,0.07266699,2800.0,-33.844963,0.1,14000.0,0.08
