epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
19,0.8381291,0.07005666,0.20092693,0.050550148,200.0,-28.762522,0.0,1000.0,0.06
20,0.8379089,0.07004377,0.200844,0.050533257,210.0,-26.305685,0.0,1050.0,0.08
21,0.8378957,0.07003804,0.20079614,0.05092786,220.0,-26.951832,0.1,1100.0,0.08
22,0.83779144,0.06998619,0.2008383,0.051348638,230.0,-29.269958,0.0,1150.0,0.14
23,0.8383228,0.07011596,0.20095204,0.051782407,240.0,-28.638351,0.0,1200.0,0.1
24,0.8385946,0.07033299,0.20109403,0.053556353,250.0,-23.771204,0.1,1250.0,0.02
25,0.8381722,0.07046392,0.20092432,0.054829586,260.0,-21.879631,0.2,1300.0,0.1
26,0.83823663,0.070556834,0.20091808,0.056884214,270.0,-25.834747,0.1,1350.0,0.04
27,0.8383216,0.07088912,0.20088191,0.057933208,280.0,-30.782984,0.0,1400.0,0.06
28,0.8383395,0.072238415,0.20088224,0.059513632,290.0,-27.905231,0.0,1450.0,0.16
29,0.8388663,0.07227998,0.20093374,0.060759235,300.0,-28.923435,0.0,1500.0,0.14
30,0.838953,0.07225161,0.20095684,0.060963597,310.0,-29.66409,0.1,1550.0,0.06
31,0.8392399,0.07224199,0.20112254,0.061732788,320.0,-30.845661,0.0,1600.0,0.04
32,0.83910465,0.07226522,0.2009831,0.062485658,330.0,-22.916792,0.2,1650.0,0.06
33,0.8392814,0.07225073,0.200957,0.062814265,340.0,-22.688745,0.3,1700.0,0.04
34,0.8395684,0.072253555,0.20103025,0.06276167,350.0,-28.837564,0.1,1750.0,0.04
35,0.839575,0.07244214,0.20104659,0.06284811,360.0,-37.217606,0.0,1800.0,0.08
36,0.8396859,0.072362565,0.20107083,0.06302944,370.0,-28.102203,0.1,1850.0,0.02
37,0.83958274,0.07298404,0.20103855,0.063485205,380.0,-28.085907,0.1,1900.0,0.08
38,0.8394535,0.072904564,0.2010624,0.06371565,390.0,-33.42478,0.0,1950.0,0.02
39,0.8395803,0.07284408,0.20119554,0.06448778,400.0,-25.662546,0.1,2000.0,0.08
40,0.83953637,0.073533885,0.2010885,0.06530045,410.0,-28.01709,0.1,2050.0,0.08
41,0.8394932,0.0734858,0.20112036,0.06545552,420.0,-30.83018,0.0,2100.0,0.02
42,0.83961076,0.07337297,0.20119162,0.065531805,430.0,-36.745323,0.0,2150.0,0.06
43,0.8396663,0.07329378,0.20119448,0.06545546,440.0,-28.603668,0.0,2200.0,0.02
44,0.8394716,0.07322552,0.20106778,0.06559835,450.0,-28.494747,0.2,2250.0,0.08
45,0.83941287,0.07318104,0.20107384,0.06534511,460.0,-35.710358,0.0,2300.0,0.06
46,0.83960456,0.07310634,0.20113152,0.065184765,470.0,-31.688791,0.1,2350.0,0.06
47,0.8395547,0.0733741,0.20112146,0.06508755,480.0,-34.100567,0.0,2400.0,0.04
48,0.83949596,0.073395796,0.20111825,0.0649001,490.0,-22.477745,0.2,2450.0,0.08
49,0.83959085,0.07387003,0.20114155,0.064847186,500.0,-39.337612,0.0,2500.0,0.12
50,0.83959365,0.073824845,0.20114392,0.06457435,510.0,-40.8603,0.0,2550.0,0.08
51,0.83981633,0.07386371,0.20116091,0.064634755,520.0,-35.22453,0.0,2600.0,0.08
52,0.8399045,0.07383126,0.20118551,0.06445186,530.0,-30.692135,0.1,2650.0,0.1
53,0.8398238,0.07371681,0.20117158,0.06423447,540.0,-39.107033,0.0,2700.0,0.02
54,0.83988565,0.07388751,0.20121998,0.06455122,550.0,-29.91457,0.2,2750.0,0.1
55,0.8398504,0.07383471,0.20121485,0.064352594,560.0,-25.091064,0.3,2800.0,0.04
56,0.8396146,0.07416599,0.20119442,0.06482619,570.0,-30.177212,0.2,2850.0,0.04
57,0.8395919,0.07413542,0.20118822,0.06464874,580.0,-34.546307,0.0,2900.0,0.04
58,0.83955574,0.074519835,0.20115459,0.064820334,590.0,-27.330933,0.2,2950.0,0.08
59,0.8396309,0.07453092,0.20116892,0.064704895,600.0,-23.918476,0.0,3000.0,0.12
60,0.8395477,0.074550785,0.20113248,0.06469239,610.0,-29.14737,0.0,3050.0,0.12
61,0.8395459,0.07450091,0.20117608,0.06489852,620.0,-26.12901,0.1,3100.0,0.06
62,0.8394614,0.074467026,0.20117173,0.0650296,630.0,-30.318806,0.0,3150.0,0.04
63,0.8395155,0.07474398,0.20119646,0.06523619,640.0,-15.443415,0.4,3200.0,0.06
64,0.8394703,0.07474194,0.20120716,0.06522192,650.0,-28.29136,0.1,3250.0,0.06
65,0.83956695,0.07470571,0.20123057,0.06536041,660.0,-29.589619,0.0,3300.0,0.04
66,0.83949447,0.074672185,0.20122406,0.06535875,670.0,-32.02263,0.1,3350.0,0.06
67,0.8395489,0.074647255,0.20126241,0.06538606,680.0,-32.14608,0.1,3400.0,0.08
68,0.8395875,0.07458112,0.20127049,0.065297306,690.0,-24.200306,0.0,3450.0,0.02
69,0.839557,0.07453852,0.20126554,0.06530153,700.0,-32.327,0.0,3500.0,0.06
70,0.83954185,0.07449851,0.20127669,0.06519749,710.0,-24.633684,0.1,3550.0,0.08
71,0.8394932,0.07445949,0.2012879,0.06516445,720.0,-32.580116,0.0,3600.0,0.14
72,0.8394573,0.07457683,0.2012808,0.065059945,730.0,-32.503494,0.0,3650.0,0.08
73,0.83942413,0.07453761,0.2012727,0.06502431,740.0,-29.164196,0.1,3700.0,0.06
74,0.83939314,0.07446277,0.20126928,0.06515931,750.0,-26.888742,0.2,3750.0,0.12
75,0.8393859,0.07470011,0.20128259,0.06532413,760.0,-27.177353,0.3,3800.0,0.1
76,0.8394165,0.07469202,0.20129438,0.06526063,770.0,-31.268147,0.0,3850.0,0.06
77,0.8394447,0.07468005,0.20125353,0.06546746,780.0,-35.40045,0.1,3900.0,0.06
78,0.83929944,0.07495489,0.20123489,0.065547295,790.0,-36.330067,0.0,3950.0,0.04
79,0.83912235,0.074891314,0.2011771,0.06547,800.0,-37.30184,0.1,4000.0,0.1
80,0.83907396,0.07541521,0.20119083,0.0656134,810.0,-28.857462,0.3,4050.0,0.04
81,0.83909917,0.075377,0.20119554,0.0655313,820.0,-31.70087,0.0,4100.0,0.06
82,0.83914113,0.075349554,0.20122322,0.06545641,830.0,-29.273636,0.2,4150.0,0.12
83,0.839214,0.07532898,0.20123777,0.06545592,840.0,-34.493095,0.1,4200.0,0.08
84,0.83925724,0.075256065,0.20125178,0.06529836,850.0,-35.43915,0.0,4250.0,0.04
85,0.839269,0.07521025,0.20125546,0.06536789,860.0,-30.945023,0.1,4300.0,0.02
86,0.83933306,0.075164236,0.2012765,0.065205716,870.0,-24.278269,0.2,4350.0,0.1
87,0.83936614,0.07510794,0.20129682,0.06512932,880.0,-26.281708,0.0,4400.0,0.08
88,0.83928347,0.075315006,0.20127253,0.06521436,890.0,-22.821735,0.1,4450.0,0.14
89,0.8392312,0.075262584,0.20125827,0.06516774,900.0,-40.555023,0.0,4500.0,0.1
90,0.8392331,0.07546467,0.20128971,0.065870605,910.0,-32.60091,0.1,4550.0,0.06
91,0.8393476,0.07539918,0.20134339,0.06589039,920.0,-22.438572,0.2,4600.0,0.14
92,0.83937454,0.07539094,0.20136328,0.06582416,930.0,-28.268488,0.0,4650.0,0.08
93,0.8394165,0.075711645,0.20137215,0.066089764,940.0,-27.0469,0.0,4700.0,0.04
94,0.83941954,0.07566961,0.20137976,0.06597727,950.0,-28.43068,0.0,4750.0,0.06
95,0.8394014,0.07573252,0.20136444,0.065943986,960.0,-35.35802,0.0,4800.0,0.04
96,0.839516,0.07601825,0.20139988,0.066063516,970.0,-29.581797,0.1,4850.0,0.06
97,0.8395565,0.075950645,0.20142536,0.06600109,980.0,-30.109613,0.2,4900.0,0.04
98,0.8394637,0.07589806,0.20140111,0.0658641,990.0,-26.291351,0.2,4950.0,0.02
99,0.83953935,0.07603493,0.20142105,0.06583071,1000.0,-39.307304,0.0,5000.0,0.04
100,0.83958745,0.07599557,0.20144475,0.065852426,1010.0,-34.45989,0.0,5050.0,0.04
101,0.8395671,0.075937696,0.20144519,0.06579055,1020.0,-31.552515,0.1,5100.0,0.02
102,0.83961135,0.0758825,0.20145933,0.065711945,1030.0,-38.852654,0.0,5150.0,0.06
103,0.8396769,0.07584386,0.20148978,0.06562045,1040.0,-30.537762,0.0,5200.0,0.0
104,0.8396161,0.07620549,0.20146276,0.065790914,1050.0,-38.902866,0.0,5250.0,0.06
105,0.8396399,0.07612691,0.20147264,0.06578057,1060.0,-26.034933,0.2,5300.0,0.04
106,0.8396525,0.07607757,0.20145714,0.06575129,1070.0,-35.03898,0.0,5350.0,0.02
107,0.83963996,0.076044835,0.20145227,0.06562812,1080.0,-41.783894,0.0,5400.0,0.0
108,0.8395627,0.07600522,0.20142916,0.065521844,1090.0,-37.90489,0.0,5450.0,0.08
109,0.8395174,0.0759722,0.2014017,0.065475166,1100.0,-40.661274,0.0,5500.0,0.06
110,0.8395305,0.075912975,0.20140493,0.06536373,1110.0,-26.830887,0.2,5550.0,0.06
111,0.8394583,0.07599913,0.20141064,0.06549676,1120.0,-28.880508,0.1,5600.0,0.08
112,0.8395331,0.07595786,0.20143734,0.065415785,1130.0,-35.696266,0.0,5650.0,0.06
113,0.8395882,0.0761016,0.20145532,0.06551669,1140.0,-39.65934,0.0,5700.0,0.1
114,0.83960724,0.07605636,0.2014552,0.06539703,1150.0,-39.045887,0.0,5750.0,0.04
115,0.8397057,0.07604156,0.20148154,0.06527738,1160.0,-39.188335,0.0,5800.0,0.1
116,0.8397501,0.07600046,0.2014832,0.06522004,1170.0,-34.15697,0.1,5850.0,0.04
117,0.83977795,0.07596886,0.20148668,0.06515379,1180.0,-33.59667,0.1,5900.0,0.08
118,0.8398048,0.07595274,0.20148884,0.0651432,1190.0,-27.532787,0.2,5950.0,0.02
119,0.8397694,0.07594211,0.20147352,0.065114945,1200.0,-37.97541,0.0,6000.0,0.04
120,0.8397436,0.07590895,0.20146745,0.065010294,1210.0,-36.2467,0.1,6050.0,0.06
121,0.8397812,0.075867206,0.20147796,0.065007605,1220.0,-37.348595,0.1,6100.0,0.06
122,0.839837,0.0759505,0.20149903,0.06497906,1230.0,-34.524845,0.1,6150.0,0.04
123,0.8398862,0.076019906,0.20151788,0.06495495,1240.0,-43.31878,0.0,6200.0,0.14
124,0.8398781,0.076297276,0.20153807,0.06511521,1250.0,-30.420395,0.2,6250.0,0.14
125,0.83982426,0.07626077,0.20151256,0.06506569,1260.0,-36.274113,0.2,6300.0,0.08
126,0.83979875,0.076512,0.20152403,0.06519392,1270.0,-29.365808,0.2,6350.0,0.02
127,0.8397994,0.07663969,0.2015287,0.06519855,1280.0,-39.776493,0.0,6400.0,0.02
128,0.8397687,0.0766987,0.20151192,0.06521465,1290.0,-37.5932,0.1,6450.0,0.06
129,0.83979726,0.07691358,0.20152014,0.065368526,1300.0,-36.014084,0.0,6500.0,0.14
130,0.8398497,0.07710553,0.20154424,0.06543677,1310.0,-44.822838,0.0,6550.0,0.1
131,0.839935,0.0770888,0.20155968,0.06536071,1320.0,-33.581398,0.0,6600.0,0.1
132,0.83996314,0.07726395,0.20158239,0.06543806,1330.0,-36.514656,0.1,6650.0,0.08
133,0.8399107,0.0773589,0.20156328,0.065552436,1340.0,-39.196007,0.0,6700.0,0.12
134,0.83985883,0.07748024,0.20155314,0.065644406,1350.0,-40.402435,0.0,6750.0,0.04
135,0.8398257,0.07760045,0.20155294,0.065753266,1360.0,-30.834087,0.1,6800.0,0.08
136,0.83985096,0.07759407,0.20157148,0.065724775,1370.0,-34.183907,0.0,6850.0,0.04
137,0.839866,0.07757952,0.20157447,0.06566128,1380.0,-35.475697,0.0,6900.0,0.08
138,0.83990484,0.07764404,0.20158944,0.06577864,1390.0,-38.162704,0.0,6950.0,0.16
139,0.83992,0.0776131,0.20161568,0.065918475,1400.0,-36.236374,0.0,7000.0,0.08
140,0.8399704,0.0780265,0.2016305,0.06624527,1410.0,-33.177513,0.0,7050.0,0.12
141,0.8399212,0.07826342,0.20162024,0.06632057,1420.0,-24.088413,0.3,7100.0,0.04
142,0.8399301,0.078311734,0.20162638,0.06635135,1430.0,-41.526653,0.0,7150.0,0.1
143,0.8399498,0.07849482,0.20164815,0.0666527,1440.0,-31.787619,0.2,7200.0,0.02
144,0.8399272,0.07845185,0.20164593,0.06661716,1450.0,-32.30793,0.2,7250.0,0.02
145,0.83990884,0.07860398,0.20165293,0.0667138,1460.0,-30.797812,0.0,7300.0,0.06
146,0.8398957,0.07872669,0.20165609,0.06678235,1470.0,-33.040394,0.0,7350.0,0.06
147,0.8398504,0.079037316,0.20167439,0.06727784,1480.0,-41.943123,0.0,7400.0,0.04
148,0.83980495,0.07908742,0.20167053,0.06731411,1490.0,-22.810192,0.2,7450.0,0.08
149,0.8397915,0.079068094,0.20167433,0.06725828,1500.0,-30.80217,0.1,7500.0,0.08
150,0.839783,0.07904982,0.20168214,0.067321636,1510.0,-35.638187,0.1,7550.0,0.04
151,0.8397384,0.07910201,0.20166025,0.06744176,1520.0,-40.946,0.0,7600.0,0.1
152,0.8397921,0.07907478,0.2016832,0.06748115,1530.0,-30.095531,0.0,7650.0,0.1
153,0.83980227,0.07904255,0.20168304,0.06745126,1540.0,-37.19169,0.1,7700.0,0.06
154,0.8398335,0.079111695,0.20169027,0.06764818,1550.0,-28.539373,0.1,7750.0,0.06
155,0.83981943,0.079267226,0.20168781,0.06772654,1560.0,-33.613445,0.1,7800.0,0.1
156,0.8397879,0.07924677,0.20167832,0.06774835,1570.0,-33.320045,0.1,7850.0,0.08
157,0.839827,0.079242535,0.20168556,0.06774041,1580.0,-35.414177,0.0,7900.0,0.08
158,0.8398401,0.07932484,0.2016992,0.067774884,1590.0,-31.147297,0.2,7950.0,0.04
159,0.8398588,0.079381615,0.20170179,0.06778233,1600.0,-29.593979,0.0,8000.0,0.04
160,0.83986086,0.079354905,0.20170234,0.0677151,1610.0,-40.71206,0.0,8050.0,0.04
161,0.8398547,0.07938005,0.20170373,0.06767052,1620.0,-35.245644,0.0,8100.0,0.12
162,0.83983254,0.07934872,0.20169133,0.06775182,1630.0,-27.848083,0.1,8150.0,0.04
163,0.83985066,0.07930896,0.20170671,0.0677141,1640.0,-31.505728,0.1,8200.0,0.06
164,0.83980733,0.079276316,0.20170192,0.067638,1650.0,-40.229683,0.0,8250.0,0.08
165,0.8398649,0.079651915,0.2017395,0.067927316,1660.0,-30.688782,0.2,8300.0,0.08
166,0.83992857,0.079641216,0.20175765,0.06789575,1670.0,-25.63863,0.2,8350.0,0.08
167,0.8399508,0.07963911,0.20177084,0.06789319,1680.0,-31.655436,0.1,8400.0,0.08
168,0.83990544,0.07962383,0.20175506,0.067819245,1690.0,-38.76832,0.0,8450.0,0.08
169,0.83994645,0.07960468,0.20176998,0.06778577,1700.0,-35.707558,0.0,8500.0,0.06
170,0.8399512,0.07969185,0.20177288,0.06781319,1710.0,-30.089762,0.1,8550.0,0.06
171,0.83995557,0.07969464,0.2017674,0.06778605,1720.0,-38.141502,0.0,8600.0,0.08
172,0.83993816,0.07967725,0.20177287,0.06782537,1730.0,-29.464579,0.1,8650.0,0.04
173,0.8399615,0.07964424,0.2017676,0.067812264,1740.0,-35.992043,0.1,8700.0,0.06
174,0.8399677,0.079691164,0.20178631,0.06785075,1750.0,-32.995583,0.1,8750.0,0.18
175,0.83999735,0.07974573,0.20178463,0.06791765,1760.0,-34.83642,0.0,8800.0,0.06
176,0.84001154,0.07986167,0.20177747,0.068150245,1770.0,-28.058025,0.2,8850.0,0.06
177,0.83999276,0.079944216,0.20176588,0.06821978,1780.0,-30.694515,0.0,8900.0,0.06
178,0.83992314,0.08009856,0.20177072,0.06841561,1790.0,-41.40102,0.0,8950.0,0.08
179,0.8399589,0.08014577,0.20178215,0.06848523,1800.0,-30.00478,0.3,9000.0,0.02
180,0.8399096,0.08012417,0.20177384,0.068592645,1810.0,-28.017307,0.0,9050.0,0.1
181,0.839945,0.080149405,0.20179066,0.06861319,1820.0,-29.937796,0.1,9100.0,0.04
182,0.8399771,0.08018901,0.20177397,0.06876114,1830.0,-32.048855,0.0,9150.0,0.06
183,0.8399671,0.080309324,0.2017758,0.068906285,1840.0,-34.756855,0.0,9200.0,0.06
184,0.8400171,0.08030078,0.20177868,0.06903388,1850.0,-32.19548,0.1,9250.0,0.04
185,0.8400462,0.080390625,0.20180152,0.0691032,1860.0,-25.150368,0.1,9300.0,0.08
186,0.84011674,0.0804052,0.20183061,0.06909111,1870.0,-37.64578,0.0,9350.0,0.06
187,0.8400972,0.08059702,0.20179598,0.06930393,1880.0,-22.734455,0.1,9400.0,0.08
188,0.84011173,0.08056689,0.20178622,0.06933908,1890.0,-30.740726,0.1,9450.0,0.06
189,0.8401225,0.08065853,0.20178306,0.06938628,1900.0,-36.18325,0.0,9500.0,0.06
190,0.84015703,0.080780245,0.20179981,0.06962881,1910.0,-31.718628,0.1,9550.0,0.08
191,0.840131,0.0807453,0.20178765,0.0695759,1920.0,-32.144485,0.0,9600.0,0.02
192,0.84013057,0.08071197,0.20178375,0.06950249,1930.0,-35.65783,0.1,9650.0,0.08
193,0.84015685,0.08069444,0.20179059,0.06941967,1940.0,-22.861486,0.1,9700.0,0.06
194,0.8401625,0.08073754,0.20180668,0.06943137,1950.0,-31.264074,0.0,9750.0,0.12
195,0.8401763,0.08075545,0.20179789,0.06950714,1960.0,-27.709503,0.1,9800.0,0.1
196,0.8401807,0.08077198,0.20180096,0.069442555,1970.0,-30.887241,0.1,9850.0,0.12
197,0.8401119,0.080747135,0.20177335,0.06942115,1980.0,-35.000847,0.0,9900.0,0.18
198,0.84018964,0.08087629,0.20182373,0.069705784,1990.0,-39.769672,0.0,9950.0,0.08
199,0.84016913,0.08097285,0.20183359,0.06975866,2000.0,-24.953188,0.1,10000.0,0.1
200,0.8401919,0.08100786,0.20181906,0.06986209,2010.0,-32.56823,0.0,10050.0,0.1
201,0.8401888,0.08103397,0.2018147,0.06986163,2020.0,-34.941376,0.0,10100.0,0.0
202,0.8401558,0.08108628,0.20181453,0.06987094,2030.0,-32.376743,0.0,10150.0,0.06
203,0.8402241,0.08110404,0.20183714,0.06986929,2040.0,-24.535341,0.0,10200.0,0.06
204,0.8401916,0.081075914,0.20182309,0.069827706,2050.0,-32.510902,0.0,10250.0,0.06
205,0.8401516,0.08105462,0.20180929,0.06980064,2060.0,-33.760567,0.0,10300.0,0.02
206,0.8401418,0.08121174,0.20181774,0.06985634,2070.0,-33.33479,0.1,10350.0,0.04
207,0.84009355,0.081252374,0.20179825,0.0699132,2080.0,-29.20671,0.1,10400.0,0.06
208,0.84010315,0.081265874,0.20179665,0.07005275,2090.0,-34.10916,0.0,10450.0,0.1
209,0.84007865,0.08123823,0.20178002,0.070146576,2100.0,-31.584976,0.0,10500.0,0.08
210,0.84003085,0.08121028,0.20176567,0.070207566,2110.0,-27.673727,0.0,10550.0,0.06
211,0.8400275,0.081183344,0.20176436,0.070192225,2120.0,-30.049276,0.1,10600.0,0.06
212,0.8399727,0.0812618,0.20175886,0.07032579,2130.0,-29.450552,0.1,10650.0,0.08
213,0.8399682,0.081237435,0.2017399,0.070384204,2140.0,-24.828295,0.2,10700.0,0.1
214,0.83996147,0.081206046,0.20174128,0.07040954,2150.0,-31.300192,0.0,10750.0,0.1
215,0.83994824,0.08122248,0.20174018,0.07044475,2160.0,-28.947018,0.1,10800.0,0.06
216,0.83997107,0.0812513,0.20175609,0.0705116,2170.0,-29.351978,0.1,10850.0,0.02
217,0.83996755,0.081213534,0.20175423,0.07047436,2180.0,-29.77007,0.0,10900.0,0.1
218,0.8399291,0.08119754,0.20174839,0.07047368,2190.0,-25.923779,0.1,10950.0,0.06
219,0.8399169,0.08117994,0.201743,0.07055119,2200.0,-27.522959,0.2,11000.0,0.08
220,0.8399009,0.08116736,0.20173365,0.07054462,2210.0,-27.766943,0.1,11050.0,0.08
221,0.8399065,0.0812309,0.20173678,0.070589125,2220.0,-30.810696,0.0,11100.0,0.04
222,0.83987135,0.08120388,0.20173244,0.07057639,2230.0,-12.337271,0.4,11150.0,0.06
223,0.8398703,0.08118388,0.2017286,0.07057807,2240.0,-25.055481,0.1,11200.0,0.04
224,0.8398607,0.08118562,0.20171069,0.070587985,2250.0,-24.288841,0.1,11250.0,0.1
225,0.8397906,0.0812337,0.2016842,0.07064136,2260.0,-22.85902,0.1,11300.0,0.04
226,0.83975416,0.08122051,0.201669,0.07061062,2270.0,-27.325573,0.1,11350.0,0.08
227,0.83975077,0.081201375,0.20166643,0.07061319,2280.0,-25.181616,0.2,11400.0,0.1
228,0.839736,0.081183046,0.2016555,0.07056566,2290.0,-32.46442,0.0,11450.0,0.14
229,0.8397626,0.08120427,0.2016462,0.07057916,2300.0,-32.635536,0.0,11500.0,0.06
230,0.83971363,0.08130753,0.20162685,0.07059696,2310.0,-34.08477,0.1,11550.0,0.04
231,0.83972603,0.081331044,0.20163125,0.07057724,2320.0,-38.096493,0.0,11600.0,0.02
232,0.8397312,0.08135066,0.20163767,0.070554025,2330.0,-33.22641,0.1,11650.0,0.06
233,0.8397269,0.08131443,0.20163909,0.070535526,2340.0,-32.267956,0.0,11700.0,0.08
234,0.8397142,0.08134373,0.20164387,0.07055062,2350.0,-34.770332,0.0,11750.0,0.06
235,0.8396675,0.08138668,0.20163122,0.07057828,2360.0,-26.726398,0.2,11800.0,0.1
236,0.83963937,0.081501745,0.20162898,0.07070297,2370.0,-31.30306,0.0,11850.0,0.06
237,0.83962244,0.08152104,0.20162573,0.070683435,2380.0,-23.739098,0.4,11900.0,0.08
238,0.83960366,0.081514604,0.20162033,0.07065287,2390.0,-30.704813,0.1,11950.0,0.12
239,0.8396346,0.08154806,0.20163086,0.070699565,2400.0,-34.984306,0.0,12000.0,0.06
240,0.83966655,0.08153523,0.20163816,0.07069662,2410.0,-31.53786,0.2,12050.0,0.04
241,0.83960396,0.08150592,0.20162168,0.070646934,2420.0,-34.225807,0.0,12100.0,0.12
242,0.83958787,0.08151375,0.20161504,0.07068615,2430.0,-36.02636,0.0,12150.0,0.08
243,0.8395538,0.08151432,0.20160836,0.0706315,2440.0,-37.560925,0.0,12200.0,0.08
244,0.83955485,0.08148489,0.2016083,0.07057416,2450.0,-28.569778,0.2,12250.0,0.08
245,0.8395379,0.08151457,0.20161211,0.070578754,2460.0,-30.313305,0.1,12300.0,0.16
246,0.839559,0.08166345,0.20162825,0.07065624,2470.0,-32.5181,0.2,12350.0,0.1
247,0.8395478,0.08163511,0.20162193,0.07057775,2480.0,-35.269745,0.1,12400.0,0.06
248,0.83953947,0.08161352,0.20162049,0.070504256,2490.0,-39.79151,0.1,12450.0,0.1
249,0.83954877,0.08169284,0.20163256,0.07049832,2500.0,-33.918068,0.1,12500.0,0.04
250,0.83956045,0.08167591,0.20164733,0.070517875,2510.0,-38.240845,0.1,12550.0,0.1
251,0.8395238,0.08165465,0.20164986,0.07053485,2520.0,-39.04055,0.2,12600.0,0.16
252,0.83953446,0.08162802,0.20165116,0.0704681,2530.0,-36.66333,0.0,12650.0,0.08
253,0.8395472,0.0816054,0.20164898,0.07045834,2540.0,-41.11482,0.0,12700.0,0.06
254,0.8395254,0.08158642,0.20164427,0.0704056,2550.0,-29.91283,0.2,12750.0,0.12
255,0.8395205,0.08155826,0.20164387,0.070344076,2560.0,-44.513798,0.0,12800.0,0.12
256,0.83957106,0.081584156,0.20166068,0.070318095,2570.0,-32.213478,0.1,12850.0,0.06
257,0.83959,0.081690736,0.20166764,0.07042852,2580.0,-34.7996,0.1,12900.0,0.08
258,0.83959866,0.08169256,0.2016612,0.07046566,2590.0,-36.74882,0.1,12950.0,0.18
259,0.83957714,0.08175111,0.20165798,0.07047527,2600.0,-36.70678,0.0,13000.0,0.14
260,0.8395912,0.08177528,0.20166622,0.070623666,2610.0,-39.176243,0.0,13050.0,0.08
261,0.83958095,0.081774555,0.20165722,0.070593975,2620.0,-40.97979,0.0,13100.0,0.1
262,0.83958435,0.08177403,0.20166157,0.07061038,2630.0,-32.298576,0.2,13150.0,0.08
263,0.8396036,0.08186266,0.20167765,0.07069362,2640.0,-25.552084,0.1,13200.0,0.1
264,0.8395805,0.0819268,0.20166112,0.070824586,2650.0,-38.22758,0.1,13250.0,0.08
265,0.83958226,0.08189585,0.20166819,0.0707894,2660.0,-37.99996,0.0,13300.0,0.1
266,0.8395776,0.081944235,0.20166181,0.07081638,2670.0,-29.298306,0.1,13350.0,0.04
267,0.83959,0.08196697,0.20166822,0.070858024,2680.0,-31.882984,0.2,13400.0,0.04
268,0.83959395,0.08201526,0.20166096,0.07090733,2690.0,-36.057472,0.0,13450.0,0.1
269,0.8395931,0.08208818,0.20165786,0.07092735,2700.0,-39.54131,0.0,13500.0,0.08
270,0.8395734,0.08216199,0.20165847,0.07104188,2710.0,-21.077011,0.5,13550.0,0.06
271,0.83955383,0.08221153,0.20165966,0.07108086,2720.0,-30.589092,0.1,13600.0,0.08
272,0.8395817,0.08229146,0.20168275,0.0712116,2730.0,-37.89437,0.1,13650.0,0.1
273,0.8396063,0.082374275,0.20170599,0.071362495,2740.0,-29.514004,0.3,13700.0,0.04
274,0.8395999,0.08240001,0.20170982,0.07144284,2750.0,-38.32006,0.1,13750.0,0.12
275,0.839608,0.08244128,0.20172869,0.07151703,2760.0,-35.137196,0.1,13800.0,0.1
276,0.8395838,0.08251434,0.20173576,0.07163322,2770.0,-32.463554,0.1,13850.0,0.08
277,0.83956957,0.08257533,0.2017411,0.071715,2780.0,-34.44162,0.0,13900.0,0.06
278,0.83955026,0.082559966,0.2017354,0.07175354,2790.0,-33.08256,0.0,13950.0,0.04
279,0.8395409,0.08256803,0.20173965,0.07174474,2800.0,-35.359238,0.0,14000.0,0.1
