epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
47,0.83351773,0.15051909,0.8370654,0.175521,0.20608093,0.15539084,480.0,-3.881559,0.6,2400.0,0.32
48,0.83371973,0.15018927,0.8372925,0.17503922,0.20597687,0.15523705,490.0,-3.044235,0.5,2450.0,0.32
49,0.8335944,0.15024959,0.8371966,0.17502706,0.20601873,0.15522046,500.0,-6.350679,0.6,2500.0,0.26
50,0.83361846,0.1498938,0.8372577,0.17458458,0.20601667,0.1549973,510.0,-3.9425304,0.7,2550.0,0.4
51,0.8337581,0.14905508,0.8374315,0.17351733,0.2059935,0.1547817,520.0,-3.56628,0.6,2600.0,0.5
52,0.8340342,0.14857344,0.83778834,0.17280424,0.20607962,0.15439022,530.0,-2.0820134,0.8,2650.0,0.46
53,0.834167,0.14810294,0.837971,0.17220652,0.20608547,0.15389425,540.0,-3.0408978,0.7,2700.0,0.46
54,0.8342817,0.1481566,0.83827853,0.1721235,0.20598084,0.15349935,550.0,-2.2096174,0.9,2750.0,0.32
55,0.8346796,0.14753778,0.83879405,0.17141582,0.20602174,0.15307571,560.0,-2.415849,1.0,2800.0,0.48
56,0.8347166,0.14755109,0.8387825,0.1713487,0.20600729,0.15292601,570.0,-2.409698,0.7,2850.0,0.5
57,0.8348296,0.14742333,0.8389952,0.17113455,0.20607422,0.15306935,580.0,-4.027663,0.5,2900.0,0.32
58,0.8351944,0.14696136,0.8392857,0.1705588,0.2060749,0.15258071,590.0,-1.8077348,1.0,2950.0,0.5
59,0.83535546,0.14661036,0.8395253,0.17014857,0.20606804,0.15237142,600.0,-1.366913,0.9,3000.0,0.46
60,0.83571523,0.14624472,0.8399717,0.16965885,0.2061528,0.15225673,610.0,-1.6057396,0.7,3050.0,0.38
61,0.8359804,0.14590164,0.84033847,0.1692502,0.20610271,0.15189621,620.0,-1.4563128,0.7,3100.0,0.5
62,0.8361638,0.14550962,0.8406047,0.16875547,0.20611688,0.15198354,630.0,-1.9137084,0.8,3150.0,0.38
63,0.83644336,0.14522193,0.84095645,0.16835706,0.2062433,0.15186146,640.0,-1.2583644,0.9,3200.0,0.48
64,0.8364439,0.14491875,0.84097886,0.16792011,0.20636503,0.151601,650.0,-2.182053,0.6,3250.0,0.44
65,0.8368673,0.1449169,0.84146386,0.16775219,0.20650211,0.15155469,660.0,-4.4766636,0.7,3300.0,0.32
66,0.8370337,0.1445493,0.8416583,0.16732258,0.20654349,0.15130806,670.0,-1.1430058,1.0,3350.0,0.52
67,0.83725685,0.14410599,0.841831,0.16671681,0.20648055,0.15114717,680.0,-1.2936442,0.8,3400.0,0.62
68,0.8372593,0.14400363,0.841912,0.16648795,0.20639542,0.15114507,690.0,-1.7241514,0.9,3450.0,0.4
69,0.8374111,0.14352135,0.8421261,0.1659096,0.2062546,0.15094607,700.0,-1.9497461,1.0,3500.0,0.42
70,0.83759016,0.14321764,0.84230685,0.16550955,0.20626347,0.15086743,710.0,-1.4887507,1.0,3550.0,0.42
71,0.8376902,0.14289932,0.84235173,0.1650609,0.20629373,0.15069494,720.0,-1.4668635,1.0,3600.0,0.6
72,0.8380186,0.1426794,0.8428175,0.16478772,0.20623799,0.1505087,730.0,-1.1765593,0.8,3650.0,0.4
73,0.83826613,0.14234255,0.84310526,0.16436589,0.20631675,0.15021645,740.0,-1.0452383,1.0,3700.0,0.62
74,0.8384233,0.1419179,0.8432851,0.16383184,0.20624235,0.14981122,750.0,-1.4979727,1.0,3750.0,0.46
75,0.8386199,0.14205162,0.84352297,0.1638069,0.20631236,0.14969441,760.0,-1.0682163,1.0,3800.0,0.42
76,0.8388234,0.14182322,0.84369,0.16343658,0.20631857,0.14961855,770.0,-1.6131706,0.8,3850.0,0.6
77,0.8390245,0.14131448,0.8439434,0.16284302,0.20639724,0.14949147,780.0,-1.1843836,1.0,3900.0,0.54
78,0.8391099,0.14087792,0.8440049,0.16231476,0.20639646,0.14919409,790.0,-1.4042112,0.9,3950.0,0.46
79,0.83920556,0.1406127,0.8440912,0.16199747,0.20639637,0.14910455,800.0,-1.7887856,1.0,4000.0,0.5
80,0.8394353,0.14044599,0.84435517,0.16188733,0.2064769,0.14884931,810.0,-1.5016416,0.9,4050.0,0.46
81,0.83950573,0.14022383,0.84443974,0.16159715,0.2065308,0.14865404,820.0,-1.0088087,1.0,4100.0,0.46
82,0.83964425,0.13987823,0.8445666,0.16112418,0.20640211,0.14846452,830.0,-1.3964008,1.0,4150.0,0.48
83,0.8397482,0.1396332,0.8447198,0.16078557,0.2063785,0.14832704,840.0,-1.1269801,1.0,4200.0,0.46
84,0.83993596,0.13940684,0.84493375,0.16046901,0.20637466,0.14818776,850.0,-1.6610311,0.9,4250.0,0.5
85,0.84006,0.139305,0.8450241,0.16023691,0.206353,0.1480473,860.0,-1.1264464,0.9,4300.0,0.5
86,0.8399191,0.13909608,0.844923,0.15991038,0.20630182,0.14787982,870.0,-1.1106648,1.0,4350.0,0.4
87,0.8400466,0.1388362,0.8450667,0.15963395,0.2063833,0.14767693,880.0,-0.9825977,1.0,4400.0,0.46
88,0.84006506,0.13865271,0.84506744,0.15938607,0.20635103,0.1475046,890.0,-1.7204168,0.8,4450.0,0.48
89,0.84018046,0.1383449,0.8452018,0.15898266,0.20637676,0.1471839,900.0,-1.3075666,1.0,4500.0,0.42
90,0.84027046,0.13789843,0.84537005,0.15845227,0.20641778,0.14689958,910.0,-1.1614758,1.0,4550.0,0.54
91,0.840373,0.13770531,0.8455463,0.15821436,0.20639402,0.14681198,920.0,-0.95267475,1.0,4600.0,0.42
92,0.8406008,0.1374664,0.8457745,0.15793458,0.20636114,0.14654005,930.0,-1.1876332,0.9,4650.0,0.44
93,0.84068257,0.13714099,0.8458198,0.15754019,0.20635003,0.14627731,940.0,-1.067614,1.0,4700.0,0.5
94,0.8408542,0.13678932,0.8460271,0.15711021,0.20641904,0.1460112,950.0,-1.6560602,0.8,4750.0,0.52
95,0.8408153,0.13657536,0.8459924,0.15683635,0.20639433,0.14581196,960.0,-0.7448527,1.0,4800.0,0.44
96,0.8408272,0.13643837,0.845978,0.1566272,0.20640455,0.14585014,970.0,-1.672856,1.0,4850.0,0.5
97,0.84097964,0.13624136,0.8461957,0.15639628,0.20637724,0.14572588,980.0,-0.8332723,1.0,4900.0,0.46
98,0.84099245,0.13601366,0.84623414,0.15611015,0.206345,0.14557916,990.0,-1.1197355,1.0,4950.0,0.54
99,0.84116554,0.13601899,0.8464325,0.1561069,0.20635788,0.14552554,1000.0,-0.9003352,1.0,5000.0,0.4
100,0.8411066,0.13571793,0.8464227,0.15575701,0.20633689,0.14525996,1010.0,-1.0437348,1.0,5050.0,0.52
101,0.8411457,0.13548774,0.8464997,0.15548998,0.20635058,0.14508292,1020.0,-0.89945334,1.0,5100.0,0.5
102,0.841202,0.13525109,0.8465901,0.15520585,0.20635654,0.1449886,1030.0,-1.7898462,0.8,5150.0,0.5
103,0.8412335,0.13514733,0.8466409,0.15503418,0.2063241,0.14504665,1040.0,-1.2594419,1.0,5200.0,0.52
104,0.84138614,0.1349305,0.8467915,0.15471658,0.2063523,0.14494942,1050.0,-1.0997641,1.0,5250.0,0.5
105,0.84143096,0.13463396,0.846829,0.15437953,0.20642528,0.14472385,1060.0,-1.3052164,1.0,5300.0,0.48
106,0.8414634,0.13452323,0.84684616,0.15426421,0.20647499,0.14469081,1070.0,-1.3746173,1.0,5350.0,0.46
107,0.84146255,0.13425553,0.84683347,0.15391512,0.2064542,0.14460203,1080.0,-1.4705241,0.9,5400.0,0.62
108,0.84151477,0.1340677,0.84691495,0.1536366,0.20636028,0.14452714,1090.0,-0.48008624,1.0,5450.0,0.6
109,0.84155697,0.13397574,0.84694743,0.15348452,0.20633636,0.14446534,1100.0,-1.1938039,1.0,5500.0,0.46
110,0.84156495,0.13385937,0.8469868,0.15333782,0.20632574,0.14452705,1110.0,-1.1166384,1.0,5550.0,0.4
111,0.8415206,0.13379622,0.84696025,0.15319778,0.20625475,0.14435491,1120.0,-0.82512176,1.0,5600.0,0.54
112,0.8416684,0.13364801,0.84714603,0.15300593,0.20628236,0.1442245,1130.0,-1.1573151,1.0,5650.0,0.42
113,0.8417106,0.13359486,0.8471632,0.15293635,0.2063292,0.14409085,1140.0,-1.2506495,1.0,5700.0,0.4
114,0.84172493,0.1335804,0.8471636,0.15284492,0.20639814,0.14420693,1150.0,-1.1462964,1.0,5750.0,0.48
115,0.8418398,0.13355388,0.84729165,0.15279205,0.20642123,0.14408635,1160.0,-1.351156,1.0,5800.0,0.48
116,0.8419425,0.13356034,0.8473614,0.15273821,0.2063564,0.14403445,1170.0,-1.242862,1.0,5850.0,0.4
117,0.84204584,0.1333582,0.84745926,0.1524946,0.20636979,0.14387813,1180.0,-1.0343741,1.0,5900.0,0.46
118,0.84214157,0.13309036,0.84756964,0.1521573,0.2063891,0.14375441,1190.0,-1.2060997,1.0,5950.0,0.5
119,0.84225225,0.13299246,0.84771633,0.15200715,0.20633404,0.1435998,1200.0,-1.3211135,1.0,6000.0,0.36
120,0.84230614,0.13278373,0.8478069,0.1517601,0.20629227,0.14337483,1210.0,-3.7189693,0.9,6050.0,0.5
121,0.842357,0.13275357,0.84785,0.15167783,0.20629847,0.14324147,1220.0,-1.1500263,1.0,6100.0,0.4
122,0.8424571,0.13271777,0.84790444,0.15159176,0.20627426,0.14311323,1230.0,-1.2525965,1.0,6150.0,0.52
123,0.8425186,0.13248242,0.8479474,0.15131944,0.2062498,0.14300086,1240.0,-1.215153,1.0,6200.0,0.58
124,0.8425651,0.13223493,0.848013,0.15104514,0.2062462,0.14296128,1250.0,-1.1670811,1.0,6250.0,0.48
125,0.84258366,0.13203426,0.84802467,0.15080197,0.20619051,0.14282867,1260.0,-1.5454481,1.0,6300.0,0.56
126,0.84261876,0.13180573,0.84803826,0.15049861,0.20619468,0.14280014,1270.0,-1.275101,1.0,6350.0,0.5
127,0.8426285,0.1316653,0.8479975,0.15031426,0.20619404,0.14278802,1280.0,-1.3823496,1.0,6400.0,0.44
128,0.8426299,0.13157904,0.8480033,0.15018375,0.20616597,0.14276367,1290.0,-0.86341095,1.0,6450.0,0.52
129,0.8426637,0.13133752,0.84806365,0.14989518,0.20618482,0.14259596,1300.0,-1.470673,0.9,6500.0,0.52
130,0.8426793,0.13115703,0.8480733,0.14966759,0.20615904,0.14250185,1310.0,-0.8993548,1.0,6550.0,0.5
131,0.84266824,0.13103347,0.8480356,0.14948963,0.20609775,0.14237541,1320.0,-1.2085547,0.9,6600.0,0.44
132,0.84275603,0.13087852,0.8481446,0.14932714,0.20610517,0.14229555,1330.0,-1.3743429,1.0,6650.0,0.56
133,0.8427892,0.13072796,0.84817725,0.14915746,0.20611224,0.14216179,1340.0,-1.2860022,1.0,6700.0,0.44
134,0.84282774,0.13054442,0.8482466,0.14892414,0.20609203,0.1419977,1350.0,-1.3398545,1.0,6750.0,0.58
135,0.8428762,0.13038786,0.84827787,0.14873222,0.20615876,0.14181021,1360.0,-1.0330939,1.0,6800.0,0.52
136,0.8429372,0.13028009,0.84835297,0.14860037,0.20620212,0.14168115,1370.0,-0.9208549,1.0,6850.0,0.46
137,0.842906,0.13022447,0.8482527,0.14853205,0.20612003,0.14166068,1380.0,-0.89828694,1.0,6900.0,0.38
138,0.8429372,0.13013013,0.8482754,0.1484151,0.20612213,0.1416461,1390.0,-1.3054376,0.9,6950.0,0.52
139,0.84294677,0.13009758,0.84826356,0.148383,0.20610474,0.1415268,1400.0,-0.94210804,1.0,7000.0,0.46
140,0.8430169,0.1300175,0.8483539,0.14826392,0.2061356,0.1413932,1410.0,-1.4570429,1.0,7050.0,0.46
141,0.84297013,0.12987573,0.8483243,0.14809549,0.20615423,0.14132342,1420.0,-0.7862627,1.0,7100.0,0.46
142,0.8430042,0.12982696,0.84838647,0.14804578,0.20621082,0.1412353,1430.0,-1.4055796,1.0,7150.0,0.5
143,0.8430517,0.12955505,0.8484356,0.14773902,0.20621768,0.14108856,1440.0,-0.9942702,1.0,7200.0,0.52
144,0.84310055,0.12951101,0.84854573,0.14770651,0.20623186,0.14112961,1450.0,-1.2079036,1.0,7250.0,0.46
145,0.8430969,0.12939681,0.8485517,0.14758402,0.20624486,0.14107609,1460.0,-1.6092403,1.0,7300.0,0.54
146,0.84312445,0.12919904,0.8485709,0.1473704,0.2062339,0.14092396,1470.0,-1.0751714,1.0,7350.0,0.58
147,0.84314823,0.12910263,0.84860873,0.1472796,0.2062573,0.14085251,1480.0,-0.844555,1.0,7400.0,0.42
148,0.84316754,0.12894231,0.8486376,0.14711402,0.20623995,0.14074144,1490.0,-1.9292942,0.9,7450.0,0.46
149,0.8431484,0.12887806,0.8486331,0.14698595,0.20620382,0.14070101,1500.0,-1.0357928,1.0,7500.0,0.48
150,0.8431909,0.12876913,0.8486909,0.1468519,0.20616382,0.14062512,1510.0,-1.183064,1.0,7550.0,0.44
151,0.8432069,0.12862284,0.84871936,0.14666966,0.20609625,0.14052668,1520.0,-0.704447,1.0,7600.0,0.46
152,0.8431973,0.1284439,0.8486729,0.14646314,0.20605737,0.14046633,1530.0,-1.3381388,1.0,7650.0,0.42
153,0.84317476,0.12846677,0.8487089,0.14647633,0.20611356,0.14050001,1540.0,-1.0725129,1.0,7700.0,0.46
154,0.84322435,0.12835057,0.8487735,0.1463333,0.20613319,0.140447,1550.0,-1.1724882,1.0,7750.0,0.48
155,0.8432198,0.12816617,0.84874296,0.14609596,0.2061471,0.14036272,1560.0,-0.98060495,0.9,7800.0,0.52
156,0.843229,0.12825963,0.8486982,0.14616595,0.20605917,0.14041056,1570.0,-1.1026894,1.0,7850.0,0.46
157,0.8432095,0.12813285,0.8486919,0.14600796,0.20595284,0.14032413,1580.0,-0.8431839,1.0,7900.0,0.42
158,0.8432503,0.12814121,0.8487591,0.14596945,0.2059328,0.1401868,1590.0,-0.7956934,1.0,7950.0,0.46
159,0.84328026,0.1279362,0.84882283,0.1457331,0.20595355,0.14005753,1600.0,-1.7501905,0.8,8000.0,0.38
160,0.84332544,0.1278203,0.8489065,0.14564723,0.20599118,0.14003067,1610.0,-1.1939236,0.9,8050.0,0.3
161,0.84333044,0.12762423,0.848886,0.14542867,0.20592408,0.1399224,1620.0,-1.5531114,0.9,8100.0,0.54
162,0.8434148,0.12766467,0.84900385,0.1454664,0.2059477,0.13995588,1630.0,-1.5118783,0.8,8150.0,0.38
163,0.84343415,0.12753843,0.84905195,0.14528048,0.2059559,0.13985048,1640.0,-1.1442807,1.0,8200.0,0.48
164,0.8433354,0.12764226,0.84894466,0.1453545,0.20592688,0.13977106,1650.0,-1.4018229,0.9,8250.0,0.42
165,0.8432748,0.1275624,0.8488686,0.14523828,0.20589858,0.13964501,1660.0,-1.2502501,1.0,8300.0,0.46
166,0.8432892,0.12743394,0.8489129,0.14507943,0.20592646,0.13954231,1670.0,-1.312424,1.0,8350.0,0.54
167,0.84329796,0.12728275,0.84892917,0.14492397,0.20594415,0.13943233,1680.0,-1.0887321,1.0,8400.0,0.52
168,0.8433578,0.12713358,0.8490446,0.14477861,0.2059343,0.139271,1690.0,-1.7622141,0.9,8450.0,0.46
169,0.8433626,0.12696621,0.8490501,0.14456843,0.20596246,0.13914238,1700.0,-1.2271138,1.0,8500.0,0.48
170,0.8433864,0.12687819,0.8490984,0.14447163,0.2059716,0.13914795,1710.0,-1.072739,1.0,8550.0,0.46
171,0.8434035,0.12673695,0.8491238,0.14431675,0.20600437,0.13899459,1720.0,-0.83610594,1.0,8600.0,0.42
172,0.8434079,0.12660754,0.8491748,0.14415275,0.20608166,0.13893323,1730.0,-0.9548459,1.0,8650.0,0.46
173,0.84339744,0.1265111,0.849181,0.14400329,0.20607328,0.13882053,1740.0,-1.3595449,1.0,8700.0,0.46
174,0.8434215,0.12630932,0.8492169,0.1437854,0.20608371,0.13871138,1750.0,-1.6395254,0.7,8750.0,0.6
175,0.8433702,0.12621449,0.8491953,0.14366807,0.20607013,0.13866301,1760.0,-1.3019841,1.0,8800.0,0.56
176,0.8434116,0.1261129,0.8492472,0.1435539,0.2060935,0.13859743,1770.0,-1.1830285,1.0,8850.0,0.5
177,0.843357,0.12602416,0.8491985,0.14343596,0.20606326,0.13850303,1780.0,-0.88690823,1.0,8900.0,0.58
178,0.843378,0.12594561,0.8492255,0.1433403,0.20607853,0.13854602,1790.0,-1.6750568,1.0,8950.0,0.38
179,0.84334725,0.12588139,0.849212,0.14326322,0.20610957,0.13855146,1800.0,-1.1803296,1.0,9000.0,0.48
180,0.8432972,0.1258628,0.8491877,0.14321159,0.20609431,0.13853845,1810.0,-1.1769173,1.0,9050.0,0.38
181,0.8433259,0.12582853,0.84922075,0.1431848,0.20614134,0.13851853,1820.0,-1.7276745,1.0,9100.0,0.38
182,0.8432603,0.12585197,0.8491848,0.14317594,0.20613086,0.1385451,1830.0,-1.8126494,1.0,9150.0,0.46
183,0.8432913,0.12568082,0.8492046,0.14298077,0.20612067,0.13837564,1840.0,-1.6085736,0.9,9200.0,0.54
184,0.84331775,0.12555511,0.8492429,0.14282711,0.20610522,0.13830696,1850.0,-1.1453485,1.0,9250.0,0.44
185,0.843388,0.12551199,0.84930736,0.14277714,0.20607796,0.13830324,1860.0,-0.9810182,1.0,9300.0,0.44
186,0.8433475,0.12543201,0.84927815,0.14268267,0.20606872,0.13828538,1870.0,-1.3020909,1.0,9350.0,0.42
187,0.8433735,0.12532504,0.84929603,0.14254797,0.20603473,0.1382749,1880.0,-0.9614588,0.9,9400.0,0.5
188,0.8433819,0.12519632,0.849303,0.14240317,0.20604861,0.13813283,1890.0,-1.4948479,1.0,9450.0,0.48
189,0.84336513,0.12507536,0.84929186,0.1422794,0.20605324,0.1380428,1900.0,-1.20676,1.0,9500.0,0.54
190,0.8433318,0.12504351,0.8492801,0.14223641,0.20606083,0.13807006,1910.0,-1.2947706,1.0,9550.0,0.56
191,0.843365,0.12497739,0.849312,0.14213751,0.20608309,0.13798013,1920.0,-1.5016023,0.9,9600.0,0.4
192,0.84335214,0.12483486,0.8493082,0.14196585,0.2060788,0.13784957,1930.0,-0.95007694,1.0,9650.0,0.38
193,0.843396,0.12476472,0.84934855,0.14190711,0.206068,0.13777962,1940.0,-1.093337,1.0,9700.0,0.3
194,0.8433581,0.12461424,0.84933597,0.14174634,0.20607334,0.13769124,1950.0,-0.9567028,1.0,9750.0,0.54
195,0.84336823,0.12452423,0.8493683,0.14166652,0.2060636,0.13759363,1960.0,-1.1796736,0.9,9800.0,0.42
196,0.84338015,0.12451348,0.84939605,0.14162956,0.20601584,0.13751811,1970.0,-1.2859601,1.0,9850.0,0.42
197,0.8433669,0.124509245,0.8493573,0.14162453,0.20599309,0.13749313,1980.0,-1.4641099,1.0,9900.0,0.52
198,0.8433981,0.12453327,0.84939176,0.14165965,0.20597409,0.13746786,1990.0,-1.0428512,1.0,9950.0,0.44
199,0.8434108,0.12438923,0.849426,0.14148456,0.20599467,0.13736406,2000.0,-1.7534266,1.0,10000.0,0.48
200,0.84339935,0.124339044,0.8494129,0.14141949,0.20602374,0.13735525,2010.0,-0.9469987,1.0,10050.0,0.54
201,0.8434016,0.12424854,0.84942645,0.14129446,0.20601632,0.13726479,2020.0,-1.259131,1.0,10100.0,0.52
202,0.84346086,0.12415767,0.84949356,0.14118876,0.20607156,0.13720113,2030.0,-0.9902161,1.0,10150.0,0.52
203,0.84347296,0.12403291,0.8495047,0.14106147,0.2060853,0.13711171,2040.0,-1.0058595,1.0,10200.0,0.46
204,0.84344965,0.12393075,0.8494887,0.14094628,0.20605396,0.13706723,2050.0,-1.2852072,0.9,10250.0,0.52
205,0.84349996,0.12382519,0.8495619,0.14082332,0.20608771,0.13698533,2060.0,-1.0999949,0.9,10300.0,0.48
206,0.8435292,0.12373496,0.849598,0.14072673,0.20609331,0.13689137,2070.0,-2.1202626,1.0,10350.0,0.54
207,0.8435068,0.12360091,0.84956425,0.14056148,0.20608011,0.13681924,2080.0,-0.49784,1.0,10400.0,0.54
208,0.84353036,0.12353366,0.8496136,0.14048573,0.20610897,0.13682894,2090.0,-1.1032879,1.0,10450.0,0.42
209,0.84356076,0.123498715,0.8496437,0.14043069,0.20612817,0.13678573,2100.0,-1.1633799,1.0,10500.0,0.48
210,0.8435326,0.1234185,0.849631,0.14033155,0.20614345,0.13671413,2110.0,-1.1733166,1.0,10550.0,0.44
211,0.843524,0.12333309,0.84961754,0.14022641,0.20611624,0.13664371,2120.0,-0.88754004,1.0,10600.0,0.44
212,0.84357,0.12322009,0.8496737,0.14010614,0.20613445,0.13653487,2130.0,-1.0469601,1.0,10650.0,0.5
213,0.84356135,0.12309887,0.84965986,0.13996498,0.206083,0.13649277,2140.0,-1.3767103,1.0,10700.0,0.32
214,0.8435743,0.123069406,0.849693,0.13995953,0.206092,0.13647805,2150.0,-0.94250524,1.0,10750.0,0.4
215,0.8435524,0.123064585,0.84965414,0.13994415,0.20607801,0.13647354,2160.0,-0.9939436,1.0,10800.0,0.4
216,0.84357053,0.12304414,0.8496848,0.13991995,0.20609051,0.13652135,2170.0,-0.66732514,1.0,10850.0,0.34
217,0.843606,0.12305709,0.84971243,0.13991947,0.20607765,0.136517,2180.0,-1.3499038,1.0,10900.0,0.38
218,0.8436193,0.12299434,0.84971493,0.139872,0.20612848,0.13646553,2190.0,-0.9347665,1.0,10950.0,0.52
219,0.84360653,0.1229342,0.84970397,0.13979311,0.20614733,0.13639134,2200.0,-0.99974763,1.0,11000.0,0.44
220,0.84362286,0.122817956,0.8497281,0.13963695,0.20611982,0.13636003,2210.0,-1.1527842,1.0,11050.0,0.52
221,0.8436,0.12281907,0.8497067,0.13961922,0.20611078,0.13636635,2220.0,-0.6860881,1.0,11100.0,0.46
222,0.84363467,0.1226987,0.849755,0.13949125,0.20611894,0.13627724,2230.0,-1.2757766,0.9,11150.0,0.5
