epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
25,0.8435373,0.10003222,0.20376426,0.07045561,260.0,-24.344492,0.1,1300.0,0.06
26,0.84337264,0.099754594,0.20361988,0.07104072,270.0,-29.458572,0.0,1350.0,0.06
27,0.8434236,0.09988158,0.20367192,0.07141306,280.0,-25.618067,0.0,1400.0,0.02
28,0.84350556,0.10016316,0.20366251,0.07158174,290.0,-20.632744,0.1,1450.0,0.04
29,0.8431571,0.09996748,0.20365177,0.07182596,300.0,-27.38215,0.0,1500.0,0.04
30,0.8431518,0.09987963,0.20343488,0.07222727,310.0,-26.304752,0.0,1550.0,0.06
31,0.84303457,0.10010806,0.20346089,0.072954066,320.0,-28.682913,0.0,1600.0,0.04
32,0.84295315,0.09990332,0.20337981,0.07325049,330.0,-27.340418,0.1,1650.0,0.04
33,0.8427064,0.09959964,0.2034049,0.07351432,340.0,-28.386654,0.0,1700.0,0.12
34,0.84269434,0.09946225,0.20335636,0.07437059,350.0,-21.417091,0.1,1750.0,0.08
35,0.84253186,0.099185325,0.20313688,0.07494241,360.0,-26.272415,0.1,1800.0,0.12
36,0.8426182,0.09991311,0.20321853,0.0751398,370.0,-27.755997,0.0,1850.0,0.06
37,0.8425112,0.09993416,0.2031991,0.075853124,380.0,-24.808378,0.0,1900.0,0.04
38,0.8424952,0.09991317,0.20330219,0.07615498,390.0,-25.740433,0.0,1950.0,0.12
39,0.84262663,0.09977326,0.2033209,0.07646293,400.0,-21.269058,0.1,2000.0,0.06
40,0.8425603,0.09948651,0.20336348,0.076589674,410.0,-28.591602,0.1,2050.0,0.06
41,0.84260505,0.0995121,0.20346928,0.07752596,420.0,-16.57247,0.1,2100.0,0.04
42,0.84260345,0.099458575,0.2035274,0.07815325,430.0,-29.672571,0.1,2150.0,0.04
43,0.84248847,0.09964591,0.20363005,0.07892255,440.0,-22.503912,0.0,2200.0,0.14
44,0.84272575,0.09967088,0.20364207,0.07969314,450.0,-29.85252,0.0,2250.0,0.02
45,0.84273,0.09961486,0.2035716,0.07992711,460.0,-24.799006,0.0,2300.0,0.02
46,0.84255,0.100096606,0.20342745,0.08028808,470.0,-28.759699,0.0,2350.0,0.06
47,0.8426382,0.09989405,0.20343304,0.08053889,480.0,-28.631317,0.2,2400.0,0.1
48,0.8425984,0.099725604,0.2034696,0.081169605,490.0,-29.18571,0.0,2450.0,0.04
49,0.84256357,0.100058354,0.20340292,0.08170387,500.0,-24.532015,0.0,2500.0,0.08
50,0.8425792,0.09986516,0.20351431,0.081769265,510.0,-23.302343,0.0,2550.0,0.06
51,0.84244853,0.10009087,0.20350417,0.082458764,520.0,-24.51374,0.1,2600.0,0.06
52,0.84244674,0.100045405,0.20358163,0.08299908,530.0,-24.76975,0.1,2650.0,0.04
53,0.842501,0.09988751,0.20368843,0.08324487,540.0,-22.751818,0.0,2700.0,0.04
54,0.8425351,0.09992662,0.20368958,0.08382435,550.0,-17.58998,0.2,2750.0,0.0
55,0.8425301,0.09998241,0.20367259,0.08404541,560.0,-26.291815,0.1,2800.0,0.02
56,0.84255487,0.100314446,0.20359941,0.08426361,570.0,-21.880621,0.2,2850.0,0.04
57,0.84262925,0.100401334,0.20354444,0.0843843,580.0,-25.372519,0.0,2900.0,0.04
58,0.8427412,0.10062877,0.20357808,0.08476797,590.0,-36.107178,0.0,2950.0,0.06
59,0.8425823,0.100830056,0.20359598,0.08521512,600.0,-20.94236,0.2,3000.0,0.08
60,0.84253424,0.101416074,0.20357162,0.08583581,610.0,-21.980408,0.0,3050.0,0.06
61,0.8425308,0.10149762,0.20357773,0.08617282,620.0,-19.016651,0.1,3100.0,0.06
62,0.8426623,0.10130479,0.20366621,0.08611988,630.0,-16.195837,0.3,3150.0,0.04
63,0.8426973,0.1012359,0.20367439,0.085927725,640.0,-20.97327,0.1,3200.0,0.1
64,0.84267354,0.101115584,0.20362145,0.08633046,650.0,-16.733221,0.1,3250.0,0.08
65,0.8426649,0.101056464,0.20363036,0.08632391,660.0,-24.74817,0.0,3300.0,0.02
66,0.84265256,0.10104122,0.2036908,0.08671128,670.0,-26.304737,0.0,3350.0,0.06
67,0.84277725,0.10113793,0.20371562,0.086647674,680.0,-26.183094,0.0,3400.0,0.02
68,0.8429589,0.10102612,0.20376024,0.08656053,690.0,-20.447704,0.1,3450.0,0.02
69,0.84292525,0.10094073,0.2037609,0.086751364,700.0,-23.988453,0.0,3500.0,0.04
70,0.84280825,0.10094339,0.20381351,0.0868642,710.0,-25.454927,0.1,3550.0,0.02
71,0.842748,0.101245016,0.20368,0.087456055,720.0,-16.412102,0.1,3600.0,0.06
72,0.8427374,0.10144884,0.20372066,0.08753777,730.0,-25.689947,0.0,3650.0,0.14
73,0.842748,0.10145503,0.20366108,0.08741003,740.0,-26.101965,0.0,3700.0,0.02
74,0.8425266,0.10152113,0.20360157,0.087583095,750.0,-26.419453,0.1,3750.0,0.08
75,0.84240276,0.10153335,0.20355864,0.08780234,760.0,-26.905375,0.1,3800.0,0.02
76,0.84241056,0.10177407,0.20359784,0.08815054,770.0,-23.682388,0.1,3850.0,0.1
77,0.84228605,0.10184399,0.20350985,0.08830972,780.0,-27.096445,0.1,3900.0,0.1
78,0.84212905,0.102122016,0.20347525,0.088848956,790.0,-22.184114,0.0,3950.0,0.06
79,0.8420224,0.10204855,0.20349893,0.08914586,800.0,-19.062214,0.2,4000.0,0.04
80,0.8420084,0.10197576,0.2034615,0.08909167,810.0,-26.891123,0.0,4050.0,0.08
81,0.8421693,0.101882435,0.2034802,0.088920094,820.0,-21.551998,0.2,4100.0,0.08
82,0.8422236,0.10222287,0.20347756,0.08965333,830.0,-20.177212,0.1,4150.0,0.06
83,0.84214544,0.102205835,0.20343664,0.08964957,840.0,-24.964031,0.0,4200.0,0.08
84,0.84210116,0.102154225,0.20341098,0.08959861,850.0,-27.247326,0.0,4250.0,0.04
85,0.842084,0.10222834,0.2033598,0.08990626,860.0,-18.87812,0.1,4300.0,0.16
86,0.8420162,0.102308445,0.20337301,0.09018643,870.0,-24.899471,0.2,4350.0,0.06
87,0.8420567,0.10233897,0.20339814,0.09045734,880.0,-23.624508,0.1,4400.0,0.1
88,0.8419071,0.10251961,0.2033646,0.09060993,890.0,-23.784252,0.1,4450.0,0.02
89,0.8419516,0.10245191,0.20338386,0.0905441,900.0,-15.179026,0.2,4500.0,0.12
90,0.8418986,0.102343015,0.2033365,0.09082213,910.0,-12.012048,0.1,4550.0,0.04
91,0.8419471,0.10227558,0.20332903,0.091089584,920.0,-18.724752,0.1,4600.0,0.12
92,0.84186774,0.10227034,0.2033682,0.09124425,930.0,-30.143372,0.1,4650.0,0.06
93,0.8418487,0.102430545,0.20338674,0.09144951,940.0,-24.149952,0.2,4700.0,0.02
94,0.8417823,0.102360286,0.20335917,0.09156029,950.0,-12.486925,0.4,4750.0,0.1
95,0.8418255,0.10233446,0.20340124,0.09178778,960.0,-21.057331,0.1,4800.0,0.14
96,0.8419533,0.10220506,0.20344418,0.09204047,970.0,-23.701426,0.2,4850.0,0.08
97,0.84187055,0.10227507,0.2035092,0.092301585,980.0,-20.664701,0.2,4900.0,0.12
98,0.8419065,0.10242683,0.20348482,0.09260528,990.0,-21.179214,0.0,4950.0,0.06
99,0.84188396,0.102379434,0.20345941,0.0930252,1000.0,-27.547918,0.1,5000.0,0.06
100,0.8418903,0.102339506,0.20347431,0.0932782,1010.0,-22.920029,0.1,5050.0,0.08
101,0.8418348,0.10244902,0.20347352,0.09340319,1020.0,-16.839146,0.3,5100.0,0.08
102,0.84190565,0.10246345,0.20342018,0.09373198,1030.0,-20.684174,0.3,5150.0,0.02
103,0.8419494,0.1024547,0.2034493,0.09384254,1040.0,-25.034903,0.1,5200.0,0.14
104,0.84190565,0.10237373,0.20343658,0.09393158,1050.0,-14.843951,0.2,5250.0,0.18
105,0.84184265,0.10234509,0.20341723,0.09410992,1060.0,-23.252468,0.1,5300.0,0.08
106,0.8418457,0.1023072,0.20346497,0.0942398,1070.0,-17.173193,0.3,5350.0,0.04
107,0.841783,0.102292895,0.2034887,0.09430331,1080.0,-19.042212,0.0,5400.0,0.06
108,0.8418059,0.10220321,0.20351158,0.09444252,1090.0,-25.25768,0.0,5450.0,0.02
109,0.8418374,0.10215349,0.20356749,0.094794855,1100.0,-14.845372,0.2,5500.0,0.06
110,0.8417652,0.10218989,0.20350325,0.0951044,1110.0,-16.025097,0.3,5550.0,0.1
111,0.8418111,0.10226665,0.20349798,0.09516831,1120.0,-18.794239,0.3,5600.0,0.08
112,0.84180707,0.10222918,0.20348291,0.09555797,1130.0,-22.875221,0.1,5650.0,0.1
113,0.84185046,0.1023365,0.20354778,0.095727585,1140.0,-18.570286,0.2,5700.0,0.16
114,0.84184647,0.102347225,0.2035412,0.096016034,1150.0,-24.400763,0.1,5750.0,0.12
115,0.8417635,0.10236156,0.20348138,0.09613837,1160.0,-22.5798,0.2,5800.0,0.2
116,0.8417881,0.10242484,0.20354848,0.096253365,1170.0,-19.592228,0.1,5850.0,0.18
117,0.8417945,0.10241402,0.20353915,0.09646125,1180.0,-18.256273,0.1,5900.0,0.14
118,0.84178275,0.10247309,0.20351511,0.09667825,1190.0,-13.31724,0.4,5950.0,0.1
119,0.8417432,0.10248682,0.20355077,0.096863054,1200.0,-18.7038,0.1,6000.0,0.2
120,0.841706,0.10248283,0.2035651,0.09691923,1210.0,-17.112003,0.1,6050.0,0.24
121,0.8417225,0.10242274,0.20357332,0.097054616,1220.0,-20.533098,0.3,6100.0,0.2
122,0.84175164,0.1024792,0.20356439,0.097096965,1230.0,-26.950619,0.0,6150.0,0.18
123,0.84167933,0.10240007,0.20346853,0.0970982,1240.0,-18.100842,0.2,6200.0,0.12
124,0.84159684,0.1024626,0.20343554,0.09741879,1250.0,-22.728975,0.1,6250.0,0.1
125,0.84161514,0.10244149,0.20347059,0.09772406,1260.0,-19.77995,0.3,6300.0,0.1
126,0.84157926,0.102583766,0.20343973,0.097882316,1270.0,-15.897365,0.1,6350.0,0.06
127,0.84155494,0.10259978,0.2034619,0.09822767,1280.0,-18.166805,0.2,6400.0,0.08
128,0.8416076,0.10259665,0.20346428,0.09862167,1290.0,-19.506298,0.1,6450.0,0.12
129,0.8416579,0.10249599,0.20347635,0.09889847,1300.0,-12.792859,0.3,6500.0,0.08
130,0.84164053,0.10249584,0.20348097,0.09919198,1310.0,-14.751704,0.4,6550.0,0.12
131,0.8417115,0.10252246,0.20348309,0.09927498,1320.0,-17.553501,0.2,6600.0,0.22
132,0.84170103,0.10253767,0.2034453,0.09958306,1330.0,-21.032665,0.1,6650.0,0.22
133,0.84163636,0.10259997,0.20344415,0.0997523,1340.0,-7.855938,0.6,6700.0,0.12
134,0.8416125,0.10273355,0.20344898,0.100113675,1350.0,-17.463703,0.2,6750.0,0.1
135,0.84158856,0.10261803,0.20343408,0.100198306,1360.0,-10.718884,0.3,6800.0,0.3
136,0.841686,0.10251848,0.20345327,0.10015,1370.0,-19.121935,0.3,6850.0,0.12
137,0.8417371,0.10248194,0.20347029,0.10038771,1380.0,-17.067486,0.2,6900.0,0.16
138,0.84178334,0.10242436,0.20354147,0.1003701,1390.0,-21.235504,0.2,6950.0,0.24
139,0.84181714,0.10243373,0.20353936,0.10046437,1400.0,-20.005241,0.3,7000.0,0.2
140,0.8417836,0.10239572,0.20351398,0.10055062,1410.0,-17.528755,0.3,7050.0,0.18
141,0.84188634,0.10235992,0.20350681,0.10054531,1420.0,-24.433323,0.0,7100.0,0.12
142,0.84186524,0.102244355,0.20352426,0.10067318,1430.0,-26.099548,0.0,7150.0,0.16
143,0.841922,0.10222674,0.20356376,0.10089929,1440.0,-11.334028,0.4,7200.0,0.18
144,0.84191185,0.10229636,0.20361115,0.10103548,1450.0,-21.283955,0.0,7250.0,0.2
145,0.84187984,0.1022703,0.20359811,0.10121825,1460.0,-16.51437,0.1,7300.0,0.18
146,0.8418935,0.10221878,0.20357607,0.10117371,1470.0,-14.661291,0.5,7350.0,0.14
147,0.84195995,0.10219046,0.2035855,0.10139928,1480.0,-15.177083,0.4,7400.0,0.2
148,0.8419712,0.1021589,0.20356561,0.10147599,1490.0,-25.794779,0.3,7450.0,0.14
149,0.84199363,0.102190174,0.20357059,0.101794794,1500.0,-19.249716,0.1,7500.0,0.22
150,0.842109,0.10232694,0.2035673,0.10194609,1510.0,-15.351023,0.4,7550.0,0.14
151,0.8421884,0.10234042,0.20356224,0.10218967,1520.0,-13.265762,0.6,7600.0,0.3
152,0.8421326,0.10231788,0.20354891,0.102395095,1530.0,-18.862583,0.1,7650.0,0.16
153,0.84210306,0.102277465,0.20352222,0.10264018,1540.0,-17.197445,0.4,7700.0,0.16
154,0.8421557,0.10225403,0.20349729,0.10273081,1550.0,-30.799305,0.0,7750.0,0.18
155,0.8421655,0.102317154,0.20348427,0.10284485,1560.0,-7.3806877,0.5,7800.0,0.16
156,0.84220695,0.102293976,0.20351428,0.10306733,1570.0,-19.266993,0.2,7850.0,0.26
157,0.8422554,0.10239422,0.20349027,0.103372194,1580.0,-24.704311,0.3,7900.0,0.18
158,0.84227246,0.10259533,0.2034902,0.10350953,1590.0,-13.645353,0.4,7950.0,0.14
159,0.8422792,0.10251195,0.20349857,0.10377214,1600.0,-15.419916,0.5,8000.0,0.34
160,0.8422453,0.102553606,0.20350033,0.104025744,1610.0,-19.617199,0.2,8050.0,0.2
161,0.84221864,0.1026605,0.20353161,0.10417186,1620.0,-14.153867,0.5,8100.0,0.24
162,0.842247,0.10272268,0.20352651,0.104409076,1630.0,-26.740253,0.2,8150.0,0.16
163,0.8423867,0.10294636,0.20357817,0.104529284,1640.0,-19.311243,0.4,8200.0,0.12
164,0.8424518,0.10298937,0.20353407,0.10467765,1650.0,-20.955988,0.4,8250.0,0.22
165,0.8423789,0.10289791,0.20348133,0.10485221,1660.0,-12.441695,0.4,8300.0,0.22
166,0.84235334,0.10290182,0.2034711,0.1050449,1670.0,-20.124428,0.3,8350.0,0.26
167,0.84240323,0.103073806,0.20343004,0.10518468,1680.0,-14.595358,0.2,8400.0,0.2
168,0.84240896,0.103104375,0.2034419,0.10529824,1690.0,-18.627644,0.4,8450.0,0.22
169,0.8424093,0.103052326,0.20338732,0.105384454,1700.0,-22.6893,0.3,8500.0,0.3
170,0.84246016,0.10310861,0.2034032,0.10549134,1710.0,-20.860258,0.4,8550.0,0.18
171,0.8424437,0.10303765,0.20340846,0.10563625,1720.0,-17.534306,0.3,8600.0,0.36
172,0.84248906,0.10300186,0.20342398,0.10578006,1730.0,-18.628653,0.5,8650.0,0.2
173,0.8425061,0.10300756,0.2034099,0.106056854,1740.0,-21.048382,0.1,8700.0,0.14
174,0.84252983,0.10308079,0.20343229,0.10620512,1750.0,-25.341007,0.3,8750.0,0.22
175,0.8426097,0.103128545,0.20344536,0.10632423,1760.0,-12.599533,0.2,8800.0,0.18
176,0.84265894,0.10313686,0.20344526,0.106467135,1770.0,-24.667423,0.3,8850.0,0.26
177,0.8427233,0.10307636,0.20341687,0.10665739,1780.0,-23.785389,0.1,8900.0,0.26
178,0.84276384,0.10303863,0.20345859,0.10662165,1790.0,-16.260847,0.5,8950.0,0.26
179,0.8427355,0.10302672,0.20343027,0.106693745,1800.0,-22.26466,0.3,9000.0,0.24
180,0.8427599,0.1030553,0.20340128,0.10682416,1810.0,-22.529898,0.2,9050.0,0.26
181,0.8428144,0.10311419,0.20339787,0.1069825,1820.0,-28.278301,0.2,9100.0,0.24
182,0.84279937,0.10313303,0.20336907,0.107203156,1830.0,-14.297557,0.4,9150.0,0.26
183,0.84280163,0.10309475,0.20343088,0.107442506,1840.0,-14.380649,0.6,9200.0,0.28
184,0.8427796,0.10315826,0.20341656,0.10775111,1850.0,-7.5290146,0.5,9250.0,0.22
185,0.8427696,0.10312284,0.20340946,0.10784964,1860.0,-32.383595,0.0,9300.0,0.28
186,0.84283257,0.10318979,0.20341921,0.10802862,1870.0,-17.003538,0.5,9350.0,0.2
187,0.8429014,0.103410356,0.20344074,0.10817732,1880.0,-29.335297,0.0,9400.0,0.28
188,0.84289217,0.10342131,0.20340711,0.10835759,1890.0,-11.641737,0.5,9450.0,0.2
189,0.8429838,0.103419274,0.20343639,0.108425796,1900.0,-15.229581,0.3,9500.0,0.28
190,0.8429758,0.10338297,0.20348404,0.108525135,1910.0,-17.511868,0.3,9550.0,0.34
191,0.8430185,0.103469424,0.20348766,0.10866306,1920.0,-24.621675,0.3,9600.0,0.28
192,0.8429792,0.103628136,0.20346208,0.1088665,1930.0,-18.091389,0.3,9650.0,0.26
193,0.8429583,0.10363821,0.20345397,0.10913903,1940.0,-10.663755,0.6,9700.0,0.32
194,0.842902,0.103699334,0.20345783,0.109262966,1950.0,-28.790623,0.1,9750.0,0.38
195,0.84292644,0.103642784,0.20348936,0.10945038,1960.0,-11.227363,0.6,9800.0,0.22
196,0.84294754,0.103717096,0.20348822,0.10965439,1970.0,-18.493076,0.3,9850.0,0.46
197,0.8429811,0.103764914,0.20349957,0.10979169,1980.0,-14.834841,0.5,9900.0,0.28
198,0.8429797,0.10377857,0.20351078,0.10995641,1990.0,-16.043667,0.3,9950.0,0.24
199,0.84300226,0.10373313,0.20349446,0.10999367,2000.0,-13.484035,0.3,10000.0,0.32
200,0.84301454,0.10369834,0.20351158,0.109980494,2010.0,-16.292683,0.5,10050.0,0.26
201,0.8430353,0.10369729,0.20356673,0.11013761,2020.0,-21.814703,0.2,10100.0,0.24
202,0.8430051,0.103745915,0.2035513,0.110144466,2030.0,-23.82662,0.2,10150.0,0.32
203,0.84301305,0.10371021,0.20355745,0.110215776,2040.0,-15.46475,0.5,10200.0,0.36
204,0.8429923,0.103718065,0.20353808,0.11031707,2050.0,-9.368863,0.8,10250.0,0.3
205,0.84299517,0.10383809,0.20353252,0.11049675,2060.0,-16.532978,0.5,10300.0,0.24
206,0.8430521,0.10393282,0.20355687,0.11064366,2070.0,-20.501171,0.4,10350.0,0.3
207,0.84308577,0.103990406,0.20359325,0.11084969,2080.0,-14.28277,0.6,10400.0,0.26
208,0.8430433,0.104042046,0.2035876,0.11092073,2090.0,-24.780844,0.2,10450.0,0.52
209,0.8430616,0.104091726,0.20358707,0.11100169,2100.0,-6.995767,0.8,10500.0,0.3
210,0.84303707,0.10410333,0.20357223,0.11104734,2110.0,-13.036641,0.6,10550.0,0.3
211,0.8430336,0.10412738,0.20358108,0.11121232,2120.0,-32.98513,0.1,10600.0,0.42
212,0.84306216,0.104163446,0.20360287,0.11126236,2130.0,-32.312096,0.1,10650.0,0.3
213,0.8430157,0.1040994,0.20362063,0.111302316,2140.0,-12.953224,0.6,10700.0,0.34
214,0.8430272,0.10406361,0.2036521,0.1113795,2150.0,-9.612105,0.8,10750.0,0.32
215,0.84305793,0.10408238,0.20367227,0.11143592,2160.0,-21.319801,0.3,10800.0,0.24
216,0.8431113,0.10415319,0.20367281,0.11149526,2170.0,-17.108616,0.6,10850.0,0.24
217,0.84312063,0.10415602,0.20369114,0.11153834,2180.0,-19.196278,0.5,10900.0,0.38
218,0.84311104,0.1041257,0.2036968,0.11170453,2190.0,-23.00971,0.4,10950.0,0.42
219,0.84316105,0.10408511,0.20371336,0.11174121,2200.0,-9.191141,0.7,11000.0,0.32
220,0.8431952,0.1041052,0.20371483,0.111714296,2210.0,-24.495016,0.2,11050.0,0.32
221,0.8432258,0.104211986,0.20368646,0.11179144,2220.0,-12.61933,0.5,11100.0,0.32
222,0.8432378,0.10419945,0.20366806,0.111902036,2230.0,-12.608278,0.5,11150.0,0.42
223,0.8432634,0.10425844,0.2036688,0.1119414,2240.0,-23.5848,0.4,11200.0,0.32
224,0.8432742,0.10427793,0.2036646,0.11206937,2250.0,-24.361052,0.4,11250.0,0.22
225,0.84322673,0.10431198,0.20366703,0.11220635,2260.0,-29.501312,0.3,11300.0,0.38
226,0.8431913,0.10439827,0.20366041,0.112384826,2270.0,-11.972393,0.6,11350.0,0.34
227,0.84317946,0.10436004,0.20366621,0.112414904,2280.0,-15.666684,0.4,11400.0,0.22
228,0.8432196,0.10439911,0.203666,0.112501115,2290.0,-13.719396,0.6,11450.0,0.26
229,0.84325504,0.104443125,0.20367846,0.11253249,2300.0,-19.663488,0.6,11500.0,0.34
230,0.8432064,0.10443277,0.20367855,0.11255834,2310.0,-16.252396,0.7,11550.0,0.48
231,0.8431991,0.10440155,0.20368227,0.112665586,2320.0,-14.892423,0.6,11600.0,0.4
232,0.84318686,0.104375005,0.2036549,0.11281411,2330.0,-8.288734,0.8,11650.0,0.42
233,0.8432221,0.104315184,0.2036555,0.112812,2340.0,-15.807106,0.6,11700.0,0.42
234,0.84324616,0.104253165,0.20364536,0.11286142,2350.0,-11.556947,0.7,11750.0,0.4
235,0.8432631,0.104327135,0.20363115,0.11289322,2360.0,-24.056742,0.4,11800.0,0.36
236,0.84326744,0.104401015,0.20362675,0.11301505,2370.0,-21.34625,0.4,11850.0,0.22
237,0.8432614,0.10441133,0.20364225,0.11316653,2380.0,-19.020033,0.6,11900.0,0.28
238,0.8432495,0.10435919,0.20364687,0.11337881,2390.0,-13.061638,0.6,11950.0,0.42
239,0.8432483,0.10447767,0.20364164,0.11350277,2400.0,-11.966312,0.6,12000.0,0.24
240,0.8432823,0.10452074,0.20366983,0.11354972,2410.0,-15.757602,0.5,12050.0,0.26
241,0.8432851,0.10449212,0.20366736,0.113618165,2420.0,-15.982577,0.5,12100.0,0.46
242,0.8433072,0.10450218,0.20364498,0.11364057,2430.0,-16.638754,0.4,12150.0,0.34
243,0.8433783,0.10454806,0.20368212,0.113700606,2440.0,-26.602987,0.4,12200.0,0.42
244,0.84340113,0.104605295,0.20369208,0.11377814,2450.0,-4.9923286,0.8,12250.0,0.28
245,0.84338886,0.104589485,0.20368683,0.11375891,2460.0,-23.421535,0.5,12300.0,0.38
246,0.8433826,0.104635604,0.20369467,0.113844186,2470.0,-18.989983,0.6,12350.0,0.38
247,0.8433966,0.10467621,0.20370132,0.11396079,2480.0,-28.137747,0.2,12400.0,0.36
248,0.84344745,0.10469987,0.20370182,0.11398417,2490.0,-24.219799,0.4,12450.0,0.48
249,0.8433986,0.10465445,0.2036871,0.11403335,2500.0,-26.26093,0.3,12500.0,0.42
250,0.8433664,0.10466399,0.20368493,0.11407668,2510.0,-23.826637,0.4,12550.0,0.52
251,0.8433528,0.10478506,0.20369595,0.11423296,2520.0,-20.217775,0.5,12600.0,0.36
252,0.84334964,0.10475766,0.20369738,0.11435365,2530.0,-24.697989,0.4,12650.0,0.38
253,0.84331506,0.10476386,0.20367418,0.11433404,2540.0,-22.101372,0.5,12700.0,0.28
254,0.84329873,0.104821056,0.20369343,0.114405565,2550.0,-24.2095,0.5,12750.0,0.44
255,0.8433015,0.10480099,0.20368187,0.11446499,2560.0,-15.800867,0.6,12800.0,0.54
256,0.8433277,0.104856364,0.20366581,0.11452339,2570.0,-23.709332,0.4,12850.0,0.46
257,0.8433785,0.10490233,0.20365472,0.11454437,2580.0,-16.09375,0.5,12900.0,0.44
258,0.8433873,0.104950346,0.20365648,0.1146338,2590.0,-22.750908,0.2,12950.0,0.32
259,0.8433935,0.10492549,0.20365284,0.11457652,2600.0,-25.230892,0.4,13000.0,0.34
260,0.8434097,0.104905464,0.20365743,0.11456138,2610.0,-17.242186,0.4,13050.0,0.3
261,0.8434178,0.10488874,0.20365325,0.11454723,2620.0,-29.672735,0.3,13100.0,0.32
262,0.8433916,0.10484609,0.2036421,0.11459088,2630.0,-25.645025,0.4,13150.0,0.36
263,0.84334636,0.1048203,0.20360123,0.11476121,2640.0,-8.273183,0.8,13200.0,0.4
264,0.84335905,0.104812175,0.20361885,0.11473901,2650.0,-20.249569,0.4,13250.0,0.4
265,0.8433449,0.10478727,0.20362283,0.11477676,2660.0,-14.262485,0.6,13300.0,0.28
266,0.84332293,0.10479608,0.20362225,0.11478965,2670.0,-31.817545,0.3,13350.0,0.5
267,0.8433427,0.104786046,0.20362663,0.11485813,2680.0,-18.636105,0.6,13400.0,0.32
268,0.84334993,0.10481441,0.20358562,0.11489221,2690.0,-29.39956,0.3,13450.0,0.5
269,0.8433483,0.10475228,0.20359272,0.115024745,2700.0,-24.821077,0.4,13500.0,0.52
270,0.8433673,0.1047707,0.20359306,0.11511061,2710.0,-9.221538,0.7,13550.0,0.32
271,0.84344226,0.10476714,0.20363759,0.115275525,2720.0,-19.490902,0.6,13600.0,0.38
272,0.84345645,0.104736336,0.20362692,0.1153168,2730.0,-17.348053,0.5,13650.0,0.52
273,0.8434403,0.10468221,0.20361848,0.115422666,2740.0,-6.447825,0.9,13700.0,0.42
274,0.84341174,0.104614176,0.20360409,0.11547648,2750.0,-15.0720825,0.7,13750.0,0.52
275,0.843385,0.104640156,0.20359808,0.11557132,2760.0,-29.9203,0.3,13800.0,0.48
276,0.8433876,0.104647435,0.20358853,0.115650475,2770.0,-23.058764,0.5,13850.0,0.4
277,0.8433636,0.10467521,0.2036073,0.115717754,2780.0,-18.384802,0.6,13900.0,0.38
278,0.84337,0.10468656,0.2036112,0.115714744,2790.0,-24.560583,0.3,13950.0,0.3
279,0.8434143,0.104828395,0.20363343,0.11578569,2800.0,-26.921162,0.4,14000.0,0.3
