epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
141,0.8402658,0.096372016,0.83944064,0.103187114,0.20374681,0.14540705,1420.0,-0.9682375,1.0,7100.0,0.58
142,0.84026045,0.096352935,0.8394198,0.10315461,0.20377596,0.14546882,1430.0,-1.2959449,1.0,7150.0,0.48
143,0.8401978,0.09632147,0.83935124,0.103091724,0.20373887,0.14557444,1440.0,-0.9326743,1.0,7200.0,0.48
144,0.8402164,0.09630355,0.839402,0.10307363,0.203793,0.14553292,1450.0,-1.1649091,1.0,7250.0,0.58
145,0.84021634,0.096292414,0.83942103,0.10308439,0.20370707,0.1455658,1460.0,-1.1790243,1.0,7300.0,0.56
146,0.84019375,0.09629645,0.83939403,0.10312302,0.20370556,0.1456365,1470.0,-1.1346487,0.9,7350.0,0.64
147,0.84019154,0.09627134,0.8393987,0.10311062,0.20373835,0.14565936,1480.0,-1.2867663,1.0,7400.0,0.44
148,0.84019727,0.09621654,0.8393872,0.10304908,0.20372556,0.1455451,1490.0,-0.93682086,1.0,7450.0,0.54
149,0.8402383,0.09618765,0.8394072,0.10305732,0.2036874,0.14550817,1500.0,-1.1802944,1.0,7500.0,0.42
150,0.84022254,0.09623613,0.8394005,0.10312876,0.20368536,0.14545657,1510.0,-1.0769699,1.0,7550.0,0.5
151,0.84024423,0.09617332,0.8394342,0.1030719,0.20364489,0.14540851,1520.0,-1.1677748,1.0,7600.0,0.58
152,0.8402707,0.09607017,0.83951515,0.10294274,0.20363638,0.14530294,1530.0,-1.0868984,1.0,7650.0,0.54
153,0.8402447,0.096040435,0.83948636,0.1028712,0.20363054,0.14537917,1540.0,-0.9072383,1.0,7700.0,0.64
154,0.8402386,0.09598198,0.8394775,0.10279226,0.20363991,0.14536147,1550.0,-0.7148285,1.0,7750.0,0.54
155,0.840236,0.09599241,0.8394719,0.10285855,0.20365912,0.14524172,1560.0,-1.1981454,1.0,7800.0,0.54
156,0.8402279,0.095906496,0.8394964,0.10277746,0.20367923,0.1452145,1570.0,-1.2075909,1.0,7850.0,0.52
157,0.84022635,0.095851935,0.8394645,0.10272535,0.20367125,0.14512323,1580.0,-0.9482649,1.0,7900.0,0.64
158,0.8402207,0.09581869,0.8394894,0.10267854,0.20369154,0.14527841,1590.0,-1.2589586,1.0,7950.0,0.54
159,0.84020376,0.095781855,0.83945125,0.10263387,0.20363414,0.1453304,1600.0,-1.0537461,1.0,8000.0,0.72
160,0.84021276,0.0957303,0.8394591,0.10258129,0.20363465,0.14534318,1610.0,-1.2942413,1.0,8050.0,0.42
161,0.84022766,0.09563752,0.8394697,0.102464266,0.20366922,0.14528403,1620.0,-1.0320405,1.0,8100.0,0.68
162,0.84025747,0.09557122,0.83947045,0.10241004,0.20365714,0.14529905,1630.0,-3.1804817,0.9,8150.0,0.38
163,0.8402915,0.0955137,0.8395005,0.10237076,0.20368229,0.14523064,1640.0,-1.2876523,1.0,8200.0,0.5
164,0.84026664,0.095489495,0.83946615,0.102338135,0.20367438,0.14529847,1650.0,-1.0814067,1.0,8250.0,0.54
165,0.8402241,0.0954445,0.8394382,0.10226815,0.20368056,0.14530139,1660.0,-1.4007909,1.0,8300.0,0.6
166,0.84024864,0.095413454,0.8394718,0.102240466,0.20367853,0.14526474,1670.0,-1.2430518,1.0,8350.0,0.46
167,0.84019405,0.095518075,0.83942133,0.10231876,0.20365901,0.1453372,1680.0,-1.3808877,1.0,8400.0,0.6
168,0.84011316,0.09551861,0.8393614,0.102316014,0.20360598,0.14532234,1690.0,-1.20637,1.0,8450.0,0.54
169,0.84010357,0.09564128,0.8393719,0.10241583,0.20366848,0.14549917,1700.0,-1.0573951,1.0,8500.0,0.52
170,0.84011745,0.09561881,0.8393963,0.1023685,0.20371014,0.14546315,1710.0,-1.3215201,1.0,8550.0,0.6
171,0.8401033,0.09553366,0.83940524,0.10226502,0.20371778,0.14552343,1720.0,-1.3160276,1.0,8600.0,0.58
