epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
56,0.82958984,0.15322998,0.83262205,0.17741616,0.20399971,0.15070058,570.0,-2.3319106,0.7,2850.0,0.46
57,0.8297053,0.152941,0.8327284,0.17711993,0.20407186,0.15062624,580.0,-1.0660791,0.8,2900.0,0.42
58,0.8296902,0.1524717,0.8328066,0.1766401,0.20410259,0.15030988,590.0,-1.2272141,0.9,2950.0,0.4
59,0.8296616,0.15201326,0.8328466,0.1760713,0.20406207,0.15000945,600.0,-1.2244118,1.0,3000.0,0.48
60,0.8299215,0.1513543,0.8330584,0.17530198,0.20398922,0.14968105,610.0,-2.1888921,0.9,3050.0,0.48
61,0.83024454,0.15064663,0.83334464,0.1745186,0.20396946,0.14910606,620.0,-1.6141802,0.9,3100.0,0.5
62,0.8305573,0.15001883,0.83369786,0.17381823,0.2039628,0.1486666,630.0,-1.1533712,1.0,3150.0,0.36
63,0.83080405,0.14964168,0.8339281,0.1733268,0.20400594,0.1486186,640.0,-2.8700812,0.8,3200.0,0.48
64,0.8311651,0.14915651,0.83425903,0.17268962,0.2040699,0.14805089,650.0,-2.3814359,0.8,3250.0,0.54
65,0.83152676,0.14851888,0.8346503,0.17184107,0.20414841,0.14759696,660.0,-1.4133432,0.9,3300.0,0.64
66,0.8318262,0.1480699,0.8349559,0.17126109,0.20416385,0.14725193,670.0,-1.5329816,0.8,3350.0,0.6
67,0.8320434,0.14760411,0.835228,0.17065394,0.2042745,0.14695694,680.0,-0.12560423,0.9,3400.0,0.48
68,0.83238715,0.14720193,0.8356648,0.17017247,0.20433943,0.14671281,690.0,-1.5012031,0.8,3450.0,0.42
69,0.8324413,0.14700384,0.8357517,0.16988926,0.20443542,0.1462658,700.0,-2.1963582,0.8,3500.0,0.44
70,0.83230925,0.14692028,0.8355942,0.16973215,0.20432684,0.14642878,710.0,-1.3800557,0.8,3550.0,0.36
71,0.83235186,0.14654724,0.83560854,0.16929817,0.2043541,0.14616175,720.0,-1.8539826,0.7,3600.0,0.48
72,0.8325296,0.14615642,0.8358753,0.16883893,0.20437764,0.14576642,730.0,-1.7857008,0.9,3650.0,0.56
73,0.8326416,0.14573534,0.8361339,0.16831104,0.20439073,0.14560562,740.0,-2.130104,0.9,3700.0,0.46
74,0.83279437,0.14590637,0.8363099,0.16835694,0.20432058,0.14547311,750.0,-1.6623755,0.9,3750.0,0.5
75,0.8330795,0.14571328,0.8366945,0.16806974,0.2043353,0.14542036,760.0,-1.571843,0.9,3800.0,0.54
76,0.8332967,0.14542593,0.8368947,0.16774555,0.20434296,0.14523113,770.0,-1.711343,0.7,3850.0,0.6
77,0.83350277,0.1450484,0.837163,0.16727169,0.20440847,0.14516236,780.0,-1.3680999,0.9,3900.0,0.48
78,0.8336706,0.14470339,0.83737046,0.16683574,0.20438308,0.14496753,790.0,-1.7675569,0.7,3950.0,0.5
79,0.83397156,0.14442182,0.83771724,0.16646218,0.2044821,0.1449725,800.0,-1.9821341,0.7,4000.0,0.54
80,0.8341627,0.14408189,0.8379523,0.16605343,0.20460552,0.1447547,810.0,-1.1910591,1.0,4050.0,0.5
81,0.8341622,0.14391638,0.837914,0.16587728,0.20460665,0.14462213,820.0,-1.0986779,0.9,4100.0,0.38
82,0.83431315,0.14359495,0.83809286,0.16547102,0.20467944,0.14440316,830.0,-1.2900181,0.9,4150.0,0.64
83,0.83458215,0.14351445,0.8383441,0.16525914,0.20463629,0.14420047,840.0,-2.6164625,0.7,4200.0,0.48
84,0.8349362,0.14315064,0.8387048,0.16476613,0.204825,0.14391553,850.0,-1.6868944,0.7,4250.0,0.52
85,0.8351669,0.14336018,0.8389533,0.16493547,0.20487803,0.14392406,860.0,-0.7524681,1.0,4300.0,0.38
86,0.8353433,0.14296022,0.839196,0.16446976,0.204881,0.14359587,870.0,-1.5769489,0.9,4350.0,0.52
87,0.83546567,0.14259732,0.8392937,0.16403854,0.20485537,0.14346202,880.0,-0.96628827,1.0,4400.0,0.52
88,0.8356049,0.14227076,0.83953327,0.16362736,0.20487568,0.14318965,890.0,-2.367841,0.9,4450.0,0.52
89,0.83580804,0.1420415,0.8397717,0.16333985,0.20487677,0.14300086,900.0,-0.7454144,1.0,4500.0,0.56
90,0.8359713,0.14178376,0.83995897,0.16296476,0.20494053,0.14283723,910.0,-1.4085488,0.8,4550.0,0.54
91,0.83604145,0.14159805,0.84004396,0.162709,0.20492494,0.14281939,920.0,-1.2138692,1.0,4600.0,0.54
92,0.8362234,0.14133352,0.84024245,0.16232473,0.2049294,0.14274463,930.0,-1.1542553,1.0,4650.0,0.38
93,0.8363521,0.14115588,0.8403926,0.16209888,0.20498045,0.14264528,940.0,-0.72542655,0.9,4700.0,0.44
94,0.83650416,0.14091636,0.8405721,0.16181721,0.20494552,0.14264442,950.0,-1.2544569,1.0,4750.0,0.46
95,0.83666354,0.14073753,0.8408112,0.161543,0.20497279,0.14244173,960.0,-1.656009,0.9,4800.0,0.62
96,0.8367579,0.14032601,0.8408877,0.16101597,0.20498484,0.14217421,970.0,-0.94499457,1.0,4850.0,0.6
97,0.8368228,0.14034927,0.8409114,0.16090856,0.20511034,0.14221007,980.0,-0.93381155,1.0,4900.0,0.62
98,0.83689815,0.14021379,0.8410673,0.16066928,0.20521289,0.14218096,990.0,-1.0311785,1.0,4950.0,0.46
99,0.8369462,0.14006078,0.84114075,0.1604832,0.20519513,0.1420961,1000.0,-1.5378188,1.0,5000.0,0.52
100,0.8369991,0.13973504,0.8412001,0.16007857,0.20520572,0.14181879,1010.0,-0.93749666,1.0,5050.0,0.6
101,0.83716995,0.13953592,0.8414369,0.15983576,0.20527002,0.14175907,1020.0,-1.7229917,1.0,5100.0,0.44
102,0.83722216,0.13923337,0.841474,0.15946479,0.20523304,0.14148013,1030.0,-0.92604434,1.0,5150.0,0.6
103,0.8372698,0.1391909,0.84154147,0.1593343,0.20524879,0.14142203,1040.0,-2.2028663,0.9,5200.0,0.5
104,0.8373305,0.1390694,0.8416281,0.15915407,0.20530535,0.14130096,1050.0,-1.1293961,1.0,5250.0,0.42
105,0.8374004,0.13882338,0.8417439,0.15884687,0.20535128,0.14121625,1060.0,-1.3066864,1.0,5300.0,0.48
106,0.837528,0.13862531,0.84185284,0.15858616,0.20542592,0.14104971,1070.0,-1.2100921,0.9,5350.0,0.46
107,0.8375678,0.13836396,0.8418731,0.15827207,0.20542885,0.14094529,1080.0,-0.7796472,1.0,5400.0,0.44
108,0.8376712,0.13804068,0.84199184,0.15786994,0.2054923,0.14072523,1090.0,-1.1803247,1.0,5450.0,0.54
109,0.8377312,0.13786268,0.8421077,0.15760517,0.2054476,0.14089048,1100.0,-0.9505893,1.0,5500.0,0.48
110,0.83784205,0.13767998,0.8422467,0.15739678,0.20548506,0.14070296,1110.0,-1.3011669,0.9,5550.0,0.44
111,0.8379452,0.13745482,0.8424055,0.15709716,0.20547998,0.14048111,1120.0,-1.3864434,1.0,5600.0,0.54
112,0.83800346,0.13715248,0.8424682,0.15676059,0.20545326,0.14032587,1130.0,-1.6046177,1.0,5650.0,0.52
113,0.8382121,0.13689454,0.842659,0.15643716,0.20545773,0.14019117,1140.0,-0.9697852,1.0,5700.0,0.54
114,0.8382974,0.13676454,0.84271055,0.15624845,0.20555821,0.14011693,1150.0,-0.9404634,1.0,5750.0,0.42
115,0.8384731,0.13655089,0.84293574,0.15601797,0.20561339,0.13993604,1160.0,-0.97777927,1.0,5800.0,0.5
116,0.83858323,0.13630357,0.84301156,0.15572226,0.2056326,0.13975936,1170.0,-1.1757061,1.0,5850.0,0.48
117,0.83861583,0.13599116,0.8430684,0.15535785,0.20567994,0.13979715,1180.0,-1.4166667,1.0,5900.0,0.6
118,0.8386665,0.13594314,0.84314114,0.1552765,0.2056744,0.13974479,1190.0,-1.3077059,1.0,5950.0,0.44
119,0.8386636,0.13584308,0.84312844,0.15511973,0.20567614,0.13971181,1200.0,-1.3162577,1.0,6000.0,0.62
120,0.8386665,0.13576446,0.8431435,0.15496562,0.20566732,0.13971007,1210.0,-1.2970788,1.0,6050.0,0.56
121,0.838768,0.13557087,0.8432812,0.15472253,0.20570919,0.13969493,1220.0,-1.5586387,0.9,6100.0,0.38
122,0.83882564,0.13545291,0.8433388,0.1545943,0.20576179,0.13961428,1230.0,-1.0308337,1.0,6150.0,0.46
123,0.83888835,0.1352918,0.84340495,0.15440156,0.20579647,0.13956657,1240.0,-1.2029603,0.9,6200.0,0.58
124,0.8390197,0.13509908,0.8436119,0.15415002,0.20578963,0.13938682,1250.0,-1.6269087,1.0,6250.0,0.52
125,0.8390122,0.13503276,0.84360534,0.15402965,0.20580305,0.1393846,1260.0,-1.176265,1.0,6300.0,0.54
126,0.8390055,0.13491817,0.84355855,0.15386361,0.2057735,0.13934903,1270.0,-0.84300995,1.0,6350.0,0.48
127,0.83904964,0.1349088,0.8436184,0.15381612,0.20576179,0.13931929,1280.0,-0.91153896,0.9,6400.0,0.42
128,0.83906174,0.13489343,0.8436429,0.15373592,0.20571999,0.13923125,1290.0,-0.84178656,1.0,6450.0,0.48
129,0.83915234,0.13461576,0.84374547,0.15342326,0.20578189,0.1391277,1300.0,-1.3507148,1.0,6500.0,0.48
130,0.83923453,0.13454701,0.8438285,0.15332697,0.20580503,0.13907985,1310.0,-1.2750479,0.9,6550.0,0.6
131,0.8393293,0.1344209,0.8439483,0.1531984,0.20584299,0.13896891,1320.0,-1.012754,1.0,6600.0,0.34
132,0.83941036,0.13434596,0.84405,0.15309666,0.20589665,0.13891354,1330.0,-0.75124454,1.0,6650.0,0.54
133,0.83946425,0.13435881,0.84409744,0.15304776,0.2059715,0.13889804,1340.0,-1.3266263,1.0,6700.0,0.5
134,0.8394921,0.13431925,0.8441074,0.15298913,0.20598568,0.13880995,1350.0,-1.2428505,1.0,6750.0,0.46
135,0.83950377,0.13408077,0.8441693,0.15273023,0.2059964,0.13869846,1360.0,-1.254535,0.9,6800.0,0.46
136,0.8396018,0.13395156,0.8442797,0.15255447,0.20594488,0.13866033,1370.0,-1.1383946,1.0,6850.0,0.54
137,0.83967704,0.13401411,0.8443432,0.15262257,0.20593679,0.13858749,1380.0,-0.685115,1.0,6900.0,0.52
138,0.8398292,0.1340671,0.8445127,0.15262139,0.20592937,0.1386686,1390.0,-2.5759537,0.9,6950.0,0.48
139,0.8398331,0.13388893,0.8445204,0.15242237,0.20590702,0.13857311,1400.0,-0.89642066,1.0,7000.0,0.46
140,0.839928,0.13368143,0.8446379,0.1521744,0.20597106,0.1384069,1410.0,-0.9555113,1.0,7050.0,0.44
141,0.8399655,0.13353924,0.8446774,0.1519777,0.20606983,0.13851379,1420.0,-1.386572,1.0,7100.0,0.46
142,0.84005517,0.13341703,0.84480554,0.15183197,0.20608078,0.13854212,1430.0,-1.3302296,1.0,7150.0,0.34
143,0.8401151,0.13329755,0.844871,0.15170565,0.20604576,0.13842542,1440.0,-1.12919,1.0,7200.0,0.46
144,0.8401511,0.13309371,0.8449168,0.15147287,0.20607302,0.13835485,1450.0,-1.2415494,1.0,7250.0,0.56
145,0.84017926,0.13286437,0.84497184,0.1511792,0.20615529,0.13823989,1460.0,-1.2917647,0.9,7300.0,0.58
146,0.84026366,0.13270947,0.8450203,0.15097807,0.20612249,0.13817371,1470.0,-1.1895413,1.0,7350.0,0.5
147,0.84032655,0.1325649,0.84508544,0.15080507,0.20616639,0.13803726,1480.0,-0.9745218,1.0,7400.0,0.44
148,0.84038717,0.13236435,0.8451311,0.15055858,0.20622717,0.13789736,1490.0,-0.8541872,1.0,7450.0,0.56
149,0.8404961,0.13220194,0.8452775,0.15037137,0.20621982,0.13774452,1500.0,-1.3300486,1.0,7500.0,0.56
150,0.84054095,0.1322413,0.84532136,0.15036683,0.20621996,0.13770996,1510.0,-1.4446819,1.0,7550.0,0.58
151,0.84052867,0.13214718,0.84530354,0.15022716,0.2062175,0.13755167,1520.0,-1.053859,1.0,7600.0,0.58
152,0.840599,0.13202456,0.8453967,0.15006347,0.20623118,0.13745068,1530.0,-0.7532843,1.0,7650.0,0.5
153,0.8406449,0.1318069,0.84545213,0.14981145,0.20623262,0.13729951,1540.0,-1.3976768,1.0,7700.0,0.58
154,0.84066415,0.13167202,0.8454998,0.14963754,0.20625801,0.13716567,1550.0,-0.936365,1.0,7750.0,0.58
155,0.84074956,0.13151394,0.84558314,0.14943726,0.20626622,0.13712172,1560.0,-1.2587457,1.0,7800.0,0.64
156,0.8407419,0.13132323,0.8456115,0.14920305,0.2062221,0.13712128,1570.0,-1.0236051,1.0,7850.0,0.58
157,0.8407788,0.13126646,0.8456647,0.14909832,0.20625253,0.13699752,1580.0,-0.82840264,1.0,7900.0,0.56
158,0.8407588,0.1311206,0.84566194,0.1489107,0.20622104,0.1369876,1590.0,-0.96178114,1.0,7950.0,0.54
159,0.84080905,0.13104826,0.8456927,0.14881764,0.20626394,0.13692725,1600.0,-2.630253,0.9,8000.0,0.42
160,0.8408153,0.13089277,0.84571785,0.1486348,0.20627539,0.13682213,1610.0,-1.4036776,1.0,8050.0,0.5
161,0.84085447,0.13071853,0.84576136,0.1484194,0.20628512,0.1367137,1620.0,-1.3439108,0.9,8100.0,0.62
162,0.8408868,0.13056314,0.8457968,0.14822207,0.20630102,0.13672666,1630.0,-0.93542254,1.0,8150.0,0.62
163,0.84084123,0.13077296,0.84577173,0.14841823,0.20630072,0.13670675,1640.0,-1.7028198,1.0,8200.0,0.58
164,0.84088665,0.13064085,0.84588903,0.14824629,0.20632167,0.13658242,1650.0,-0.95720375,1.0,8250.0,0.42
165,0.8409489,0.1305256,0.8459453,0.1480972,0.20631196,0.13651311,1660.0,-1.0125734,1.0,8300.0,0.54
166,0.8410404,0.13039978,0.8460949,0.14794691,0.20634633,0.13650762,1670.0,-1.6516253,1.0,8350.0,0.52
167,0.84109694,0.13027346,0.8461523,0.147799,0.20634699,0.13634536,1680.0,-1.3504742,1.0,8400.0,0.48
168,0.84115386,0.13014193,0.8462093,0.14763583,0.20635392,0.13620691,1690.0,-1.3151245,0.9,8450.0,0.5
169,0.8411539,0.13012351,0.8462253,0.14759748,0.20634602,0.13621005,1700.0,-1.483425,1.0,8500.0,0.5
170,0.8412409,0.1299933,0.8463158,0.14744268,0.20634626,0.13609853,1710.0,-0.7757406,1.0,8550.0,0.46
171,0.8412846,0.12986788,0.84636396,0.14729531,0.20638765,0.13599952,1720.0,-0.9731739,1.0,8600.0,0.5
172,0.84133714,0.12995721,0.8464153,0.14737447,0.20641169,0.13609739,1730.0,-0.91563606,1.0,8650.0,0.4
173,0.84133774,0.12997794,0.8464052,0.14734916,0.20640913,0.13616972,1740.0,-1.4144456,1.0,8700.0,0.46
174,0.84146947,0.12985313,0.8465416,0.1472226,0.20640694,0.13611564,1750.0,-1.1303524,1.0,8750.0,0.48
175,0.8413811,0.12982303,0.8464623,0.14720058,0.20646134,0.13610771,1760.0,-0.8558121,1.0,8800.0,0.54
176,0.8414857,0.12974106,0.84656984,0.14713456,0.20653427,0.13607971,1770.0,-1.3364093,1.0,8850.0,0.58
177,0.8415459,0.12982376,0.8466576,0.14719321,0.20653342,0.13613975,1780.0,-0.9660228,1.0,8900.0,0.38
178,0.8414946,0.12979403,0.8466048,0.14712845,0.20655824,0.13610348,1790.0,-1.038505,1.0,8950.0,0.56
179,0.8414672,0.12963928,0.84657174,0.14693427,0.20650326,0.13612181,1800.0,-1.1808712,1.0,9000.0,0.64
180,0.841455,0.12968862,0.8465629,0.14695483,0.2065021,0.13618812,1810.0,-1.2823699,0.9,9050.0,0.52
181,0.84148973,0.12964445,0.8465867,0.14688647,0.20652996,0.13620842,1820.0,-1.339277,1.0,9100.0,0.38
182,0.8415623,0.1296405,0.8466875,0.14685775,0.2064987,0.13620323,1830.0,-1.0134779,0.9,9150.0,0.58
183,0.84162754,0.12952694,0.8467353,0.14670748,0.20649779,0.13612403,1840.0,-0.96768683,1.0,9200.0,0.5
184,0.8416212,0.12950303,0.8467409,0.14666007,0.2064905,0.13613167,1850.0,-0.8039354,1.0,9250.0,0.5
185,0.8417187,0.12938721,0.84682465,0.14655347,0.2064919,0.13602695,1860.0,-1.1190529,1.0,9300.0,0.48
186,0.8417828,0.12935756,0.8468844,0.14649032,0.20651567,0.13601357,1870.0,-1.2450076,1.0,9350.0,0.54
187,0.84184384,0.12921298,0.84693736,0.14633562,0.20649074,0.13593507,1880.0,-1.1311615,1.0,9400.0,0.44
188,0.8418212,0.129259,0.84695125,0.14633983,0.2064746,0.1358801,1890.0,-1.3477825,1.0,9450.0,0.5
189,0.8418296,0.1292382,0.8469685,0.14628647,0.20651953,0.13590361,1900.0,-1.2569399,1.0,9500.0,0.46
190,0.84186774,0.12913886,0.84699893,0.14614499,0.20654705,0.13590604,1910.0,-0.9103799,1.0,9550.0,0.46
191,0.8418293,0.12918913,0.8469682,0.1461458,0.20656581,0.13582854,1920.0,-1.441196,1.0,9600.0,0.54
192,0.8418054,0.12909141,0.8469091,0.14602435,0.20653786,0.13573417,1930.0,-1.2161728,0.9,9650.0,0.58
193,0.8418433,0.1289692,0.8469546,0.14589308,0.20651394,0.13561065,1940.0,-1.152258,1.0,9700.0,0.42
194,0.8418117,0.12901501,0.8469315,0.14590085,0.20651942,0.1356103,1950.0,-0.99672,1.0,9750.0,0.52
195,0.84189266,0.12882155,0.84700745,0.14566517,0.20651948,0.13553014,1960.0,-1.1098667,1.0,9800.0,0.58
196,0.8419018,0.12874211,0.84702796,0.14556776,0.20651504,0.1354799,1970.0,-1.0571916,1.0,9850.0,0.5
197,0.8419346,0.12859273,0.84708357,0.14539845,0.2065027,0.13543071,1980.0,-1.0377357,1.0,9900.0,0.5
198,0.8419838,0.12868537,0.84713864,0.14549112,0.20654806,0.13544397,1990.0,-1.2450893,1.0,9950.0,0.4
199,0.8419835,0.12863041,0.8471716,0.14539635,0.2065246,0.13536152,2000.0,-0.9294688,1.0,10000.0,0.54
200,0.8419997,0.12847863,0.847173,0.14521731,0.20652355,0.13521977,2010.0,-1.1444463,1.0,10050.0,0.6
201,0.8420096,0.12841654,0.84719294,0.14513436,0.20644891,0.13518451,2020.0,-0.7217106,1.0,10100.0,0.48
202,0.8419587,0.1283115,0.8471419,0.14499776,0.20643109,0.13514395,2030.0,-1.00016,1.0,10150.0,0.6
203,0.8419485,0.12821372,0.8471046,0.14487721,0.20646095,0.13506725,2040.0,-1.4232332,1.0,10200.0,0.66
204,0.841973,0.12806879,0.8471365,0.14472121,0.20642449,0.13497211,2050.0,-1.0931523,0.9,10250.0,0.58
205,0.84197325,0.12798436,0.8471606,0.14463073,0.20642939,0.1349125,2060.0,-1.1798649,1.0,10300.0,0.52
206,0.8419509,0.12789072,0.84713656,0.14451934,0.20643376,0.13482708,2070.0,-1.0876251,1.0,10350.0,0.52
207,0.84198093,0.12779076,0.8471783,0.14439495,0.20643269,0.13479568,2080.0,-0.98242605,1.0,10400.0,0.5
208,0.84199077,0.1277496,0.8471658,0.14429696,0.20645805,0.13483885,2090.0,-1.2348038,1.0,10450.0,0.52
209,0.84200555,0.12773918,0.84718686,0.14427763,0.2064795,0.13481,2100.0,-0.9661368,1.0,10500.0,0.58
210,0.8420183,0.12764432,0.8472144,0.14415155,0.20645319,0.13473754,2110.0,-1.2816286,1.0,10550.0,0.58
211,0.842036,0.12749352,0.8472442,0.14397357,0.20648134,0.13468666,2120.0,-0.7077673,1.0,10600.0,0.62
212,0.8419872,0.12755123,0.847182,0.14402036,0.20646363,0.13466847,2130.0,-1.0789886,1.0,10650.0,0.44
213,0.84203047,0.12740558,0.84723836,0.14386173,0.20644006,0.13459618,2140.0,-1.0212572,1.0,10700.0,0.56
214,0.84206223,0.12735738,0.8472745,0.14378546,0.20645924,0.13456656,2150.0,-1.0759187,1.0,10750.0,0.54
215,0.84204286,0.12721817,0.8473001,0.14363502,0.20646928,0.1344746,2160.0,-1.0739086,1.0,10800.0,0.54
216,0.84209436,0.12721254,0.84733933,0.14362077,0.20647162,0.1345229,2170.0,-0.8539659,1.0,10850.0,0.48
217,0.84206325,0.12714525,0.8473018,0.14353631,0.20648414,0.13442664,2180.0,-0.72782755,1.0,10900.0,0.46
218,0.84212804,0.12701872,0.8473635,0.14338994,0.20647763,0.13432494,2190.0,-0.7791864,1.0,10950.0,0.46
219,0.84214425,0.12693338,0.8473764,0.14328685,0.20648253,0.13420644,2200.0,-1.2259557,1.0,11000.0,0.58
220,0.8421636,0.1269118,0.8474019,0.14325242,0.20645688,0.13410883,2210.0,-0.9487031,1.0,11050.0,0.66
221,0.84219843,0.12685259,0.847439,0.14316757,0.20644473,0.13412279,2220.0,-1.2413137,1.0,11100.0,0.48
