epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
83,0.8472274,0.10377503,0.20435177,0.08781661,840.0,-28.771322,0.0,4200.0,0.1
84,0.84722453,0.10366118,0.20438221,0.08797243,850.0,-27.504787,0.1,4250.0,0.08
85,0.8472187,0.103518575,0.20436609,0.08827795,860.0,-21.452059,0.1,4300.0,0.1
86,0.8469641,0.1036317,0.20425764,0.08835313,870.0,-16.509136,0.3,4350.0,0.06
87,0.8469184,0.10380695,0.20425448,0.0884715,880.0,-20.154613,0.1,4400.0,0.08
88,0.8468321,0.103693895,0.20421669,0.08860776,890.0,-29.237034,0.0,4450.0,0.06
89,0.8467528,0.103613235,0.20423359,0.088837385,900.0,-26.116205,0.1,4500.0,0.02
90,0.8466653,0.10343609,0.20417753,0.08914127,910.0,-21.172848,0.2,4550.0,0.12
91,0.8466547,0.103443384,0.2041963,0.08948597,920.0,-17.351593,0.0,4600.0,0.12
92,0.84674406,0.10373822,0.2042814,0.08999755,930.0,-22.47576,0.3,4650.0,0.06
93,0.84671324,0.10366317,0.20430344,0.09026476,940.0,-26.548883,0.2,4700.0,0.02
94,0.8468061,0.10368658,0.20433563,0.09058587,950.0,-37.127625,0.0,4750.0,0.12
95,0.84681374,0.10375586,0.20437288,0.09055273,960.0,-18.802988,0.1,4800.0,0.06
96,0.8467322,0.10385999,0.20436437,0.0907631,970.0,-29.56817,0.0,4850.0,0.1
97,0.84667844,0.10397601,0.20431036,0.09113483,980.0,-20.580566,0.1,4900.0,0.12
98,0.8465808,0.10414312,0.20432334,0.09147354,990.0,-26.462269,0.0,4950.0,0.14
99,0.84663635,0.10440592,0.20432213,0.091836736,1000.0,-26.19492,0.0,5000.0,0.12
100,0.8465001,0.10444831,0.2042784,0.092232965,1010.0,-22.785198,0.1,5050.0,0.04
101,0.84645844,0.10448327,0.20428114,0.09230042,1020.0,-23.082722,0.0,5100.0,0.12
102,0.8463974,0.10455471,0.20425613,0.0926534,1030.0,-27.528955,0.0,5150.0,0.08
103,0.84638506,0.10445166,0.20429869,0.092818,1040.0,-27.567972,0.0,5200.0,0.12
104,0.84643203,0.104382895,0.20430014,0.092960745,1050.0,-21.219687,0.1,5250.0,0.1
105,0.8463313,0.104456924,0.20420499,0.09327342,1060.0,-31.52359,0.1,5300.0,0.12
106,0.8462723,0.10442126,0.20414993,0.09328655,1070.0,-23.168732,0.1,5350.0,0.04
107,0.8462011,0.10429025,0.20407125,0.09334287,1080.0,-27.643112,0.2,5400.0,0.12
108,0.8462061,0.1043545,0.20403875,0.0936151,1090.0,-13.850345,0.3,5450.0,0.14
109,0.8462696,0.10432523,0.20402724,0.09388559,1100.0,-22.4154,0.4,5500.0,0.2
110,0.8462837,0.10434825,0.20401362,0.093984336,1110.0,-23.386631,0.3,5550.0,0.06
111,0.84612155,0.104354955,0.20399944,0.09422698,1120.0,-15.049194,0.3,5600.0,0.12
112,0.8462343,0.10443833,0.20400886,0.094290726,1130.0,-23.159916,0.0,5650.0,0.14
113,0.8463178,0.10439378,0.20407487,0.09444907,1140.0,-16.050003,0.6,5700.0,0.04
114,0.84633464,0.10431575,0.20414616,0.09461108,1150.0,-23.05498,0.2,5750.0,0.22
115,0.8463587,0.10436076,0.20418356,0.09476782,1160.0,-31.169147,0.0,5800.0,0.04
116,0.84644073,0.10428089,0.20425537,0.094999105,1170.0,-23.844257,0.2,5850.0,0.08
117,0.8464101,0.104273655,0.20427138,0.095096484,1180.0,-23.875456,0.1,5900.0,0.08
118,0.8464022,0.104219645,0.20432664,0.09521641,1190.0,-28.321707,0.2,5950.0,0.14
119,0.8463626,0.10431699,0.2043216,0.0954249,1200.0,-27.83749,0.1,6000.0,0.1
120,0.8462656,0.10453639,0.20427872,0.0956068,1210.0,-26.203165,0.1,6050.0,0.12
121,0.84624034,0.104765296,0.20430869,0.09595874,1220.0,-24.095455,0.1,6100.0,0.06
122,0.84631515,0.104878105,0.20443754,0.09618935,1230.0,-22.734484,0.1,6150.0,0.1
123,0.8463858,0.10492537,0.20442766,0.09642358,1240.0,-20.03082,0.1,6200.0,0.12
124,0.8463945,0.104957104,0.20445685,0.096597835,1250.0,-29.354786,0.1,6250.0,0.1
125,0.8463724,0.10487229,0.20446743,0.0968009,1260.0,-28.412104,0.0,6300.0,0.14
126,0.84636444,0.105238736,0.2044605,0.0970134,1270.0,-27.95666,0.2,6350.0,0.16
127,0.8463786,0.10521281,0.20447563,0.09710917,1280.0,-30.077953,0.1,6400.0,0.14
128,0.8463294,0.10521353,0.20449524,0.09711487,1290.0,-19.978014,0.2,6450.0,0.1
129,0.84633344,0.10522761,0.20446186,0.09734999,1300.0,-29.275928,0.2,6500.0,0.18
130,0.846322,0.10515202,0.20444828,0.09738438,1310.0,-26.900751,0.2,6550.0,0.12
131,0.84622407,0.10527969,0.2044331,0.09767474,1320.0,-25.537346,0.1,6600.0,0.08
132,0.8461476,0.105516165,0.20445377,0.09801599,1330.0,-26.146036,0.2,6650.0,0.18
133,0.8460918,0.10566623,0.20445135,0.09820029,1340.0,-23.318336,0.2,6700.0,0.06
134,0.846109,0.10555006,0.20448941,0.09838481,1350.0,-30.168905,0.0,6750.0,0.12
135,0.8461075,0.10553383,0.20452692,0.09851639,1360.0,-21.981739,0.2,6800.0,0.22
136,0.84615946,0.10581162,0.20455109,0.09883973,1370.0,-19.217945,0.0,6850.0,0.1
137,0.8461403,0.1057236,0.2045521,0.09901722,1380.0,-18.618134,0.2,6900.0,0.14
138,0.84619737,0.10565724,0.20452927,0.09932355,1390.0,-17.332493,0.2,6950.0,0.18
139,0.8463146,0.10575649,0.20459025,0.09980254,1400.0,-24.378242,0.2,7000.0,0.26
140,0.8463304,0.10587454,0.20457383,0.10022285,1410.0,-15.562444,0.2,7050.0,0.16
141,0.8463106,0.10591974,0.20454961,0.10051876,1420.0,-11.924371,0.3,7100.0,0.14
142,0.84629464,0.1058113,0.20455512,0.10087003,1430.0,-22.137608,0.1,7150.0,0.22
143,0.8462663,0.10578922,0.20456007,0.101132065,1440.0,-15.897189,0.3,7200.0,0.24
144,0.846278,0.10575128,0.20453857,0.10141137,1450.0,-21.471153,0.2,7250.0,0.12
145,0.8462768,0.10566568,0.2044904,0.10161033,1460.0,-22.139088,0.1,7300.0,0.12
146,0.84632427,0.10560554,0.20454153,0.10184514,1470.0,-12.981026,0.4,7350.0,0.08
147,0.8462836,0.10562337,0.20451805,0.1021654,1480.0,-10.811364,0.4,7400.0,0.22
148,0.84624034,0.10566787,0.20450567,0.10224203,1490.0,-22.97523,0.1,7450.0,0.24
149,0.84623367,0.105680786,0.20455584,0.102406695,1500.0,-19.411158,0.3,7500.0,0.1
150,0.84622544,0.10568133,0.2045497,0.102501735,1510.0,-20.814533,0.2,7550.0,0.12
151,0.84620357,0.10565952,0.20451157,0.10273073,1520.0,-14.721014,0.4,7600.0,0.14
152,0.84620124,0.105691336,0.20457308,0.10286502,1530.0,-21.529484,0.2,7650.0,0.2
153,0.84614736,0.10576853,0.20454985,0.103096016,1540.0,-25.901453,0.1,7700.0,0.16
154,0.846087,0.10580546,0.20454523,0.10312049,1550.0,-23.257032,0.1,7750.0,0.18
155,0.8461075,0.10574462,0.20455532,0.10323646,1560.0,-18.919075,0.2,7800.0,0.24
156,0.8460551,0.10595572,0.20457576,0.10335809,1570.0,-19.200237,0.4,7850.0,0.16
157,0.8460538,0.10591725,0.20450883,0.10344481,1580.0,-18.828007,0.4,7900.0,0.22
158,0.8460466,0.10600381,0.20452398,0.10358117,1590.0,-15.657626,0.5,7950.0,0.18
159,0.8460169,0.10607015,0.20449656,0.10364148,1600.0,-14.510892,0.6,8000.0,0.14
160,0.8460398,0.10605299,0.20448978,0.103761874,1610.0,-23.0728,0.2,8050.0,0.16
161,0.8460607,0.106052995,0.20450042,0.10396306,1620.0,-17.79127,0.1,8100.0,0.18
162,0.84612155,0.10606294,0.20451573,0.103993915,1630.0,-28.46397,0.1,8150.0,0.18
163,0.84613925,0.10609343,0.20452069,0.10413969,1640.0,-22.645218,0.1,8200.0,0.18
164,0.84608364,0.10610401,0.20452803,0.104319334,1650.0,-18.939259,0.3,8250.0,0.22
165,0.8460243,0.10610781,0.20447105,0.10464041,1660.0,-22.230953,0.3,8300.0,0.24
166,0.8460393,0.1060145,0.20447382,0.104725145,1670.0,-17.41718,0.1,8350.0,0.18
167,0.8459561,0.10606917,0.20447603,0.104892425,1680.0,-19.816843,0.2,8400.0,0.24
168,0.84595984,0.10604193,0.20450899,0.10509743,1690.0,-31.25784,0.1,8450.0,0.16
169,0.84597254,0.10597191,0.20454048,0.105271146,1700.0,-14.439542,0.4,8500.0,0.22
170,0.8459439,0.105927765,0.20453066,0.10524464,1710.0,-18.708332,0.2,8550.0,0.16
171,0.84594893,0.10583342,0.20452917,0.10529973,1720.0,-17.328259,0.4,8600.0,0.28
172,0.8458404,0.10584271,0.20449133,0.105303794,1730.0,-16.519445,0.2,8650.0,0.2
173,0.8458347,0.10582126,0.2045244,0.1054459,1740.0,-21.043491,0.3,8700.0,0.26
174,0.8458352,0.10574591,0.20454112,0.10562578,1750.0,-24.349812,0.4,8750.0,0.08
175,0.84579754,0.10576133,0.20454802,0.10581615,1760.0,-24.765188,0.2,8800.0,0.12
176,0.84579355,0.10573164,0.20454,0.105792865,1770.0,-21.58835,0.4,8850.0,0.22
177,0.84569955,0.105725974,0.20450516,0.10602269,1780.0,-12.4834,0.5,8900.0,0.24
178,0.84575325,0.10564295,0.2045306,0.10612853,1790.0,-33.127342,0.0,8950.0,0.18
179,0.8456605,0.10593003,0.20453401,0.10631754,1800.0,-17.702118,0.4,9000.0,0.18
180,0.84556746,0.10606954,0.20450313,0.10641742,1810.0,-16.300617,0.3,9050.0,0.1
181,0.84559035,0.10620225,0.20449433,0.10638638,1820.0,-32.707478,0.1,9100.0,0.24
182,0.84555674,0.106167614,0.20447172,0.106422074,1830.0,-29.308945,0.3,9150.0,0.28
183,0.8455699,0.10607948,0.20446455,0.106545836,1840.0,-23.75281,0.4,9200.0,0.2
184,0.8456023,0.106054224,0.20446543,0.10653296,1850.0,-18.478775,0.4,9250.0,0.18
185,0.8456517,0.10604537,0.20450878,0.106673576,1860.0,-12.305489,0.5,9300.0,0.16
186,0.84566265,0.106149554,0.20451272,0.10674474,1870.0,-27.926233,0.2,9350.0,0.26
187,0.84565693,0.106064536,0.204538,0.10676956,1880.0,-19.91792,0.1,9400.0,0.3
188,0.8456347,0.105996884,0.20451571,0.10679144,1890.0,-24.072977,0.2,9450.0,0.36
189,0.84559244,0.1060889,0.20449391,0.1069432,1900.0,-32.275208,0.1,9500.0,0.22
190,0.84558696,0.10604316,0.20447797,0.107034825,1910.0,-20.768452,0.4,9550.0,0.32
191,0.84566945,0.10600007,0.20446487,0.10703915,1920.0,-28.281626,0.2,9600.0,0.16
192,0.84567195,0.106044434,0.20451754,0.107190035,1930.0,-23.369991,0.3,9650.0,0.22
193,0.84570664,0.106010765,0.2045231,0.10723732,1940.0,-33.15761,0.1,9700.0,0.12
194,0.845649,0.10594674,0.20449378,0.107388094,1950.0,-20.856049,0.5,9750.0,0.28
195,0.8456561,0.1059337,0.20446871,0.10748615,1960.0,-16.933859,0.4,9800.0,0.2
196,0.84558606,0.10599484,0.20444506,0.10763149,1970.0,-25.288725,0.2,9850.0,0.36
197,0.84556746,0.1059958,0.20444532,0.10771107,1980.0,-27.431574,0.3,9900.0,0.3
198,0.8455809,0.10602641,0.20446749,0.10778284,1990.0,-12.606216,0.7,9950.0,0.32
199,0.8454838,0.106013,0.20446172,0.10781395,2000.0,-33.56778,0.1,10000.0,0.24
200,0.84547424,0.106175475,0.20442793,0.108033925,2010.0,-23.160885,0.2,10050.0,0.34
201,0.845459,0.10619476,0.20442404,0.10814524,2020.0,-20.11276,0.6,10100.0,0.24
202,0.84550816,0.1062558,0.2044636,0.108237945,2030.0,-27.986057,0.2,10150.0,0.16
203,0.84548855,0.1062528,0.20447396,0.10818008,2040.0,-28.285275,0.2,10200.0,0.24
204,0.84548694,0.106238015,0.20450716,0.108269185,2050.0,-21.026121,0.4,10250.0,0.36
205,0.8454841,0.106288046,0.20450914,0.10828142,2060.0,-30.130264,0.2,10300.0,0.26
206,0.84549636,0.10621799,0.20453125,0.108222455,2070.0,-33.38585,0.2,10350.0,0.3
207,0.84544164,0.106206335,0.20448732,0.10837546,2080.0,-6.7537484,0.5,10400.0,0.36
208,0.84544086,0.10620507,0.20450826,0.10849122,2090.0,-24.717852,0.4,10450.0,0.3
209,0.8454163,0.10620588,0.20451567,0.10870613,2100.0,-21.35282,0.1,10500.0,0.3
210,0.8453863,0.106246345,0.20452338,0.1087325,2110.0,-29.584604,0.3,10550.0,0.26
211,0.84532547,0.106288165,0.20449604,0.10884405,2120.0,-17.469074,0.6,10600.0,0.3
212,0.8453551,0.10623642,0.20450851,0.10888898,2130.0,-27.51933,0.3,10650.0,0.24
213,0.84533435,0.10626829,0.20451954,0.108933404,2140.0,-28.679691,0.2,10700.0,0.3
214,0.8453114,0.1063134,0.2045385,0.10899812,2150.0,-22.874193,0.4,10750.0,0.3
215,0.8453023,0.10633576,0.20452815,0.10909245,2160.0,-24.108667,0.3,10800.0,0.2
216,0.8452835,0.10643021,0.20450254,0.10920476,2170.0,-16.039234,0.5,10850.0,0.26
217,0.84531903,0.10639301,0.20450442,0.1091733,2180.0,-25.640512,0.2,10900.0,0.16
218,0.8453184,0.106328525,0.20449324,0.10921573,2190.0,-15.2393055,0.3,10950.0,0.3
219,0.84531075,0.10629349,0.2045141,0.109261125,2200.0,-15.361995,0.6,11000.0,0.34
220,0.8452733,0.10626348,0.2044952,0.10945838,2210.0,-22.07194,0.4,11050.0,0.4
221,0.8452425,0.10620675,0.20453703,0.1095674,2220.0,-16.235477,0.7,11100.0,0.36
222,0.8452044,0.10639163,0.20451267,0.10974185,2230.0,-21.367668,0.5,11150.0,0.28
223,0.8451402,0.10638076,0.20450781,0.10976833,2240.0,-13.607519,0.5,11200.0,0.34
224,0.8451047,0.10638412,0.20450988,0.10988538,2250.0,-21.607803,0.5,11250.0,0.48
225,0.8451106,0.10640756,0.20449857,0.11003849,2260.0,-17.28186,0.1,11300.0,0.38
226,0.8451061,0.106437504,0.2045104,0.110098846,2270.0,-11.741779,0.6,11350.0,0.2
227,0.8451151,0.10642018,0.20450927,0.11019828,2280.0,-9.449795,0.4,11400.0,0.34
228,0.8451326,0.10638686,0.2045263,0.11033965,2290.0,-19.508713,0.4,11450.0,0.28
229,0.8451283,0.10645232,0.20450342,0.110489376,2300.0,-22.61576,0.3,11500.0,0.28
230,0.8451511,0.106503546,0.20451914,0.110640906,2310.0,-23.619556,0.5,11550.0,0.3
231,0.845139,0.10646945,0.20451975,0.1107623,2320.0,-21.721615,0.3,11600.0,0.28
232,0.84512454,0.10646362,0.20452164,0.11082036,2330.0,-12.754133,0.7,11650.0,0.3
233,0.8451106,0.10645641,0.20452887,0.11095596,2340.0,-25.078428,0.3,11700.0,0.26
234,0.8450706,0.10651026,0.20452178,0.11106903,2350.0,-17.779484,0.6,11750.0,0.3
235,0.8450411,0.10654169,0.20451945,0.11115572,2360.0,-21.148947,0.2,11800.0,0.38
236,0.8450222,0.10655106,0.20455736,0.11119417,2370.0,-18.214613,0.5,11850.0,0.34
237,0.8450063,0.10662439,0.20451853,0.11128108,2380.0,-18.118563,0.5,11900.0,0.34
238,0.8450086,0.10660288,0.2045549,0.11134607,2390.0,-18.169184,0.6,11950.0,0.38
239,0.8450034,0.10658339,0.20456068,0.111351006,2400.0,-30.825079,0.3,12000.0,0.28
240,0.84504604,0.1065389,0.2045523,0.111397654,2410.0,-22.367594,0.4,12050.0,0.32
241,0.8450596,0.10646507,0.20456797,0.11147228,2420.0,-19.684221,0.6,12100.0,0.42
242,0.84505016,0.10645857,0.20457654,0.11152632,2430.0,-18.33574,0.5,12150.0,0.32
243,0.84495497,0.1065292,0.20454909,0.111618,2440.0,-23.808084,0.4,12200.0,0.36
244,0.84490365,0.10650903,0.20453644,0.11166702,2450.0,-20.0142,0.4,12250.0,0.44
245,0.8448526,0.10648787,0.20451619,0.11168736,2460.0,-34.036087,0.1,12300.0,0.36
246,0.8448426,0.10644716,0.2045028,0.11173425,2470.0,-22.366646,0.3,12350.0,0.38
247,0.84484863,0.10635955,0.20449685,0.11181427,2480.0,-24.09223,0.5,12400.0,0.38
248,0.8448666,0.10637527,0.20449102,0.11184927,2490.0,-21.837708,0.4,12450.0,0.36
249,0.84483796,0.10629523,0.20449223,0.11185162,2500.0,-28.408802,0.2,12500.0,0.54
250,0.8448637,0.10623608,0.20449372,0.11183491,2510.0,-15.313948,0.6,12550.0,0.44
251,0.8448573,0.106237315,0.20448978,0.11189954,2520.0,-16.291082,0.5,12600.0,0.4
252,0.8448205,0.106215924,0.20447917,0.11192077,2530.0,-39.005928,0.0,12650.0,0.44
253,0.84486586,0.106244676,0.20448154,0.11191645,2540.0,-24.973194,0.5,12700.0,0.28
254,0.8449042,0.106219746,0.20447513,0.11188912,2550.0,-22.15302,0.5,12750.0,0.26
255,0.8448887,0.10622517,0.2044824,0.111955166,2560.0,-11.243558,0.8,12800.0,0.36
256,0.8448902,0.10622189,0.20447034,0.11194238,2570.0,-22.263794,0.5,12850.0,0.28
257,0.8448977,0.10623502,0.20448479,0.112059705,2580.0,-19.549192,0.6,12900.0,0.36
258,0.8448679,0.10626171,0.20449197,0.11213131,2590.0,-11.82576,0.6,12950.0,0.38
259,0.8448546,0.10618827,0.2045259,0.112230204,2600.0,-20.862606,0.5,13000.0,0.48
260,0.84481245,0.106276244,0.20452338,0.112249434,2610.0,-20.229633,0.4,13050.0,0.46
261,0.844836,0.10629338,0.20453139,0.11228162,2620.0,-17.132015,0.6,13100.0,0.24
262,0.8448126,0.10624853,0.20453557,0.11238822,2630.0,-25.013494,0.3,13150.0,0.38
263,0.8447786,0.10618477,0.20452672,0.11258155,2640.0,-13.328844,0.5,13200.0,0.54
264,0.84477955,0.10619691,0.20453624,0.11263334,2650.0,-19.12553,0.6,13250.0,0.24
265,0.84481233,0.106176116,0.20455557,0.11274986,2660.0,-22.409456,0.4,13300.0,0.32
266,0.8448143,0.10613223,0.20459118,0.112783164,2670.0,-17.114872,0.6,13350.0,0.42
267,0.8448267,0.10604942,0.20458016,0.11282767,2680.0,-20.727022,0.5,13400.0,0.4
268,0.8448582,0.10603082,0.20458856,0.11287511,2690.0,-14.316622,0.6,13450.0,0.42
269,0.8448555,0.1060097,0.204612,0.1129366,2700.0,-15.341565,0.5,13500.0,0.36
270,0.84482926,0.106019914,0.20460226,0.11298242,2710.0,-18.76858,0.5,13550.0,0.3
271,0.84480184,0.10607015,0.204567,0.11304546,2720.0,-21.930508,0.4,13600.0,0.5
272,0.8447745,0.10610953,0.20457527,0.11303039,2730.0,-12.205128,0.7,13650.0,0.36
273,0.844774,0.106093235,0.20458138,0.113089934,2740.0,-14.122269,0.6,13700.0,0.52
274,0.84475905,0.10605564,0.20457546,0.11316597,2750.0,-15.631681,0.6,13750.0,0.42
275,0.8447228,0.106051646,0.2045685,0.113227904,2760.0,-22.956453,0.4,13800.0,0.36
276,0.844709,0.10606935,0.20455955,0.113254376,2770.0,-18.762318,0.4,13850.0,0.46
277,0.8447209,0.106047966,0.20455284,0.1132718,2780.0,-24.860344,0.4,13900.0,0.48
278,0.8447373,0.10599416,0.20455591,0.11333245,2790.0,-25.347494,0.3,13950.0,0.4
279,0.8447392,0.10604954,0.2045696,0.11338878,2800.0,-7.334298,0.9,14000.0,0.3
