epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
50,0.8381459,0.081786886,0.2015234,0.06466982,510.0,-33.996956,0.0,2550.0,0.08
51,0.83811074,0.08164057,0.2014927,0.064552,520.0,-34.13822,0.1,2600.0,0.06
52,0.8380807,0.081867196,0.2015003,0.0647298,530.0,-33.465275,0.1,2650.0,0.06
53,0.83821464,0.081717245,0.201546,0.06456291,540.0,-34.387688,0.0,2700.0,0.06
54,0.838218,0.08151657,0.20150319,0.064566806,550.0,-27.38531,0.0,2750.0,0.12
55,0.8383607,0.08143259,0.20151253,0.06458255,560.0,-33.16361,0.1,2800.0,0.08
56,0.8384478,0.08130627,0.20153707,0.064438336,570.0,-29.13913,0.1,2850.0,0.06
57,0.83851486,0.08118095,0.20158958,0.0642969,580.0,-35.64016,0.0,2900.0,0.12
58,0.8383414,0.081055865,0.20154472,0.06419301,590.0,-36.23609,0.1,2950.0,0.16
59,0.8383681,0.08092917,0.20155954,0.06422687,600.0,-38.71129,0.0,3000.0,0.04
60,0.83862525,0.080810666,0.20163052,0.06419501,610.0,-36.540897,0.1,3050.0,0.16
61,0.83854467,0.08070623,0.20161021,0.06411939,620.0,-34.15346,0.0,3100.0,0.02
62,0.8385291,0.08058002,0.20160355,0.06415452,630.0,-31.28648,0.0,3150.0,0.12
63,0.8385713,0.08062684,0.20159954,0.06423916,640.0,-24.119816,0.1,3200.0,0.04
64,0.8387046,0.08059344,0.20162481,0.06441974,650.0,-27.472692,0.0,3250.0,0.08
65,0.8385649,0.08046119,0.20159096,0.064610414,660.0,-28.460583,0.1,3300.0,0.02
66,0.8384655,0.08044621,0.20158419,0.064865984,670.0,-24.534985,0.1,3350.0,0.12
67,0.8384282,0.0804067,0.2015573,0.065000005,680.0,-29.510406,0.0,3400.0,0.04
68,0.83844393,0.08026656,0.20156077,0.06513231,690.0,-29.826883,0.1,3450.0,0.1
69,0.8385353,0.08029265,0.201616,0.06546298,700.0,-23.100344,0.0,3500.0,0.02
70,0.83860403,0.080403484,0.20162083,0.06549702,710.0,-23.453398,0.2,3550.0,0.06
71,0.83854795,0.080331214,0.20159484,0.0654849,720.0,-27.198788,0.2,3600.0,0.12
72,0.8385627,0.08027361,0.20159933,0.06543435,730.0,-31.090887,0.1,3650.0,0.06
73,0.8385262,0.08020044,0.20157357,0.065332025,740.0,-23.697964,0.1,3700.0,0.06
74,0.83857113,0.08022326,0.20157887,0.06543244,750.0,-28.49206,0.0,3750.0,0.02
75,0.8385113,0.08049101,0.20159695,0.065922074,760.0,-30.955084,0.0,3800.0,0.0
76,0.8384951,0.08051075,0.20158626,0.06604066,770.0,-30.052847,0.0,3850.0,0.04
77,0.8386062,0.0805128,0.20163701,0.06599354,780.0,-27.486221,0.1,3900.0,0.08
78,0.83844167,0.08126707,0.20164923,0.066638105,790.0,-27.949528,0.1,3950.0,0.08
79,0.83837897,0.08118481,0.20162119,0.06673073,800.0,-30.527103,0.0,4000.0,0.1
80,0.8384196,0.081361994,0.20164986,0.067112885,810.0,-27.003698,0.0,4050.0,0.08
81,0.8384414,0.08136992,0.20165806,0.06709889,820.0,-30.344868,0.0,4100.0,0.08
82,0.83833975,0.08148268,0.20163582,0.06701518,830.0,-16.318243,0.1,4150.0,0.08
83,0.8383434,0.08141823,0.20162588,0.06718207,840.0,-19.13049,0.2,4200.0,0.04
84,0.8383387,0.081346326,0.20163932,0.06717456,850.0,-23.324894,0.0,4250.0,0.1
85,0.8384679,0.081524156,0.2016931,0.06746735,860.0,-22.823357,0.0,4300.0,0.1
86,0.83838415,0.08170957,0.20170029,0.06770954,870.0,-27.872614,0.1,4350.0,0.04
87,0.83838606,0.08161509,0.20165111,0.06784324,880.0,-24.870554,0.2,4400.0,0.12
88,0.83834857,0.08171075,0.20164937,0.06781313,890.0,-26.90393,0.2,4450.0,0.06
89,0.83837825,0.08171587,0.20166549,0.06778732,900.0,-32.46877,0.0,4500.0,0.06
90,0.8383449,0.08178438,0.20167209,0.06778728,910.0,-23.923193,0.3,4550.0,0.1
91,0.83831245,0.08166439,0.20166798,0.06765132,920.0,-29.500223,0.1,4600.0,0.1
92,0.83825016,0.08166361,0.20166309,0.06768748,930.0,-25.023045,0.2,4650.0,0.1
93,0.8382123,0.08158261,0.2016423,0.06761584,940.0,-22.797968,0.1,4700.0,0.1
94,0.8381884,0.08147144,0.20162918,0.067539595,950.0,-33.312946,0.0,4750.0,0.12
95,0.83826447,0.08136232,0.20164672,0.06745923,960.0,-26.700323,0.1,4800.0,0.02
96,0.8383713,0.081243105,0.20168309,0.06740442,970.0,-27.221806,0.2,4850.0,0.16
97,0.8383892,0.08120322,0.20164917,0.06751007,980.0,-25.416431,0.2,4900.0,0.08
98,0.83838797,0.08109816,0.20164952,0.06750225,990.0,-33.93554,0.1,4950.0,0.08
99,0.8383712,0.0811978,0.20163167,0.06760149,1000.0,-29.222462,0.0,5000.0,0.08
100,0.83842164,0.08114751,0.20163508,0.06765777,1010.0,-25.406017,0.0,5050.0,0.04
101,0.83845764,0.081077494,0.20165434,0.06780169,1020.0,-14.95933,0.4,5100.0,0.12
102,0.8383476,0.08101247,0.20161688,0.06783571,1030.0,-22.037611,0.1,5150.0,0.04
103,0.83838385,0.08102592,0.20162298,0.06781087,1040.0,-25.087053,0.1,5200.0,0.1
104,0.8384035,0.08094421,0.2016391,0.067828566,1050.0,-31.529673,0.0,5250.0,0.1
105,0.8384404,0.08085094,0.20164748,0.06774779,1060.0,-34.457527,0.0,5300.0,0.06
106,0.8384421,0.08079762,0.20164417,0.06765334,1070.0,-33.490276,0.0,5350.0,0.08
107,0.8384487,0.080737196,0.20161954,0.06751453,1080.0,-23.527023,0.1,5400.0,0.08
108,0.83849597,0.08066613,0.20165144,0.06740715,1090.0,-21.80076,0.3,5450.0,0.16
109,0.83849853,0.08081192,0.2016453,0.067473985,1100.0,-30.965164,0.0,5500.0,0.1
110,0.83854795,0.080942854,0.20169239,0.06774062,1110.0,-26.715069,0.1,5550.0,0.08
111,0.8386319,0.08086409,0.20172036,0.06762223,1120.0,-33.884678,0.0,5600.0,0.12
112,0.8385635,0.08094073,0.2017169,0.06765797,1130.0,-32.641968,0.1,5650.0,0.0
113,0.83855605,0.081001885,0.20172979,0.067695245,1140.0,-37.481987,0.0,5700.0,0.12
114,0.8385393,0.08100084,0.2017367,0.06764688,1150.0,-30.420904,0.0,5750.0,0.08
115,0.83856326,0.080951355,0.2017419,0.0675752,1160.0,-35.050884,0.0,5800.0,0.12
116,0.8385827,0.080886126,0.20175856,0.06762587,1170.0,-30.48232,0.1,5850.0,0.06
117,0.83859557,0.08085991,0.20175926,0.067611896,1180.0,-28.880844,0.2,5900.0,0.08
118,0.83861417,0.080839194,0.2017586,0.06754898,1190.0,-37.382393,0.0,5950.0,0.12
119,0.8386345,0.080763705,0.20176375,0.06758023,1200.0,-24.421396,0.2,6000.0,0.12
120,0.8386596,0.08094981,0.20179203,0.0678304,1210.0,-33.414154,0.1,6050.0,0.08
121,0.8386173,0.08093601,0.20177077,0.06777647,1220.0,-27.407156,0.2,6100.0,0.06
122,0.8386237,0.080928914,0.20177276,0.06776442,1230.0,-21.294365,0.2,6150.0,0.14
123,0.8386557,0.081306875,0.20180455,0.06811516,1240.0,-28.335247,0.2,6200.0,0.08
124,0.8385844,0.08135625,0.20178606,0.06821323,1250.0,-25.710428,0.2,6250.0,0.04
125,0.8385379,0.08131001,0.20177908,0.06815674,1260.0,-30.313023,0.0,6300.0,0.12
126,0.8385868,0.08137279,0.20179713,0.068193875,1270.0,-25.577404,0.1,6350.0,0.06
127,0.83855087,0.081393726,0.20179427,0.0682149,1280.0,-35.785416,0.0,6400.0,0.1
128,0.8385468,0.08154842,0.20183584,0.06858267,1290.0,-32.391598,0.0,6450.0,0.1
129,0.8385293,0.08157993,0.20182945,0.06862784,1300.0,-30.076996,0.0,6500.0,0.04
130,0.8385291,0.08163928,0.2018115,0.068699524,1310.0,-24.601084,0.2,6550.0,0.08
131,0.8385668,0.08160914,0.20181994,0.06863951,1320.0,-34.239735,0.0,6600.0,0.06
132,0.83851296,0.08177456,0.20179597,0.068820104,1330.0,-36.446133,0.0,6650.0,0.1
133,0.83857393,0.081791736,0.20180891,0.0687758,1340.0,-24.61578,0.2,6700.0,0.02
134,0.8386352,0.0817512,0.20181522,0.0687596,1350.0,-36.826435,0.0,6750.0,0.14
135,0.83863455,0.08182938,0.20182844,0.06879673,1360.0,-27.703583,0.1,6800.0,0.04
136,0.83867496,0.08196189,0.20183475,0.06892641,1370.0,-33.804863,0.1,6850.0,0.06
137,0.8387244,0.08219961,0.20187785,0.069323696,1380.0,-26.57373,0.1,6900.0,0.08
138,0.8386788,0.08221757,0.20187458,0.06943992,1390.0,-32.777134,0.1,6950.0,0.12
139,0.8386373,0.08217106,0.20184481,0.069427095,1400.0,-28.857635,0.2,7000.0,0.12
140,0.8386471,0.08220739,0.2018652,0.0695125,1410.0,-28.884415,0.0,7050.0,0.04
141,0.83863086,0.082129315,0.20185131,0.06951396,1420.0,-25.133204,0.1,7100.0,0.12
142,0.83866566,0.082153924,0.20184761,0.069658324,1430.0,-21.754784,0.2,7150.0,0.06
143,0.8386461,0.08211947,0.20182669,0.069706395,1440.0,-23.07021,0.2,7200.0,0.1
144,0.83861214,0.082096644,0.2018227,0.069834806,1450.0,-24.685799,0.1,7250.0,0.08
145,0.8386987,0.08213972,0.20182662,0.07023795,1460.0,-27.575256,0.0,7300.0,0.06
146,0.8387496,0.08214585,0.2018408,0.07022351,1470.0,-27.508022,0.2,7350.0,0.18
147,0.8387646,0.08209235,0.20184283,0.07022739,1480.0,-28.26264,0.1,7400.0,0.08
148,0.83876467,0.08203104,0.20184039,0.07022944,1490.0,-25.647617,0.0,7450.0,0.1
149,0.8388131,0.08205792,0.20187578,0.070404336,1500.0,-25.017504,0.1,7500.0,0.06
150,0.8387889,0.08201876,0.20186637,0.07044502,1510.0,-20.936533,0.1,7550.0,0.12
151,0.83883005,0.08201883,0.20189089,0.07053524,1520.0,-22.59608,0.0,7600.0,0.1
152,0.8388238,0.081982054,0.20187828,0.070577,1530.0,-30.078373,0.0,7650.0,0.12
153,0.83890533,0.0820032,0.20191894,0.07069214,1540.0,-26.297077,0.1,7700.0,0.18
154,0.8389266,0.0820371,0.20190135,0.07077088,1550.0,-21.165539,0.0,7750.0,0.04
155,0.83888984,0.08215267,0.20189774,0.07093468,1560.0,-25.509813,0.0,7800.0,0.08
156,0.8389399,0.082224876,0.20188665,0.07101575,1570.0,-30.11173,0.0,7850.0,0.08
157,0.8388941,0.08220133,0.20186855,0.07102926,1580.0,-29.363266,0.0,7900.0,0.06
158,0.83890694,0.08216431,0.20187396,0.07113064,1590.0,-17.274204,0.1,7950.0,0.16
159,0.83887976,0.08215507,0.20186514,0.07125525,1600.0,-22.810358,0.0,8000.0,0.12
160,0.8388143,0.0822305,0.20186199,0.07146106,1610.0,-26.46608,0.1,8050.0,0.04
161,0.83884025,0.082205705,0.20183517,0.07161932,1620.0,-25.691929,0.0,8100.0,0.04
162,0.8388932,0.08219612,0.20185785,0.07161044,1630.0,-26.127392,0.0,8150.0,0.12
163,0.8388217,0.08226463,0.20182611,0.07163627,1640.0,-27.738302,0.0,8200.0,0.12
164,0.83886075,0.082334764,0.20181732,0.07166974,1650.0,-21.75463,0.2,8250.0,0.04
165,0.83883756,0.082331955,0.20181444,0.0717113,1660.0,-19.913101,0.0,8300.0,0.1
166,0.8388416,0.082331054,0.20181492,0.07172854,1670.0,-24.852901,0.1,8350.0,0.08
167,0.83884335,0.08236001,0.20182121,0.071927235,1680.0,-24.605028,0.1,8400.0,0.08
168,0.8388311,0.08233971,0.20182133,0.0719067,1690.0,-26.356762,0.1,8450.0,0.1
169,0.83883834,0.08229254,0.20182748,0.0719161,1700.0,-18.152674,0.1,8500.0,0.06
170,0.8388129,0.08248581,0.20183338,0.072156474,1710.0,-24.056189,0.1,8550.0,0.1
171,0.83882016,0.08252746,0.2018496,0.07228291,1720.0,-29.645752,0.1,8600.0,0.04
172,0.83885866,0.082486264,0.2018478,0.07230153,1730.0,-26.361408,0.1,8650.0,0.2
173,0.83882517,0.082484834,0.20183653,0.07229039,1740.0,-27.396122,0.0,8700.0,0.1
174,0.838789,0.08243236,0.20182616,0.07229593,1750.0,-20.238491,0.1,8750.0,0.06
175,0.83875436,0.08246121,0.20181729,0.07239956,1760.0,-27.900257,0.0,8800.0,0.16
176,0.8388017,0.082404576,0.20183024,0.072285004,1770.0,-19.855331,0.2,8850.0,0.06
177,0.83884174,0.082375854,0.20182703,0.07230706,1780.0,-16.372297,0.3,8900.0,0.02
178,0.8388853,0.08233542,0.20183524,0.07222468,1790.0,-27.643469,0.1,8950.0,0.12
179,0.83887297,0.082355104,0.20182317,0.07228008,1800.0,-30.884222,0.0,9000.0,0.1
180,0.8388753,0.08231564,0.20181866,0.07231802,1810.0,-24.766687,0.0,9050.0,0.12
181,0.8388689,0.08225516,0.2017847,0.07243926,1820.0,-24.932545,0.0,9100.0,0.06
182,0.83883864,0.08226124,0.20177914,0.07247867,1830.0,-22.696142,0.2,9150.0,0.08
183,0.8388297,0.08229277,0.20175761,0.0726729,1840.0,-29.698486,0.0,9200.0,0.06
184,0.8389309,0.08224795,0.2017959,0.07267567,1850.0,-25.264156,0.0,9250.0,0.06
185,0.8389433,0.08221517,0.20179705,0.0726863,1860.0,-22.19987,0.1,9300.0,0.12
186,0.8389838,0.08222509,0.2018208,0.07276676,1870.0,-21.626095,0.1,9350.0,0.1
187,0.8389804,0.082259946,0.20184147,0.072975695,1880.0,-21.90708,0.2,9400.0,0.1
188,0.8389556,0.082229726,0.20183842,0.0729621,1890.0,-25.438137,0.0,9450.0,0.1
189,0.83894396,0.08218569,0.20184441,0.07310143,1900.0,-23.085016,0.2,9500.0,0.14
190,0.838916,0.082159795,0.20184109,0.0730781,1910.0,-21.324848,0.2,9550.0,0.14
191,0.83888334,0.082124665,0.20182964,0.07302473,1920.0,-26.34734,0.1,9600.0,0.06
192,0.838896,0.082126714,0.20181587,0.073145546,1930.0,-25.926489,0.1,9650.0,0.14
193,0.83891374,0.08209788,0.20180497,0.07312085,1940.0,-29.493994,0.0,9700.0,0.12
194,0.8388929,0.082124725,0.2017898,0.07325544,1950.0,-22.114983,0.2,9750.0,0.1
195,0.8388737,0.082073145,0.20178278,0.07317079,1960.0,-27.26525,0.1,9800.0,0.2
196,0.8388753,0.08203871,0.20178513,0.073147684,1970.0,-27.568817,0.1,9850.0,0.06
197,0.8388815,0.08200728,0.20177239,0.07318248,1980.0,-29.634165,0.0,9900.0,0.04
198,0.8388396,0.082024775,0.20176484,0.073161796,1990.0,-29.044367,0.0,9950.0,0.14
199,0.838826,0.08217203,0.20177242,0.073302306,2000.0,-36.309563,0.0,10000.0,0.1
200,0.8388466,0.08216213,0.20177269,0.07338686,2010.0,-29.276203,0.1,10050.0,0.1
201,0.83883667,0.08230025,0.20177133,0.073450156,2020.0,-25.099056,0.3,10100.0,0.2
202,0.8388786,0.082265556,0.20177859,0.07343673,2030.0,-26.401333,0.2,10150.0,0.16
203,0.8388476,0.08227483,0.2017736,0.07345999,2040.0,-24.467062,0.2,10200.0,0.12
204,0.8388476,0.08230952,0.2017906,0.07350061,2050.0,-26.686138,0.0,10250.0,0.2
205,0.8388849,0.08230538,0.20181106,0.07350415,2060.0,-20.614355,0.1,10300.0,0.24
206,0.8389087,0.08227285,0.20181994,0.07351899,2070.0,-25.162882,0.1,10350.0,0.06
207,0.83895373,0.0824151,0.20187478,0.07391573,2080.0,-25.484163,0.2,10400.0,0.14
208,0.83892995,0.08241134,0.20188524,0.07413212,2090.0,-21.153963,0.1,10450.0,0.2
209,0.8389599,0.08246109,0.20188153,0.07425743,2100.0,-27.54366,0.2,10500.0,0.14
210,0.83893996,0.082461745,0.20187101,0.074266836,2110.0,-29.628368,0.1,10550.0,0.04
211,0.83892196,0.08251149,0.20187235,0.074333906,2120.0,-29.42425,0.0,10600.0,0.12
212,0.8389389,0.08250468,0.20187874,0.074380204,2130.0,-24.115576,0.1,10650.0,0.14
213,0.83895177,0.08252307,0.20189278,0.074409164,2140.0,-21.430723,0.2,10700.0,0.12
214,0.83894086,0.082643785,0.20188648,0.07461944,2150.0,-30.133312,0.0,10750.0,0.1
215,0.8389244,0.082707696,0.20188582,0.074816234,2160.0,-23.486046,0.1,10800.0,0.04
216,0.8389129,0.082746156,0.20190169,0.0749514,2170.0,-22.533518,0.2,10850.0,0.12
217,0.83889824,0.08280754,0.20189653,0.075061135,2180.0,-24.229496,0.1,10900.0,0.12
218,0.83892125,0.0828288,0.20190796,0.075176865,2190.0,-22.779709,0.0,10950.0,0.08
219,0.838924,0.08284384,0.20192342,0.07531132,2200.0,-24.748354,0.1,11000.0,0.18
220,0.8389403,0.08281137,0.20193884,0.07538722,2210.0,-17.493319,0.4,11050.0,0.18
221,0.8389523,0.08288994,0.20194694,0.07547097,2220.0,-26.855984,0.1,11100.0,0.16
222,0.8389388,0.082858644,0.20194763,0.075465575,2230.0,-22.749691,0.1,11150.0,0.1
223,0.83894587,0.082893305,0.20194116,0.07558617,2240.0,-19.223246,0.1,11200.0,0.14
224,0.8389125,0.08291059,0.20191324,0.07571678,2250.0,-20.687218,0.3,11250.0,0.16
225,0.83895683,0.08288001,0.20191067,0.07583004,2260.0,-26.014038,0.1,11300.0,0.12
226,0.83897114,0.082867764,0.2018938,0.07594997,2270.0,-22.716087,0.1,11350.0,0.1
227,0.83891326,0.08294398,0.2018983,0.07620778,2280.0,-23.919537,0.1,11400.0,0.08
228,0.8389035,0.08291516,0.20187096,0.07643815,2290.0,-21.052832,0.2,11450.0,0.12
229,0.8389029,0.083013296,0.20188326,0.07660324,2300.0,-19.997704,0.2,11500.0,0.24
230,0.8388842,0.08313177,0.20190544,0.07695837,2310.0,-34.72285,0.0,11550.0,0.14
231,0.8388477,0.083172716,0.20189619,0.07710602,2320.0,-14.825531,0.3,11600.0,0.08
232,0.8388452,0.083143555,0.20190245,0.07722021,2330.0,-18.567684,0.5,11650.0,0.08
233,0.83887315,0.08320285,0.20188256,0.07737024,2340.0,-18.480612,0.2,11700.0,0.14
234,0.8388867,0.08324345,0.2018827,0.07750308,2350.0,-18.937916,0.1,11750.0,0.16
235,0.83888906,0.08322242,0.2019001,0.07761619,2360.0,-15.533226,0.3,11800.0,0.16
236,0.83893555,0.08322132,0.20192079,0.07763363,2370.0,-18.790392,0.2,11850.0,0.2
237,0.83892393,0.083169915,0.20191771,0.07781007,2380.0,-21.21423,0.1,11900.0,0.18
238,0.83893245,0.08323505,0.20191883,0.078140646,2390.0,-21.958858,0.1,11950.0,0.18
239,0.83890724,0.08333702,0.20192966,0.07842492,2400.0,-17.896763,0.2,12000.0,0.16
240,0.83889604,0.083373606,0.20194188,0.078638084,2410.0,-24.08587,0.2,12050.0,0.12
241,0.8388825,0.08332946,0.20193122,0.078699216,2420.0,-25.216558,0.0,12100.0,0.16
242,0.83886045,0.083334535,0.2019251,0.078854896,2430.0,-24.098888,0.2,12150.0,0.16
243,0.8388555,0.083287746,0.20190725,0.07889915,2440.0,-16.65858,0.2,12200.0,0.12
244,0.83880407,0.083258145,0.201901,0.0790399,2450.0,-24.654087,0.0,12250.0,0.18
245,0.83880514,0.08328206,0.20192535,0.07928546,2460.0,-19.102083,0.2,12300.0,0.2
246,0.8388187,0.08329424,0.2019246,0.07938856,2470.0,-18.09043,0.2,12350.0,0.1
247,0.83881927,0.083266884,0.2019457,0.079555,2480.0,-13.721907,0.2,12400.0,0.2
248,0.83877397,0.08321835,0.20192331,0.07976195,2490.0,-13.56958,0.2,12450.0,0.18
249,0.8387491,0.083165534,0.20191471,0.08001802,2500.0,-21.817806,0.1,12500.0,0.2
250,0.83873385,0.083100095,0.20191562,0.08017614,2510.0,-18.252493,0.3,12550.0,0.22
251,0.8387001,0.08307305,0.20189796,0.08025452,2520.0,-24.234137,0.0,12600.0,0.16
252,0.8386583,0.08302113,0.20187387,0.08043907,2530.0,-14.820391,0.3,12650.0,0.26
253,0.83861285,0.083012275,0.20185436,0.0804613,2540.0,-20.500608,0.0,12700.0,0.16
254,0.83859444,0.0829827,0.20181358,0.08063918,2550.0,-14.903122,0.3,12750.0,0.18
255,0.8385741,0.08297189,0.20180205,0.08069395,2560.0,-16.630764,0.3,12800.0,0.26
256,0.8385663,0.08292887,0.20178087,0.080708124,2570.0,-17.263575,0.1,12850.0,0.2
257,0.8385735,0.08287997,0.20178849,0.08087563,2580.0,-16.480953,0.4,12900.0,0.2
258,0.838573,0.08284355,0.20177384,0.08089192,2590.0,-16.279356,0.2,12950.0,0.34
259,0.8385546,0.08289282,0.20177607,0.081003234,2600.0,-13.354695,0.5,13000.0,0.22
260,0.8385423,0.082871586,0.20175183,0.081091106,2610.0,-15.052403,0.3,13050.0,0.2
261,0.83852524,0.08286472,0.20174393,0.081093036,2620.0,-17.605011,0.2,13100.0,0.26
262,0.83850926,0.08283781,0.20172903,0.08119874,2630.0,-13.288419,0.3,13150.0,0.26
263,0.8384884,0.08282343,0.2017297,0.08130693,2640.0,-19.138243,0.0,13200.0,0.18
264,0.8384597,0.08284327,0.20173745,0.08145581,2650.0,-12.438349,0.5,13250.0,0.32
265,0.838486,0.08280159,0.20172289,0.081533805,2660.0,-13.177765,0.2,13300.0,0.24
266,0.83845633,0.082748584,0.20168374,0.08163938,2670.0,-13.808909,0.2,13350.0,0.22
267,0.8384544,0.08272956,0.20165557,0.081745975,2680.0,-14.163617,0.2,13400.0,0.34
268,0.8384244,0.08271987,0.20161751,0.081869885,2690.0,-12.868881,0.4,13450.0,0.3
269,0.83839864,0.08279302,0.20162877,0.08206622,2700.0,-14.919556,0.3,13500.0,0.22
270,0.8383825,0.082743905,0.2016233,0.082177885,2710.0,-14.553009,0.4,13550.0,0.16
271,0.83838874,0.0827094,0.20164327,0.082258165,2720.0,-12.571695,0.4,13600.0,0.4
272,0.8383801,0.082649216,0.20163609,0.08236272,2730.0,-11.12632,0.4,13650.0,0.34
273,0.83837956,0.082611665,0.20162338,0.0824537,2740.0,-8.792814,0.5,13700.0,0.4
274,0.8383527,0.082549974,0.20161396,0.08252404,2750.0,-12.075695,0.3,13750.0,0.4
275,0.83834344,0.08250452,0.20160326,0.082674,2760.0,-7.865659,0.7,13800.0,0.34
276,0.8383153,0.08247741,0.20161416,0.08269852,2770.0,-10.412751,0.4,13850.0,0.28
277,0.8383041,0.08242602,0.20160912,0.08282003,2780.0,-10.643573,0.6,13900.0,0.44
278,0.83825594,0.08239123,0.20159847,0.08285613,2790.0,-16.344223,0.2,13950.0,0.32
279,0.8382358,0.082350895,0.20160076,0.082959354,2800.0,-7.1790175,0.6,14000.0,0.4
