epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
31,0.8405358,0.07607275,0.20154232,0.063459784,320.0,-28.77731,0.0,1600.0,0.06
32,0.8405564,0.075938664,0.20157753,0.063389994,330.0,-28.226263,0.1,1650.0,0.06
33,0.84075075,0.07582554,0.20163813,0.063077964,340.0,-25.300043,0.1,1700.0,0.06
34,0.8408244,0.07572322,0.2016647,0.062860295,350.0,-24.87939,0.1,1750.0,0.12
35,0.84068185,0.07557372,0.20163453,0.06260232,360.0,-28.262836,0.1,1800.0,0.1
36,0.8406331,0.07541169,0.20163742,0.06255271,370.0,-23.66363,0.3,1850.0,0.02
37,0.84067744,0.07527739,0.2016611,0.06255137,380.0,-21.453327,0.1,1900.0,0.1
38,0.8405614,0.07587726,0.20167431,0.063089125,390.0,-29.358673,0.0,1950.0,0.06
39,0.8405573,0.076268926,0.2017671,0.064090684,400.0,-27.736044,0.0,2000.0,0.06
40,0.84064823,0.076117545,0.2017757,0.064004056,410.0,-24.337679,0.0,2050.0,0.08
41,0.8407696,0.07598607,0.2017723,0.064030856,420.0,-32.61666,0.0,2100.0,0.06
42,0.840833,0.07600003,0.20183964,0.06423548,430.0,-24.625467,0.1,2150.0,0.04
43,0.84079856,0.07588882,0.20188041,0.06414698,440.0,-26.742182,0.1,2200.0,0.08
44,0.840729,0.076204784,0.2018909,0.064475276,450.0,-30.39883,0.0,2250.0,0.1
45,0.84075737,0.076144226,0.20190568,0.064233385,460.0,-32.168602,0.0,2300.0,0.1
46,0.84070116,0.076065905,0.20193091,0.064202495,470.0,-33.71612,0.0,2350.0,0.14
47,0.8408296,0.07602293,0.20196964,0.0642587,480.0,-26.904501,0.0,2400.0,0.04
48,0.84071827,0.07590648,0.20194086,0.064004995,490.0,-27.620642,0.1,2450.0,0.04
49,0.84073377,0.076194465,0.20197904,0.06463899,500.0,-26.999268,0.0,2500.0,0.1
50,0.84075886,0.0761712,0.20197296,0.06443136,510.0,-22.499952,0.0,2550.0,0.04
51,0.8407552,0.076602414,0.20202813,0.0646962,520.0,-25.881397,0.0,2600.0,0.02
52,0.8405612,0.07652246,0.20195933,0.0644944,530.0,-24.113815,0.1,2650.0,0.08
53,0.840645,0.07642837,0.2019658,0.064508036,540.0,-33.13827,0.0,2700.0,0.12
54,0.840599,0.076316,0.20194513,0.06431885,550.0,-30.37412,0.0,2750.0,0.08
55,0.84051496,0.07622912,0.2018941,0.0642158,560.0,-25.01919,0.2,2800.0,0.02
56,0.8404277,0.07611423,0.20185652,0.06397708,570.0,-36.126564,0.0,2850.0,0.02
57,0.8404098,0.0765671,0.20186186,0.06454983,580.0,-37.996174,0.0,2900.0,0.08
58,0.8402672,0.07646603,0.20183523,0.06432046,590.0,-24.183971,0.0,2950.0,0.08
59,0.84042984,0.07639418,0.20187813,0.06418631,600.0,-26.982626,0.2,3000.0,0.06
60,0.84039974,0.07631134,0.2018472,0.06410214,610.0,-23.96263,0.1,3050.0,0.08
61,0.8403185,0.07625724,0.20181882,0.06418006,620.0,-32.88735,0.0,3100.0,0.02
62,0.8403678,0.0761959,0.20183806,0.06422001,630.0,-28.162716,0.1,3150.0,0.06
63,0.84042764,0.07658488,0.20184107,0.06449068,640.0,-26.271286,0.2,3200.0,0.08
64,0.84053516,0.0765407,0.2018615,0.06437298,650.0,-34.808685,0.0,3250.0,0.02
65,0.840367,0.07669201,0.2017887,0.06450364,660.0,-36.721405,0.0,3300.0,0.1
66,0.84036523,0.07681225,0.20181294,0.064509064,670.0,-38.971565,0.0,3350.0,0.06
67,0.84040827,0.07679285,0.20181963,0.064466074,680.0,-33.199768,0.0,3400.0,0.1
68,0.8403775,0.07672444,0.20179905,0.06436446,690.0,-33.21495,0.2,3450.0,0.08
69,0.84030896,0.07664129,0.2017853,0.06422416,700.0,-37.678513,0.0,3500.0,0.16
70,0.8402491,0.07661071,0.20174393,0.064125545,710.0,-29.515583,0.1,3550.0,0.06
71,0.84034973,0.07659476,0.20176226,0.06409939,720.0,-34.80607,0.0,3600.0,0.14
72,0.84038275,0.076486655,0.20173243,0.06404898,730.0,-34.63155,0.0,3650.0,0.16
73,0.8403047,0.076666154,0.20168293,0.0645195,740.0,-27.29101,0.2,3700.0,0.0
74,0.84027153,0.076654024,0.20167774,0.064331144,750.0,-22.954287,0.1,3750.0,0.04
75,0.84023523,0.07659341,0.20161875,0.064453475,760.0,-30.757898,0.0,3800.0,0.1
76,0.84017724,0.07662949,0.20161773,0.064546764,770.0,-31.607,0.2,3850.0,0.14
77,0.84007,0.0766664,0.20158297,0.064477034,780.0,-36.961967,0.0,3900.0,0.12
78,0.84010357,0.076814674,0.20161222,0.06444832,790.0,-34.067505,0.0,3950.0,0.08
79,0.8400778,0.07691948,0.20160517,0.06454846,800.0,-24.279024,0.2,4000.0,0.08
80,0.840116,0.07686099,0.20163365,0.06462764,810.0,-23.054642,0.3,4050.0,0.04
81,0.84011763,0.07679136,0.20163193,0.06461077,820.0,-34.846447,0.1,4100.0,0.08
82,0.84017164,0.07672131,0.20163055,0.06447864,830.0,-33.56046,0.0,4150.0,0.1
83,0.8400574,0.07690158,0.20157254,0.06471907,840.0,-35.415565,0.1,4200.0,0.06
84,0.84006494,0.076878525,0.2015537,0.06481791,850.0,-36.68315,0.1,4250.0,0.04
85,0.8401399,0.076846406,0.2015786,0.06475921,860.0,-27.04513,0.2,4300.0,0.0
86,0.84001225,0.07702543,0.20156474,0.064918175,870.0,-34.351925,0.0,4350.0,0.06
87,0.8400082,0.07695284,0.2015634,0.06480231,880.0,-30.776905,0.1,4400.0,0.12
88,0.8400219,0.07717612,0.20158774,0.06495734,890.0,-25.634594,0.2,4450.0,0.02
89,0.8399539,0.07713904,0.20159714,0.06491603,900.0,-28.24284,0.1,4500.0,0.06
90,0.8398678,0.077083714,0.20157248,0.06483293,910.0,-35.34655,0.1,4550.0,0.08
91,0.83982784,0.07703471,0.20158133,0.06494138,920.0,-30.1527,0.1,4600.0,0.16
92,0.8398659,0.077024065,0.20160232,0.06523341,930.0,-34.245132,0.0,4650.0,0.12
93,0.8398602,0.07696457,0.20159683,0.06516245,940.0,-35.980293,0.0,4700.0,0.02
94,0.83986527,0.07693853,0.20157558,0.06521016,950.0,-22.275112,0.2,4750.0,0.02
95,0.8398864,0.076913215,0.20159519,0.06526363,960.0,-34.85597,0.0,4800.0,0.06
96,0.83984447,0.077092275,0.20158586,0.065412804,970.0,-28.792246,0.2,4850.0,0.08
97,0.8398916,0.07706643,0.20158225,0.06555721,980.0,-28.690924,0.0,4900.0,0.02
98,0.83984536,0.07702962,0.20157427,0.0656438,990.0,-29.319681,0.0,4950.0,0.1
99,0.8399358,0.07705458,0.20160173,0.0657385,1000.0,-24.347218,0.1,5000.0,0.04
100,0.840012,0.07700931,0.20160912,0.065708876,1010.0,-30.93996,0.1,5050.0,0.18
101,0.84007055,0.07700757,0.20163484,0.06594709,1020.0,-30.53777,0.1,5100.0,0.04
102,0.84004164,0.07695278,0.20159319,0.06597249,1030.0,-29.620258,0.2,5150.0,0.02
103,0.8399825,0.07695513,0.20153488,0.06611231,1040.0,-29.583225,0.1,5200.0,0.02
104,0.8400051,0.07710649,0.20154554,0.06609459,1050.0,-31.42838,0.0,5250.0,0.14
105,0.83998734,0.0772465,0.2015473,0.066248424,1060.0,-35.8897,0.1,5300.0,0.06
106,0.8399841,0.077220954,0.20155802,0.06617815,1070.0,-32.742397,0.1,5350.0,0.08
107,0.8400635,0.077191524,0.20157632,0.06605592,1080.0,-31.604605,0.1,5400.0,0.08
108,0.8400111,0.077283226,0.20157553,0.066123,1090.0,-33.332256,0.1,5450.0,0.04
109,0.83997875,0.07729221,0.2015981,0.06619724,1100.0,-33.941948,0.0,5500.0,0.08
110,0.83994514,0.077272825,0.20157883,0.06613316,1110.0,-25.734064,0.1,5550.0,0.02
111,0.8400016,0.07722513,0.20159645,0.06603667,1120.0,-35.86213,0.1,5600.0,0.02
112,0.83996326,0.07734581,0.20156212,0.066327095,1130.0,-34.049984,0.1,5650.0,0.04
113,0.8398919,0.077309966,0.20154825,0.06618714,1140.0,-33.13955,0.1,5700.0,0.12
114,0.8398843,0.07752897,0.2015849,0.066526785,1150.0,-34.391685,0.0,5750.0,0.1
115,0.83989954,0.077558234,0.20160164,0.06657237,1160.0,-29.265415,0.0,5800.0,0.0
116,0.83988404,0.07752696,0.20159388,0.066573076,1170.0,-38.76348,0.1,5850.0,0.02
117,0.83980036,0.077505685,0.2015664,0.06650171,1180.0,-30.908499,0.1,5900.0,0.08
118,0.8397233,0.077463396,0.20155314,0.06646993,1190.0,-32.611847,0.1,5950.0,0.06
119,0.83973426,0.07741583,0.20155954,0.066419,1200.0,-36.409477,0.0,6000.0,0.04
120,0.8397174,0.07736758,0.20157808,0.06649739,1210.0,-34.96772,0.1,6050.0,0.08
121,0.8397448,0.07741963,0.20159246,0.06659236,1220.0,-30.98989,0.1,6100.0,0.06
122,0.83977705,0.07751911,0.20161805,0.06666918,1230.0,-30.819859,0.1,6150.0,0.16
123,0.83975077,0.07748112,0.20159529,0.06675827,1240.0,-30.741272,0.1,6200.0,0.14
124,0.8397808,0.07753925,0.20160905,0.06685369,1250.0,-33.78192,0.1,6250.0,0.06
125,0.83974385,0.077508084,0.20161022,0.066819094,1260.0,-35.430794,0.1,6300.0,0.08
126,0.8397296,0.07743219,0.20159966,0.0667897,1270.0,-35.479046,0.1,6350.0,0.04
127,0.83972114,0.07740066,0.20160471,0.066740796,1280.0,-33.671276,0.1,6400.0,0.06
128,0.83976024,0.07750775,0.20163251,0.066822045,1290.0,-31.724203,0.1,6450.0,0.08
129,0.83979225,0.07747004,0.2016376,0.06677041,1300.0,-34.22832,0.1,6500.0,0.02
130,0.83978224,0.07745138,0.20163596,0.06679435,1310.0,-35.288456,0.0,6550.0,0.08
131,0.8397172,0.077694625,0.2016263,0.06693245,1320.0,-31.760067,0.0,6600.0,0.04
132,0.8396637,0.07765572,0.20159453,0.06695852,1330.0,-34.126465,0.0,6650.0,0.04
133,0.8395929,0.07776889,0.20160523,0.06716495,1340.0,-39.21752,0.0,6700.0,0.0
134,0.83965,0.077775635,0.20161882,0.06720718,1350.0,-35.652306,0.0,6750.0,0.06
135,0.83959943,0.07788243,0.20162113,0.06725665,1360.0,-33.65724,0.1,6800.0,0.14
136,0.8395758,0.07786473,0.2015974,0.06727534,1370.0,-36.266544,0.1,6850.0,0.02
137,0.83956987,0.07784578,0.20159945,0.06729486,1380.0,-33.376453,0.0,6900.0,0.08
138,0.8395358,0.07778963,0.20159341,0.06725374,1390.0,-32.863167,0.0,6950.0,0.1
139,0.8396285,0.077869825,0.20161137,0.06725844,1400.0,-28.380386,0.2,7000.0,0.04
140,0.83965176,0.077939965,0.20162798,0.06731489,1410.0,-31.151896,0.2,7050.0,0.12
141,0.83969957,0.07789347,0.20163849,0.06724307,1420.0,-32.39598,0.1,7100.0,0.04
142,0.83971494,0.07795375,0.2016498,0.06732553,1430.0,-32.267952,0.1,7150.0,0.04
143,0.83971554,0.077946916,0.20165238,0.06730078,1440.0,-34.310795,0.0,7200.0,0.08
144,0.8396802,0.078104936,0.20164171,0.06727368,1450.0,-33.78533,0.2,7250.0,0.02
145,0.83967024,0.078085,0.20164417,0.067203306,1460.0,-31.686386,0.0,7300.0,0.12
146,0.8396782,0.07806831,0.20164883,0.067133814,1470.0,-31.250713,0.2,7350.0,0.08
147,0.83966476,0.078051195,0.2016518,0.06708638,1480.0,-34.138283,0.1,7400.0,0.1
148,0.8397035,0.078146465,0.20165846,0.067146234,1490.0,-34.107407,0.0,7450.0,0.1
149,0.8397417,0.07814944,0.20166272,0.06711122,1500.0,-34.105816,0.1,7500.0,0.08
150,0.83973044,0.07811851,0.20165926,0.067022644,1510.0,-32.255608,0.0,7550.0,0.14
151,0.83972764,0.07807518,0.20165129,0.06697133,1520.0,-33.959858,0.0,7600.0,0.06
152,0.83967084,0.07804828,0.2016317,0.066902205,1530.0,-33.413097,0.1,7650.0,0.06
153,0.8396695,0.07802447,0.2016318,0.0668249,1540.0,-37.000633,0.0,7700.0,0.02
154,0.83962137,0.07809964,0.2016206,0.066758245,1550.0,-26.301687,0.2,7750.0,0.06
155,0.83958054,0.07828747,0.20162812,0.06686936,1560.0,-35.705757,0.0,7800.0,0.08
156,0.83957523,0.07826827,0.20163575,0.066817574,1570.0,-33.772358,0.1,7850.0,0.06
157,0.83961004,0.07832826,0.20163436,0.06688456,1580.0,-33.358677,0.0,7900.0,0.04
158,0.83956116,0.078303576,0.20161991,0.066842794,1590.0,-36.133698,0.1,7950.0,0.08
159,0.8395801,0.07826982,0.20162594,0.0667751,1600.0,-35.362934,0.0,8000.0,0.1
160,0.8395675,0.07824088,0.20162067,0.06673773,1610.0,-41.03116,0.0,8050.0,0.1
161,0.8395781,0.078281134,0.20164192,0.06688242,1620.0,-33.409794,0.2,8100.0,0.12
162,0.83962137,0.07841915,0.20167042,0.066979796,1630.0,-31.594875,0.0,8150.0,0.04
163,0.839621,0.07838825,0.20167643,0.06692315,1640.0,-37.860107,0.0,8200.0,0.08
164,0.8395889,0.07846155,0.20168367,0.06702313,1650.0,-28.32255,0.2,8250.0,0.04
165,0.83955747,0.078453995,0.20168483,0.06707542,1660.0,-38.11235,0.0,8300.0,0.06
166,0.8395652,0.07848819,0.20169273,0.06707538,1670.0,-34.975224,0.1,8350.0,0.12
167,0.8395476,0.07858254,0.2016872,0.06710206,1680.0,-40.388298,0.0,8400.0,0.1
168,0.8394752,0.07861862,0.20165175,0.0671906,1690.0,-34.398296,0.2,8450.0,0.12
169,0.8394492,0.07859306,0.2016451,0.06717749,1700.0,-37.9047,0.0,8500.0,0.12
170,0.8394499,0.0786441,0.20165983,0.06723241,1710.0,-38.79151,0.0,8550.0,0.1
171,0.8394451,0.078600205,0.20165612,0.06722961,1720.0,-33.720818,0.1,8600.0,0.12
172,0.83945113,0.078570805,0.20166785,0.067308,1730.0,-31.347097,0.1,8650.0,0.0
173,0.8394313,0.07863519,0.20168814,0.0674969,1740.0,-41.45144,0.0,8700.0,0.1
174,0.8394448,0.07860398,0.20170043,0.06751873,1750.0,-30.664713,0.0,8750.0,0.08
175,0.83937436,0.078775056,0.20169652,0.06756782,1760.0,-37.390755,0.1,8800.0,0.04
176,0.8393319,0.078762665,0.20168068,0.06759145,1770.0,-30.259115,0.1,8850.0,0.1
177,0.83933496,0.078803405,0.2016863,0.06757402,1780.0,-33.23339,0.1,8900.0,0.12
178,0.8393325,0.078786954,0.20168166,0.0675198,1790.0,-28.640661,0.1,8950.0,0.12
179,0.83932996,0.07885397,0.20168774,0.06756116,1800.0,-37.400307,0.0,9000.0,0.02
180,0.83934695,0.07898315,0.20169069,0.067785375,1810.0,-26.754025,0.1,9050.0,0.04
181,0.8393075,0.079104014,0.2016887,0.06789136,1820.0,-38.597965,0.0,9100.0,0.08
182,0.8393132,0.07907409,0.20170566,0.06793258,1830.0,-25.021576,0.2,9150.0,0.08
183,0.8393562,0.079135366,0.20172781,0.06796341,1840.0,-34.16783,0.0,9200.0,0.1
184,0.8393268,0.07913652,0.2017558,0.06806765,1850.0,-24.944986,0.2,9250.0,0.06
185,0.83931285,0.079128794,0.20175795,0.068013534,1860.0,-27.575367,0.1,9300.0,0.08
186,0.83928114,0.079345375,0.20175818,0.06816039,1870.0,-32.97622,0.0,9350.0,0.04
187,0.8392863,0.0794495,0.20176642,0.06817967,1880.0,-32.610275,0.1,9400.0,0.1
188,0.8392854,0.07958511,0.20175341,0.068364374,1890.0,-32.54781,0.0,9450.0,0.08
189,0.8392567,0.079665385,0.20173714,0.0684993,1900.0,-31.743744,0.1,9500.0,0.12
190,0.8392608,0.079682104,0.2017504,0.06854442,1910.0,-36.75669,0.0,9550.0,0.0
191,0.8392661,0.079796255,0.20178777,0.068752825,1920.0,-29.747889,0.1,9600.0,0.08
192,0.8392473,0.080004655,0.20178568,0.068912074,1930.0,-24.618809,0.2,9650.0,0.1
193,0.8392562,0.079997286,0.20181459,0.06922252,1940.0,-30.432901,0.2,9700.0,0.08
194,0.83929116,0.07995779,0.2018317,0.069268934,1950.0,-29.768423,0.1,9750.0,0.14
195,0.8392356,0.08016409,0.20181398,0.069478445,1960.0,-31.887268,0.1,9800.0,0.06
196,0.8392534,0.08032923,0.20183524,0.06957752,1970.0,-28.055948,0.1,9850.0,0.06
197,0.8392169,0.080306716,0.20181574,0.069644995,1980.0,-21.327978,0.4,9900.0,0.16
198,0.8392375,0.080339305,0.2018133,0.06971198,1990.0,-36.75702,0.0,9950.0,0.16
199,0.83924526,0.08041384,0.20181777,0.06979588,2000.0,-30.105688,0.2,10000.0,0.12
200,0.83922094,0.08038506,0.20181912,0.06979826,2010.0,-33.5945,0.1,10050.0,0.06
201,0.839227,0.080621585,0.20183596,0.070047595,2020.0,-34.730335,0.0,10100.0,0.12
202,0.8392627,0.08065861,0.2018414,0.07011367,2030.0,-22.122564,0.2,10150.0,0.04
203,0.8392188,0.08073081,0.20184176,0.07025721,2040.0,-26.981594,0.1,10200.0,0.08
204,0.83918834,0.080764644,0.20184653,0.07031072,2050.0,-32.19679,0.1,10250.0,0.06
205,0.8392164,0.08076339,0.20184924,0.070336334,2060.0,-23.15119,0.0,10300.0,0.0
206,0.8392121,0.08080456,0.20186697,0.070505194,2070.0,-34.97027,0.0,10350.0,0.02
207,0.83921933,0.08084416,0.20188636,0.070632584,2080.0,-28.60838,0.0,10400.0,0.02
208,0.83917826,0.08081382,0.2018763,0.07071662,2090.0,-21.036045,0.3,10450.0,0.1
209,0.83914346,0.08091379,0.2018643,0.070949905,2100.0,-25.613575,0.0,10500.0,0.08
210,0.8391742,0.08088144,0.20188384,0.07097219,2110.0,-27.123236,0.0,10550.0,0.08
211,0.8391733,0.08094045,0.2018778,0.07116648,2120.0,-21.207253,0.0,10600.0,0.12
212,0.83914256,0.0810064,0.20187393,0.071246244,2130.0,-28.09165,0.1,10650.0,0.06
213,0.83915067,0.08103988,0.20187598,0.071337484,2140.0,-36.770107,0.0,10700.0,0.08
214,0.83914757,0.081042,0.20186844,0.07131697,2150.0,-29.563488,0.0,10750.0,0.16
215,0.8391407,0.08107397,0.20187922,0.07146873,2160.0,-21.959942,0.1,10800.0,0.1
216,0.8391352,0.08112369,0.20188242,0.07157019,2170.0,-21.008593,0.2,10850.0,0.14
217,0.83913636,0.08112884,0.20188166,0.07165526,2180.0,-21.980448,0.2,10900.0,0.08
218,0.8391475,0.081193864,0.20187172,0.07172514,2190.0,-22.520836,0.1,10950.0,0.06
219,0.83909875,0.08116447,0.2018567,0.07168487,2200.0,-23.74046,0.1,11000.0,0.12
220,0.83909994,0.08118306,0.20186758,0.07169896,2210.0,-23.337399,0.2,11050.0,0.12
221,0.83907,0.08115424,0.20184791,0.07169604,2220.0,-27.157553,0.0,11100.0,0.08
222,0.8390575,0.08114622,0.20184681,0.07169046,2230.0,-25.395315,0.0,11150.0,0.14
223,0.83908075,0.08113549,0.20187716,0.07174789,2240.0,-29.153965,0.1,11200.0,0.06
224,0.8390894,0.08109995,0.20186819,0.07186513,2250.0,-27.699839,0.0,11250.0,0.06
225,0.8390668,0.081087224,0.20186302,0.07185646,2260.0,-24.681337,0.2,11300.0,0.18
226,0.83907896,0.08107719,0.20184115,0.072032735,2270.0,-23.056473,0.2,11350.0,0.02
227,0.8391001,0.08104825,0.20183706,0.072078355,2280.0,-23.975842,0.1,11400.0,0.2
228,0.8390817,0.081108294,0.2018308,0.07215517,2290.0,-24.155733,0.1,11450.0,0.14
229,0.8390489,0.08111236,0.20182298,0.07214893,2300.0,-27.94729,0.1,11500.0,0.08
230,0.8390402,0.08109604,0.201818,0.07214614,2310.0,-28.320217,0.1,11550.0,0.1
231,0.8390384,0.08106512,0.20181683,0.07213263,2320.0,-27.144756,0.0,11600.0,0.08
232,0.83905965,0.08104258,0.20181967,0.07211024,2330.0,-31.773804,0.1,11650.0,0.14
233,0.8391168,0.08101537,0.20183438,0.07206727,2340.0,-26.65334,0.1,11700.0,0.12
234,0.8391126,0.08099358,0.20184477,0.072075665,2350.0,-24.652369,0.2,11750.0,0.08
235,0.8390414,0.08097031,0.20183162,0.07204483,2360.0,-24.23405,0.1,11800.0,0.04
236,0.8390384,0.08100804,0.20183745,0.07209654,2370.0,-26.630909,0.1,11850.0,0.04
237,0.8390439,0.080975786,0.2018447,0.07206666,2380.0,-29.265146,0.0,11900.0,0.06
238,0.8389814,0.08094955,0.20181507,0.072064266,2390.0,-24.720379,0.2,11950.0,0.08
239,0.83896464,0.08091211,0.20180793,0.07207698,2400.0,-26.869375,0.1,12000.0,0.1
240,0.8389563,0.08088458,0.2018112,0.07206637,2410.0,-26.213068,0.1,12050.0,0.12
241,0.8389137,0.08085195,0.2017966,0.072068036,2420.0,-26.788158,0.1,12100.0,0.06
242,0.8389208,0.0808324,0.20179571,0.0720679,2430.0,-28.120916,0.0,12150.0,0.14
243,0.8389253,0.08079011,0.20179662,0.072047494,2440.0,-27.473124,0.0,12200.0,0.14
244,0.8389656,0.08076434,0.2017936,0.07203737,2450.0,-27.351776,0.1,12250.0,0.14
245,0.8389396,0.08074602,0.20179355,0.07201281,2460.0,-26.913015,0.2,12300.0,0.06
246,0.8389197,0.08077382,0.20178244,0.07204615,2470.0,-27.591064,0.1,12350.0,0.02
247,0.8389179,0.080733545,0.20178443,0.07199007,2480.0,-29.755835,0.2,12400.0,0.1
248,0.8388887,0.080706574,0.20177431,0.07198098,2490.0,-22.456387,0.3,12450.0,0.16
249,0.83886576,0.08077546,0.20177963,0.07202295,2500.0,-20.36028,0.2,12500.0,0.1
250,0.83880633,0.08075025,0.20176473,0.07210276,2510.0,-28.550287,0.2,12550.0,0.16
251,0.838846,0.080806114,0.20178086,0.072144166,2520.0,-28.992233,0.0,12600.0,0.08
252,0.8388434,0.08076284,0.20178148,0.072149724,2530.0,-21.148066,0.3,12650.0,0.16
253,0.83886737,0.08073253,0.20178391,0.072119206,2540.0,-29.623388,0.0,12700.0,0.12
254,0.8388584,0.080705486,0.20176397,0.07218171,2550.0,-32.651417,0.1,12750.0,0.06
255,0.8388503,0.080680124,0.20176193,0.072142355,2560.0,-22.959637,0.2,12800.0,0.06
256,0.8388543,0.08066051,0.20176001,0.07217338,2570.0,-34.93299,0.1,12850.0,0.08
257,0.8388911,0.080637075,0.2017644,0.07215906,2580.0,-31.027905,0.1,12900.0,0.08
258,0.83889437,0.08066552,0.20174782,0.072284356,2590.0,-22.458866,0.0,12950.0,0.06
259,0.8389093,0.080646425,0.20174558,0.072274484,2600.0,-25.144066,0.0,13000.0,0.1
260,0.8389104,0.08061738,0.20174341,0.07224143,2610.0,-23.795155,0.0,13050.0,0.04
261,0.83889294,0.080611385,0.20174597,0.07223259,2620.0,-22.139887,0.2,13100.0,0.14
262,0.8389079,0.080566175,0.20174769,0.07230165,2630.0,-24.502731,0.1,13150.0,0.04
263,0.83892316,0.080539264,0.20175247,0.07227428,2640.0,-28.997122,0.0,13200.0,0.12
264,0.83894396,0.08051186,0.20173854,0.072366215,2650.0,-23.664404,0.0,13250.0,0.08
265,0.8389478,0.080524564,0.20175023,0.0724787,2660.0,-23.37475,0.1,13300.0,0.18
266,0.83892614,0.08053852,0.20173979,0.072557524,2670.0,-19.921024,0.3,13350.0,0.06
267,0.8389396,0.080516934,0.20174578,0.07256447,2680.0,-19.204916,0.1,13400.0,0.1
268,0.8389273,0.08049788,0.20174238,0.072639056,2690.0,-24.404665,0.2,13450.0,0.14
269,0.83890873,0.08048653,0.20173836,0.07268259,2700.0,-24.9958,0.2,13500.0,0.12
270,0.8389175,0.08047886,0.20174128,0.07266902,2710.0,-22.614082,0.3,13550.0,0.06
271,0.83888763,0.08044891,0.20172417,0.07267363,2720.0,-26.081945,0.1,13600.0,0.14
272,0.83884954,0.08043178,0.20171313,0.0728001,2730.0,-20.27783,0.3,13650.0,0.1
273,0.8388536,0.080418624,0.20171504,0.07281787,2740.0,-19.081392,0.2,13700.0,0.12
274,0.8388481,0.08040048,0.20171262,0.072831444,2750.0,-24.777828,0.1,13750.0,0.12
275,0.8388524,0.080446824,0.20171334,0.07291165,2760.0,-27.229223,0.1,13800.0,0.06
276,0.8388712,0.0804353,0.20171529,0.072924994,2770.0,-23.074818,0.0,13850.0,0.14
277,0.8388068,0.080420844,0.20169257,0.07302735,2780.0,-22.03275,0.0,13900.0,0.02
278,0.838809,0.08041059,0.20169461,0.073060535,2790.0,-19.630484,0.2,13950.0,0.06
279,0.83882254,0.08039182,0.20170565,0.07307869,2800.0,-21.671566,0.1,14000.0,0.1
