epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
50,0.83300084,0.14911558,0.8356964,0.17327113,0.20530222,0.15162186,510.0,-4.836398,0.8,2550.0,0.42
51,0.8331519,0.14861612,0.8358471,0.17267156,0.20529197,0.15123236,520.0,-3.7072787,0.8,2600.0,0.42
52,0.8332946,0.14836784,0.8359763,0.17227988,0.20538256,0.15104823,530.0,-2.356965,1.0,2650.0,0.44
53,0.83370906,0.14793201,0.8365247,0.1716333,0.20540658,0.15088297,540.0,-3.3146195,0.8,2700.0,0.48
54,0.83379215,0.14770882,0.8366344,0.17135279,0.20533629,0.15077859,550.0,-4.2776356,0.9,2750.0,0.36
55,0.83389616,0.14730959,0.83683366,0.17072786,0.20535229,0.15039302,560.0,-3.5427718,0.9,2800.0,0.5
56,0.83405876,0.14708433,0.8370889,0.17038524,0.20541357,0.15036339,570.0,-2.3406463,1.0,2850.0,0.48
57,0.8344869,0.14654021,0.83765054,0.1698004,0.2054628,0.15006977,580.0,-4.3378124,1.0,2900.0,0.44
58,0.83440155,0.14626195,0.83755046,0.16941868,0.20542957,0.14985129,590.0,-1.8807865,0.9,2950.0,0.5
59,0.83465695,0.14583263,0.83797437,0.16887109,0.20552145,0.14958201,600.0,-2.962309,0.8,3000.0,0.48
60,0.8348356,0.14541645,0.83814234,0.16832222,0.20562705,0.14946473,610.0,-2.6191576,0.8,3050.0,0.38
61,0.835171,0.14491262,0.83851814,0.16773541,0.2056134,0.1492465,620.0,-1.8194287,0.9,3100.0,0.38
62,0.8352289,0.14456953,0.83872706,0.16725044,0.20567912,0.14898567,630.0,-3.3735783,0.8,3150.0,0.44
63,0.8355834,0.1443599,0.8392187,0.16692631,0.20585634,0.14898643,640.0,-3.048092,0.8,3200.0,0.5
64,0.8357804,0.1438905,0.8395054,0.16636658,0.20594645,0.14874077,650.0,-0.90035266,1.0,3250.0,0.62
65,0.8360471,0.14356229,0.8398593,0.16596164,0.20599543,0.14859103,660.0,-0.9725385,0.9,3300.0,0.54
66,0.8364206,0.14321165,0.84033006,0.16552418,0.20592898,0.14825071,670.0,-1.7965056,0.9,3350.0,0.54
67,0.83657837,0.14281148,0.8405748,0.16501613,0.20586321,0.14790033,680.0,-1.358121,0.9,3400.0,0.54
68,0.8367743,0.14242959,0.84075975,0.16450484,0.20580225,0.1477088,690.0,-1.0081961,1.0,3450.0,0.62
69,0.83691806,0.142031,0.8409855,0.16394807,0.20587294,0.14751916,700.0,-0.7900959,1.0,3500.0,0.38
70,0.8372269,0.1418081,0.84130734,0.16361399,0.20592621,0.1473134,710.0,-1.3828222,1.0,3550.0,0.48
71,0.83737373,0.14143842,0.8414604,0.1630881,0.20596477,0.14705765,720.0,-1.0800778,0.9,3600.0,0.52
72,0.8374219,0.14109962,0.84159607,0.16265959,0.20595212,0.14679173,730.0,-0.9323739,1.0,3650.0,0.56
73,0.83755964,0.14089727,0.841739,0.16236326,0.20593141,0.14658856,740.0,-1.5063488,0.9,3700.0,0.42
74,0.83767366,0.140597,0.8418762,0.16202551,0.2059059,0.14644979,750.0,-1.2469898,0.9,3750.0,0.54
75,0.8378927,0.14026733,0.8421437,0.16161545,0.20596075,0.14626361,760.0,-1.0821966,1.0,3800.0,0.4
76,0.8380044,0.13995995,0.84227437,0.16121195,0.20599005,0.14614312,770.0,-4.2888193,0.7,3850.0,0.46
77,0.83817846,0.13964371,0.842562,0.16078067,0.20592152,0.14591189,780.0,-1.3241926,0.9,3900.0,0.42
78,0.8383937,0.1396854,0.8427803,0.16074015,0.20595655,0.14583318,790.0,-1.1913542,1.0,3950.0,0.58
79,0.83840704,0.13957457,0.84283215,0.16053006,0.2058854,0.14576216,800.0,-3.1958058,0.9,4000.0,0.48
80,0.83849293,0.13931362,0.8429529,0.16019349,0.20596349,0.14567858,810.0,-1.2607284,1.0,4050.0,0.5
81,0.8385313,0.13884063,0.8429938,0.15957728,0.20594434,0.14527354,820.0,-1.5732453,0.9,4100.0,0.6
82,0.8386639,0.13859457,0.8431814,0.1593198,0.20597838,0.14527613,830.0,-1.0048277,1.0,4150.0,0.44
83,0.83877915,0.13826388,0.84329396,0.15890555,0.20600802,0.14517139,840.0,-0.84872305,1.0,4200.0,0.5
84,0.8387596,0.13793458,0.84332305,0.15845828,0.20605879,0.1448885,850.0,-0.7960883,1.0,4250.0,0.46
85,0.83892965,0.13765216,0.8435599,0.15812874,0.2060679,0.1449136,860.0,-0.8200455,1.0,4300.0,0.38
86,0.83924454,0.1374731,0.84389335,0.15788275,0.2060634,0.14480743,870.0,-1.4008626,1.0,4350.0,0.38
87,0.8392275,0.137519,0.84386474,0.15787168,0.20609015,0.14489567,880.0,-1.0667803,1.0,4400.0,0.5
88,0.8392095,0.1373394,0.84387714,0.15758535,0.20613025,0.1446878,890.0,-3.2077508,0.9,4450.0,0.58
89,0.83912325,0.13745414,0.8437707,0.15767123,0.2061482,0.1447626,900.0,-1.4407055,0.8,4500.0,0.44
90,0.8392203,0.13724647,0.84386444,0.15744948,0.20616598,0.14459379,910.0,-1.3615888,1.0,4550.0,0.42
91,0.8393423,0.13703312,0.84397334,0.15715694,0.20613071,0.14442752,920.0,-1.0042875,1.0,4600.0,0.48
92,0.8395877,0.13675456,0.8442697,0.15680115,0.20614992,0.14432994,930.0,-1.5693791,0.8,4650.0,0.54
93,0.8396113,0.13656677,0.8443251,0.15653396,0.20606509,0.14417638,940.0,-1.2774851,1.0,4700.0,0.52
94,0.839598,0.1364493,0.84432095,0.15629162,0.20603472,0.1442483,950.0,-2.2242737,0.9,4750.0,0.46
95,0.83955336,0.13632737,0.84431833,0.15608542,0.2059613,0.14395837,960.0,-0.7147259,0.9,4800.0,0.48
96,0.83960634,0.13598047,0.8444154,0.15566377,0.20602773,0.14372061,970.0,-1.5048908,0.9,4850.0,0.66
97,0.83968,0.13573642,0.8444877,0.1553697,0.20604755,0.14387506,980.0,-1.2585552,0.8,4900.0,0.5
98,0.83977824,0.13558064,0.84460807,0.15517892,0.20609514,0.1437375,990.0,-1.7112128,0.9,4950.0,0.38
99,0.83986497,0.13541727,0.84472805,0.15493636,0.2060487,0.14359441,1000.0,-1.4317024,0.8,5000.0,0.54
100,0.84002024,0.13523297,0.84490323,0.1546929,0.20607364,0.14346027,1010.0,-1.837252,0.9,5050.0,0.42
101,0.8401582,0.13494034,0.8450367,0.15440494,0.20602705,0.143228,1020.0,-2.4228206,0.8,5100.0,0.48
102,0.8401487,0.134744,0.84506017,0.15414788,0.20600243,0.1432229,1030.0,-1.0417098,1.0,5150.0,0.54
103,0.8402088,0.13455285,0.84517765,0.1539458,0.20599687,0.14325334,1040.0,-1.2165754,0.8,5200.0,0.34
104,0.8402749,0.13439862,0.8452737,0.153728,0.20601809,0.14333835,1050.0,-0.686612,1.0,5250.0,0.48
105,0.8402861,0.13408025,0.8452759,0.15336591,0.20599751,0.14319907,1060.0,-0.9288179,1.0,5300.0,0.48
106,0.84040064,0.13392429,0.8453794,0.15316926,0.20593642,0.14299229,1070.0,-0.65593344,1.0,5350.0,0.48
107,0.8404818,0.13371682,0.84547144,0.15290175,0.20600076,0.14280501,1080.0,-1.2089351,0.9,5400.0,0.48
108,0.8403477,0.13372044,0.8453462,0.15285245,0.20596498,0.14278924,1090.0,-1.1688414,1.0,5450.0,0.46
109,0.8404569,0.13362306,0.84552747,0.15271883,0.20601068,0.14281829,1100.0,-1.1215249,1.0,5500.0,0.38
110,0.8405877,0.13346519,0.84563667,0.15252912,0.20604739,0.14271319,1110.0,-0.68508124,1.0,5550.0,0.44
111,0.8405897,0.13330752,0.8456804,0.15229072,0.20605232,0.14253908,1120.0,-1.5062034,1.0,5600.0,0.48
112,0.8406752,0.13303372,0.8457556,0.15195979,0.20606919,0.14235283,1130.0,-1.8730667,0.9,5650.0,0.56
113,0.8406616,0.13295656,0.84577733,0.15184818,0.20607422,0.14222945,1140.0,-0.8084447,1.0,5700.0,0.46
114,0.840687,0.13287084,0.8457528,0.1517491,0.20603509,0.14215046,1150.0,-1.5683179,1.0,5750.0,0.36
115,0.84077424,0.13257317,0.845867,0.15141058,0.20602879,0.14198063,1160.0,-1.1903759,0.9,5800.0,0.44
116,0.84097695,0.13232426,0.84610915,0.15109064,0.20610233,0.14183766,1170.0,-1.8720796,1.0,5850.0,0.44
117,0.8409907,0.13222975,0.84616536,0.15092607,0.20613706,0.14179143,1180.0,-0.9804322,1.0,5900.0,0.56
118,0.8410754,0.13204634,0.84625,0.15064868,0.2062031,0.14160526,1190.0,-1.1996813,1.0,5950.0,0.58
119,0.8410783,0.13182333,0.84623975,0.15043975,0.2062079,0.14147277,1200.0,-0.79578793,1.0,6000.0,0.42
120,0.8412226,0.131676,0.84640473,0.15025172,0.20622858,0.14138226,1210.0,-0.7342907,1.0,6050.0,0.44
121,0.84130883,0.13147265,0.8465199,0.15002592,0.20623675,0.14130358,1220.0,-1.4336312,0.9,6100.0,0.48
122,0.8413177,0.13134015,0.84656554,0.14982928,0.20624976,0.14116088,1230.0,-1.7337856,1.0,6150.0,0.64
123,0.8412456,0.131417,0.84650546,0.14984033,0.20623392,0.14114867,1240.0,-1.1105391,1.0,6200.0,0.36
124,0.8413183,0.13121663,0.8466549,0.14962478,0.20625666,0.14107119,1250.0,-1.2535113,0.8,6250.0,0.36
125,0.84133434,0.1310429,0.8466966,0.14941226,0.20624639,0.14098983,1260.0,-1.1537905,1.0,6300.0,0.54
126,0.84133554,0.13085428,0.8466847,0.14917566,0.20618491,0.1408767,1270.0,-0.7824928,1.0,6350.0,0.54
127,0.8413873,0.1307637,0.8467451,0.14908977,0.20615017,0.14093193,1280.0,-1.2300072,1.0,6400.0,0.48
128,0.8414436,0.1306996,0.8467925,0.14899285,0.20620233,0.14098148,1290.0,-0.6134627,1.0,6450.0,0.42
129,0.84140044,0.13059877,0.84672636,0.14883219,0.20620927,0.1409366,1300.0,-1.3735201,1.0,6500.0,0.54
130,0.8413915,0.1306582,0.84669536,0.14885981,0.20621659,0.14097203,1310.0,-1.186435,0.9,6550.0,0.44
131,0.841388,0.13047965,0.8467099,0.14864059,0.2062091,0.14077763,1320.0,-1.1067656,1.0,6600.0,0.54
132,0.8414459,0.13031453,0.84680146,0.1484715,0.206204,0.14077835,1330.0,-0.8612648,1.0,6650.0,0.32
133,0.8414404,0.13015758,0.84678644,0.14831923,0.2061915,0.14071287,1340.0,-1.1605977,1.0,6700.0,0.44
134,0.84134275,0.13012455,0.8466451,0.14824186,0.20615712,0.14065559,1350.0,-1.4475166,1.0,6750.0,0.42
135,0.84141105,0.13006133,0.84673214,0.14818607,0.206111,0.1406501,1360.0,-1.9164165,0.9,6800.0,0.48
136,0.84142095,0.13008206,0.8467439,0.14817013,0.20608835,0.14057492,1370.0,-2.7192647,1.0,6850.0,0.38
137,0.8414429,0.13007392,0.8467551,0.14811884,0.20597592,0.14071065,1380.0,-1.2471095,1.0,6900.0,0.54
138,0.8414838,0.12981926,0.84682053,0.14782594,0.20595364,0.14050832,1390.0,-1.3373274,1.0,6950.0,0.48
139,0.8414974,0.12995256,0.84683543,0.14791216,0.20600876,0.14053507,1400.0,-1.0798378,1.0,7000.0,0.46
140,0.8415563,0.12977129,0.84691507,0.14770831,0.20603518,0.14043152,1410.0,-1.5343322,0.8,7050.0,0.5
141,0.84152746,0.12989749,0.84686905,0.14776303,0.20599502,0.14053203,1420.0,-1.108402,1.0,7100.0,0.42
142,0.8415224,0.12981437,0.8469065,0.14763659,0.20602395,0.14053102,1430.0,-1.6276888,1.0,7150.0,0.62
143,0.8415839,0.12972207,0.84694535,0.14748229,0.20606498,0.14044607,1440.0,-1.6476228,1.0,7200.0,0.52
144,0.84156346,0.12966831,0.84695435,0.14740893,0.20602906,0.14034876,1450.0,-1.2272537,1.0,7250.0,0.48
145,0.84159446,0.1295015,0.846986,0.14718978,0.20601355,0.14018834,1460.0,-0.9369377,1.0,7300.0,0.6
146,0.8416893,0.1293702,0.84707886,0.14704306,0.20597288,0.14003809,1470.0,-0.85530365,1.0,7350.0,0.46
147,0.8417034,0.12921919,0.847111,0.14684615,0.20593305,0.13996947,1480.0,-1.0090519,1.0,7400.0,0.38
148,0.84176236,0.12900864,0.8471729,0.14662407,0.20593955,0.1398974,1490.0,-1.4060417,1.0,7450.0,0.46
149,0.8417463,0.12884052,0.8471889,0.14642946,0.2059256,0.1397822,1500.0,-0.7320235,1.0,7500.0,0.56
150,0.8418241,0.12909643,0.84727925,0.14659108,0.20588318,0.13989389,1510.0,-1.2494955,1.0,7550.0,0.54
151,0.8418777,0.12916014,0.84733367,0.14662324,0.20592043,0.13990897,1520.0,-1.0089114,1.0,7600.0,0.4
152,0.84190416,0.12895954,0.84735566,0.14639056,0.20596375,0.13986896,1530.0,-1.7124704,0.9,7650.0,0.5
153,0.841891,0.1289367,0.84732246,0.14631902,0.20601496,0.13980891,1540.0,-1.2975769,1.0,7700.0,0.4
154,0.8419421,0.1287516,0.84737635,0.14609681,0.20604087,0.13959527,1550.0,-1.1281421,1.0,7750.0,0.54
155,0.8419099,0.1285746,0.8473328,0.14587265,0.20600323,0.13944978,1560.0,-0.8586407,1.0,7800.0,0.6
156,0.8419004,0.12855117,0.84731984,0.14586455,0.20598765,0.13951169,1570.0,-1.5597224,1.0,7850.0,0.44
157,0.8419285,0.12843974,0.8473584,0.14572333,0.20599888,0.13942531,1580.0,-1.0254791,0.9,7900.0,0.44
158,0.8419084,0.12831885,0.8473602,0.14557688,0.20601931,0.13939781,1590.0,-0.9533704,1.0,7950.0,0.36
159,0.8419929,0.12813644,0.8474553,0.14536573,0.20600384,0.13934381,1600.0,-1.2125908,1.0,8000.0,0.52
160,0.8420317,0.12801228,0.8474893,0.14521118,0.20600721,0.13933344,1610.0,-0.9044797,1.0,8050.0,0.54
161,0.842154,0.12796684,0.84760594,0.14515813,0.20604044,0.13926692,1620.0,-0.9606391,0.9,8100.0,0.38
162,0.84215003,0.12778425,0.8475907,0.14495371,0.2059967,0.13918005,1630.0,-0.8000005,1.0,8150.0,0.54
163,0.84216285,0.12784177,0.8475997,0.14496785,0.20599997,0.13916795,1640.0,-0.9251293,1.0,8200.0,0.5
164,0.84216195,0.12777172,0.8475992,0.14488767,0.2060207,0.13910657,1650.0,-1.7667946,1.0,8250.0,0.5
165,0.8421517,0.12755811,0.84760636,0.14463693,0.20603417,0.13901916,1660.0,-0.7945379,1.0,8300.0,0.52
166,0.8422602,0.12746996,0.8477378,0.14453031,0.20604208,0.1390503,1670.0,-1.109679,1.0,8350.0,0.4
167,0.8422694,0.12742858,0.8477478,0.14444126,0.2060174,0.13897032,1680.0,-0.77691925,1.0,8400.0,0.36
168,0.84235317,0.12743834,0.84788156,0.1444409,0.20597969,0.13896829,1690.0,-1.3702514,0.9,8450.0,0.4
169,0.8423497,0.12735195,0.847925,0.14433181,0.20595616,0.13892291,1700.0,-0.6893288,1.0,8500.0,0.62
170,0.8423705,0.1272539,0.8479304,0.14424962,0.20595202,0.1388523,1710.0,-1.0195023,1.0,8550.0,0.5
171,0.8424383,0.1271017,0.8480068,0.14406054,0.2059683,0.13883372,1720.0,-0.7722074,1.0,8600.0,0.42
172,0.8425264,0.1269304,0.84808993,0.14386815,0.20601483,0.13872744,1730.0,-1.0596539,1.0,8650.0,0.42
173,0.84256536,0.12672187,0.8481324,0.14362116,0.20596464,0.13867812,1740.0,-1.2311049,1.0,8700.0,0.5
174,0.8425618,0.12668024,0.84811753,0.14356656,0.20599958,0.13862458,1750.0,-1.101347,1.0,8750.0,0.46
175,0.8425228,0.12658623,0.8480522,0.14345253,0.205981,0.1385295,1760.0,-1.1962287,1.0,8800.0,0.38
176,0.84249824,0.12648736,0.8480337,0.14332436,0.2059442,0.1384858,1770.0,-1.1771401,1.0,8850.0,0.6
177,0.8425436,0.12636124,0.8481057,0.14317892,0.20597538,0.13844605,1780.0,-0.9785762,1.0,8900.0,0.4
178,0.8426509,0.12637621,0.8482287,0.14314988,0.20591575,0.13843009,1790.0,-0.9880904,0.9,8950.0,0.38
179,0.8426034,0.12635878,0.8481972,0.14315826,0.2058728,0.13843657,1800.0,-1.0382338,1.0,9000.0,0.44
180,0.84268755,0.12641412,0.84828347,0.14319736,0.20587178,0.13852212,1810.0,-0.7600609,1.0,9050.0,0.56
181,0.84270555,0.12629025,0.8482868,0.14304565,0.20586526,0.1384358,1820.0,-0.96687305,1.0,9100.0,0.52
182,0.8427629,0.1262154,0.8483228,0.14294255,0.20582545,0.1383928,1830.0,-1.6359934,1.0,9150.0,0.5
183,0.8427489,0.12610596,0.84834284,0.14283086,0.2057978,0.1383735,1840.0,-1.0202303,1.0,9200.0,0.54
184,0.8428271,0.12604962,0.84843594,0.14279717,0.20582104,0.13825373,1850.0,-1.0484211,1.0,9250.0,0.42
185,0.84283584,0.12591608,0.8484326,0.14264381,0.20581087,0.1381621,1860.0,-1.2119389,1.0,9300.0,0.66
186,0.8429045,0.12577295,0.8484773,0.1424563,0.205805,0.13806899,1870.0,-1.2482207,1.0,9350.0,0.58
187,0.842879,0.12577231,0.84841853,0.14245777,0.20580916,0.1380693,1880.0,-1.0339072,0.9,9400.0,0.42
188,0.84285265,0.12567253,0.8483456,0.14234947,0.2058216,0.1380252,1890.0,-1.4434487,0.9,9450.0,0.48
189,0.8428988,0.125501,0.8483782,0.14216053,0.20583233,0.13791269,1900.0,-0.89891875,1.0,9500.0,0.54
190,0.8428805,0.12540077,0.84836835,0.14203416,0.20579842,0.13785842,1910.0,-0.99167985,1.0,9550.0,0.58
191,0.84293646,0.12545003,0.84843826,0.14209078,0.20576397,0.1378667,1920.0,-0.84715825,1.0,9600.0,0.38
192,0.8430173,0.1254395,0.8485034,0.14206108,0.20575802,0.1377942,1930.0,-0.87332314,1.0,9650.0,0.44
193,0.8430571,0.12547232,0.84851867,0.14211412,0.20575684,0.13775057,1940.0,-1.3351263,0.7,9700.0,0.44
194,0.84305215,0.12534574,0.848512,0.14196838,0.20578705,0.13777044,1950.0,-1.1670501,0.9,9750.0,0.5
195,0.8430524,0.12545823,0.84849447,0.14207053,0.20580664,0.1377958,1960.0,-1.5721222,1.0,9800.0,0.38
196,0.8430536,0.12535769,0.8484966,0.14194857,0.20582364,0.13778919,1970.0,-1.309711,1.0,9850.0,0.6
197,0.8430894,0.12522611,0.84853125,0.14178728,0.20582095,0.1377003,1980.0,-1.5599846,1.0,9900.0,0.36
198,0.8431179,0.12517373,0.84854966,0.14172144,0.20580712,0.1376192,1990.0,-0.80039966,1.0,9950.0,0.46
199,0.843147,0.12512355,0.8485758,0.141643,0.20578974,0.13756567,2000.0,-1.0114734,1.0,10000.0,0.58
200,0.843158,0.1250336,0.84858507,0.14154798,0.20581625,0.13744062,2010.0,-1.0354722,1.0,10050.0,0.54
201,0.8431842,0.124926,0.8486137,0.14144646,0.20581989,0.1374404,2020.0,-0.8681984,1.0,10100.0,0.5
202,0.84324855,0.12505685,0.84870917,0.14158963,0.20585501,0.13750854,2030.0,-1.0936016,0.9,10150.0,0.38
203,0.8432862,0.12499174,0.84873694,0.14151974,0.20583294,0.13748714,2040.0,-1.0502727,1.0,10200.0,0.46
204,0.84333086,0.12489126,0.8487753,0.14140974,0.20580488,0.13746355,2050.0,-1.6243722,0.9,10250.0,0.38
205,0.84339136,0.1248732,0.84885216,0.14138834,0.20583358,0.1373863,2060.0,-1.3615587,1.0,10300.0,0.4
206,0.8433731,0.12478051,0.84884596,0.14128883,0.20582777,0.13737293,2070.0,-0.8925131,1.0,10350.0,0.4
207,0.8434046,0.12466354,0.8488915,0.14116842,0.20578693,0.13731724,2080.0,-0.9818489,1.0,10400.0,0.46
208,0.84343,0.12463375,0.8489239,0.14110744,0.20578444,0.1372812,2090.0,-1.6218004,0.9,10450.0,0.56
209,0.84341806,0.12458222,0.8488824,0.1410293,0.205765,0.13728487,2100.0,-3.722524,0.9,10500.0,0.44
210,0.84350204,0.12459922,0.8489532,0.14101113,0.20578976,0.13721883,2110.0,-1.168254,1.0,10550.0,0.46
211,0.84354514,0.12459249,0.8490186,0.1409762,0.20581305,0.137128,2120.0,-1.1267564,1.0,10600.0,0.6
212,0.84355086,0.124471955,0.84902906,0.14083779,0.20582333,0.1370396,2130.0,-0.8716445,1.0,10650.0,0.6
213,0.8435266,0.12439177,0.8489873,0.14075474,0.20581731,0.13699304,2140.0,-0.9324511,1.0,10700.0,0.54
214,0.8435249,0.12424544,0.84895927,0.14058763,0.20583072,0.13690855,2150.0,-1.19643,0.9,10750.0,0.6
215,0.8435855,0.12437131,0.84902376,0.14069644,0.20586117,0.13691683,2160.0,-0.99857855,1.0,10800.0,0.36
216,0.8436138,0.12437304,0.84904695,0.14067268,0.20590845,0.1369569,2170.0,-1.5821661,1.0,10850.0,0.52
217,0.84363145,0.124355555,0.8490642,0.14063096,0.20591347,0.13696063,2180.0,-1.0957943,1.0,10900.0,0.42
218,0.8436864,0.124278985,0.8491424,0.14057158,0.20589109,0.13687791,2190.0,-1.069862,1.0,10950.0,0.54
219,0.84368396,0.124131285,0.8491582,0.14041044,0.20588556,0.13677844,2200.0,-1.0524229,1.0,11000.0,0.58
220,0.84369856,0.124101944,0.849174,0.14035618,0.2059196,0.13677804,2210.0,-0.78419685,1.0,11050.0,0.3
221,0.8437705,0.124023855,0.84926194,0.14025731,0.20594887,0.13668573,2220.0,-1.3778412,1.0,11100.0,0.48
222,0.8437694,0.12408483,0.849256,0.14028402,0.20596659,0.13665116,2230.0,-1.1803119,1.0,11150.0,0.48
