epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
15,0.82352805,0.17195348,0.8233889,0.2017224,0.20144196,0.15917385,160.0,-12.607605,0.2,800.0,0.12
16,0.8242921,0.1712191,0.82409495,0.20102602,0.2016188,0.159427,170.0,-18.93505,0.1,850.0,0.22
17,0.8243549,0.16910481,0.82453626,0.19868809,0.20138359,0.15877627,180.0,-17.73656,0.2,900.0,0.2
18,0.82544523,0.16629726,0.82584304,0.19542897,0.20193708,0.15768304,190.0,-15.520207,0.2,950.0,0.34
19,0.82619387,0.16421616,0.8268048,0.19320042,0.20243141,0.15721484,200.0,-11.032019,0.5,1000.0,0.18
20,0.8263343,0.16239926,0.8273371,0.1911108,0.20223556,0.15638867,210.0,-9.760004,0.7,1050.0,0.4
21,0.82688123,0.16121577,0.8279988,0.18943052,0.20257297,0.15608853,220.0,-13.692772,0.4,1100.0,0.28
22,0.8269661,0.16064075,0.8281309,0.18857127,0.20271644,0.15590751,230.0,-10.573077,0.7,1150.0,0.28
23,0.8271217,0.16025646,0.82826906,0.18789776,0.20234413,0.15590209,240.0,-7.0609674,0.5,1200.0,0.22
24,0.8277705,0.15970649,0.8289273,0.18709897,0.20247191,0.15541124,250.0,-17.454243,0.3,1250.0,0.18
25,0.8281071,0.15841319,0.8294566,0.18559587,0.20272008,0.1551492,260.0,-5.1117716,0.8,1300.0,0.2
26,0.8279156,0.15770076,0.8294267,0.18446691,0.20264168,0.15496708,270.0,-6.735546,0.7,1350.0,0.34
27,0.82845306,0.15702838,0.8301258,0.18373089,0.20252018,0.15500528,280.0,-14.649046,0.2,1400.0,0.24
28,0.8283367,0.1560615,0.83022374,0.18267386,0.20244183,0.15466906,290.0,-10.272696,0.4,1450.0,0.34
29,0.8287432,0.15508653,0.8309795,0.18175565,0.20230462,0.15408808,300.0,-7.4500976,0.7,1500.0,0.24
30,0.82916695,0.15384449,0.8314207,0.18025674,0.20227802,0.15334469,310.0,-9.206321,0.6,1550.0,0.46
31,0.8292665,0.15286252,0.8314746,0.17893195,0.20243636,0.15267438,320.0,-14.558722,0.5,1600.0,0.42
32,0.82931525,0.15198354,0.8317914,0.17783801,0.20268242,0.15245646,330.0,-14.682614,0.4,1650.0,0.32
33,0.8294806,0.15115975,0.83197546,0.17697716,0.20282009,0.15196523,340.0,-4.761645,0.8,1700.0,0.28
34,0.8299449,0.15021889,0.83272886,0.17582054,0.20296061,0.15138763,350.0,-9.813045,0.5,1750.0,0.42
35,0.83042806,0.14950891,0.83322865,0.1748145,0.20261152,0.15154305,360.0,-8.983065,0.7,1800.0,0.36
36,0.83052826,0.14860757,0.83314973,0.17380176,0.20246239,0.15132093,370.0,-4.394608,0.8,1850.0,0.32
37,0.83074015,0.14758141,0.83352786,0.17254168,0.20240241,0.15062921,380.0,-4.2980433,0.6,1900.0,0.46
38,0.830952,0.14704756,0.8337857,0.17193131,0.20241505,0.15041305,390.0,-6.679235,0.6,1950.0,0.48
39,0.83133906,0.1463799,0.83444476,0.17123236,0.20250489,0.14990658,400.0,-5.046876,0.7,2000.0,0.3
40,0.83167917,0.14556593,0.83480287,0.17026025,0.2025797,0.14919099,410.0,-2.725253,0.9,2050.0,0.5
41,0.832215,0.14533429,0.8354656,0.16998003,0.20257634,0.14891084,420.0,-1.7733511,0.8,2100.0,0.36
42,0.83235645,0.14469539,0.83564585,0.16922168,0.20267695,0.14878365,430.0,-1.451466,0.8,2150.0,0.4
43,0.8325817,0.14415498,0.8359489,0.16859843,0.2026774,0.14864828,440.0,-1.2087606,0.8,2200.0,0.22
44,0.832684,0.14391,0.8361678,0.16824739,0.20268102,0.14858733,450.0,-1.6759284,0.8,2250.0,0.42
45,0.83306736,0.14322594,0.836507,0.1674344,0.20251574,0.1482438,460.0,-2.2651281,0.5,2300.0,0.36
46,0.83331585,0.14254169,0.8368165,0.16657102,0.20258379,0.14791031,470.0,-4.7376156,0.5,2350.0,0.48
47,0.8336385,0.14203496,0.8371436,0.16587876,0.20259768,0.14745536,480.0,-1.0487098,0.9,2400.0,0.38
48,0.8341355,0.14163543,0.8377611,0.16546685,0.20269562,0.14709236,490.0,-2.1493607,0.8,2450.0,0.42
49,0.8342294,0.14094557,0.83791524,0.16465078,0.20256166,0.146566,500.0,-2.4829085,0.9,2500.0,0.54
50,0.8345941,0.14027314,0.83842635,0.16389553,0.20269851,0.14602607,510.0,-5.0305448,0.7,2550.0,0.4
51,0.834933,0.14009742,0.8389079,0.16364999,0.20284362,0.14591199,520.0,-2.2100253,0.9,2600.0,0.32
52,0.83538395,0.13998772,0.83938694,0.16368233,0.20292984,0.14576426,530.0,-3.5938137,0.8,2650.0,0.42
53,0.8355896,0.13944675,0.83967906,0.16295834,0.20297518,0.14543183,540.0,-4.1233225,0.6,2700.0,0.5
54,0.8360165,0.13905138,0.8402429,0.16249393,0.20316097,0.14527762,550.0,-2.4440894,0.9,2750.0,0.54
55,0.8364559,0.13869853,0.8407876,0.16196448,0.20339844,0.14532831,560.0,-5.395702,0.7,2800.0,0.34
56,0.8365166,0.13850142,0.8409403,0.16165535,0.20347771,0.14532705,570.0,-1.0343676,0.9,2850.0,0.44
57,0.8368357,0.13835776,0.84136647,0.16139723,0.2036919,0.14510085,580.0,-2.7805774,0.9,2900.0,0.4
58,0.8370948,0.1381585,0.84167176,0.1610885,0.20364523,0.14476267,590.0,-2.084304,0.9,2950.0,0.5
59,0.83749896,0.13776478,0.84209067,0.16049148,0.20363551,0.14439628,600.0,-0.96173084,1.0,3000.0,0.54
60,0.83781505,0.13750802,0.84256077,0.1602004,0.20376757,0.14406511,610.0,-1.3057088,0.9,3050.0,0.44
61,0.83800787,0.13706464,0.8427699,0.15962999,0.20399597,0.14380807,620.0,-3.6672401,0.8,3100.0,0.54
62,0.8381676,0.13724144,0.8430018,0.15973353,0.2041357,0.14391632,630.0,-1.5581827,0.9,3150.0,0.36
63,0.8384778,0.13699909,0.8434954,0.15941902,0.20423299,0.14378217,640.0,-1.2020415,0.9,3200.0,0.5
64,0.83864003,0.1365205,0.8436094,0.15881574,0.20431867,0.14328341,650.0,-2.003395,1.0,3250.0,0.5
65,0.8387299,0.1362247,0.84370273,0.15843105,0.20439725,0.14302292,660.0,-3.1300118,0.7,3300.0,0.4
66,0.8390452,0.13576807,0.84402776,0.15782452,0.20441906,0.1425913,670.0,-0.9508813,1.0,3350.0,0.66
67,0.8391099,0.13537693,0.84408164,0.15725382,0.20439851,0.1421016,680.0,-0.7638489,1.0,3400.0,0.42
68,0.8392267,0.13530804,0.8442175,0.15709342,0.20448615,0.1421404,690.0,-2.013578,0.9,3450.0,0.6
69,0.83931136,0.13516629,0.84434515,0.15689467,0.20453966,0.14201255,700.0,-1.8137658,1.0,3500.0,0.4
70,0.839356,0.13493021,0.8444119,0.15657637,0.20455714,0.14181657,710.0,-1.9971567,0.9,3550.0,0.46
71,0.83938795,0.1346853,0.8444979,0.15619043,0.20457286,0.14167178,720.0,-4.411681,0.8,3600.0,0.52
72,0.8395724,0.13453086,0.84466153,0.15592875,0.20454106,0.14149782,730.0,-0.90388536,1.0,3650.0,0.64
73,0.83981544,0.13443743,0.8449418,0.1557201,0.20456108,0.14132936,740.0,-0.90869266,1.0,3700.0,0.42
74,0.8399597,0.13408495,0.84510845,0.15531166,0.20455231,0.14101171,750.0,-1.4254091,0.9,3750.0,0.54
75,0.8402152,0.13394336,0.84528583,0.15503007,0.20456593,0.14072892,760.0,-1.4519312,0.9,3800.0,0.48
76,0.84038216,0.1337934,0.84550476,0.15479171,0.20459248,0.14046286,770.0,-0.95292634,1.0,3850.0,0.66
77,0.84046525,0.13363835,0.8456526,0.15460324,0.20452888,0.14036214,780.0,-1.5061858,1.0,3900.0,0.48
78,0.8406074,0.13357516,0.8458764,0.15441118,0.20455128,0.14017962,790.0,-1.9047159,1.0,3950.0,0.5
79,0.84071547,0.13359652,0.846075,0.15440561,0.20461737,0.14028049,800.0,-1.0902193,1.0,4000.0,0.52
80,0.84084827,0.13352805,0.8461668,0.1542492,0.2045752,0.14034341,810.0,-1.0487084,1.0,4050.0,0.52
81,0.8411386,0.13335562,0.8465109,0.15399079,0.20465907,0.14004587,820.0,-1.3069457,1.0,4100.0,0.56
82,0.8414182,0.13318437,0.84680885,0.1537326,0.20464964,0.13990706,830.0,-0.69924295,1.0,4150.0,0.42
83,0.8415055,0.13298178,0.84685844,0.15348537,0.2047117,0.13982989,840.0,-1.7415369,1.0,4200.0,0.5
84,0.8415628,0.13257128,0.8469555,0.1529733,0.2046617,0.13965009,850.0,-1.4513739,1.0,4250.0,0.6
85,0.8416569,0.13250826,0.8470459,0.15277392,0.20475765,0.1395866,860.0,-0.8143463,1.0,4300.0,0.52
86,0.8417561,0.13216315,0.84715635,0.15237117,0.20479272,0.13933977,870.0,-1.8406919,0.8,4350.0,0.48
87,0.84190625,0.13201961,0.8472932,0.15219712,0.20477718,0.13913816,880.0,-0.941712,1.0,4400.0,0.46
88,0.8418462,0.13185142,0.8472657,0.15193935,0.20487249,0.13917182,890.0,-0.9565643,0.9,4450.0,0.48
89,0.84201,0.13168663,0.84747785,0.15176064,0.20491564,0.13894579,900.0,-1.4482697,1.0,4500.0,0.44
90,0.8421547,0.13159727,0.84752506,0.15156963,0.20501319,0.1388968,910.0,-1.2396364,1.0,4550.0,0.48
91,0.84220344,0.13125326,0.8474827,0.15112895,0.20498793,0.13869259,920.0,-1.1487238,1.0,4600.0,0.62
92,0.8424058,0.13113013,0.8477433,0.15098228,0.20506074,0.13867301,930.0,-0.7255942,1.0,4650.0,0.52
93,0.8423539,0.13108082,0.84769195,0.15087819,0.20503731,0.13860172,940.0,-0.913921,1.0,4700.0,0.54
94,0.8424068,0.13079579,0.847763,0.15051387,0.2050032,0.13854492,950.0,-1.5292199,1.0,4750.0,0.54
95,0.8424854,0.13078107,0.8478322,0.1504432,0.20503752,0.13858002,960.0,-0.9223587,1.0,4800.0,0.44
96,0.8426001,0.13054027,0.8479312,0.15021665,0.20501088,0.13837473,970.0,-1.0689428,1.0,4850.0,0.48
97,0.84250695,0.13034053,0.84784955,0.14990473,0.2050152,0.1383145,980.0,-1.0797867,0.9,4900.0,0.44
98,0.84260875,0.13021646,0.8479578,0.14973755,0.20503628,0.13830657,990.0,-0.7700148,1.0,4950.0,0.6
99,0.8427028,0.13002525,0.84808594,0.14951573,0.20507245,0.13812242,1000.0,-1.2731692,1.0,5000.0,0.5
100,0.8427538,0.1300396,0.84811115,0.14957166,0.20508295,0.1380655,1010.0,-1.009415,1.0,5050.0,0.42
101,0.8427448,0.12986642,0.8481253,0.14937957,0.20495993,0.1379596,1020.0,-0.62690055,1.0,5100.0,0.44
102,0.8428708,0.12982409,0.84829074,0.14927687,0.20501795,0.1379631,1030.0,-1.1827446,1.0,5150.0,0.5
103,0.8429248,0.12953721,0.8483467,0.14889239,0.2050617,0.13775226,1040.0,-0.8935124,1.0,5200.0,0.6
104,0.8429246,0.129314,0.8483756,0.14858231,0.20506264,0.1375749,1050.0,-1.284013,0.8,5250.0,0.58
105,0.8430443,0.12922253,0.84857345,0.14849426,0.20506278,0.13746288,1060.0,-0.85648215,1.0,5300.0,0.46
106,0.84308225,0.12926756,0.84857446,0.14847575,0.20508371,0.13759738,1070.0,-1.0169321,1.0,5350.0,0.44
107,0.84309155,0.12929046,0.84858125,0.14841206,0.20508108,0.13749045,1080.0,-0.79215515,1.0,5400.0,0.48
108,0.8431492,0.12906767,0.84861773,0.14807068,0.20500454,0.13754751,1090.0,-0.86809194,1.0,5450.0,0.58
109,0.84317446,0.12888575,0.8486769,0.14786144,0.20504995,0.13749903,1100.0,-1.476764,1.0,5500.0,0.38
110,0.8431831,0.12864703,0.8486843,0.14753239,0.20509005,0.13724215,1110.0,-1.1756415,1.0,5550.0,0.4
111,0.8431909,0.12857987,0.84868103,0.14742912,0.20510094,0.13731918,1120.0,-0.8988649,1.0,5600.0,0.44
112,0.84322125,0.12853256,0.8487549,0.14735858,0.20519751,0.13731012,1130.0,-1.0318738,1.0,5650.0,0.56
113,0.8432601,0.12861598,0.8488304,0.14741853,0.20526445,0.13729595,1140.0,-1.0472909,1.0,5700.0,0.4
114,0.84334606,0.12853043,0.8489089,0.14726521,0.20527348,0.13720459,1150.0,-1.0184528,1.0,5750.0,0.52
115,0.84331113,0.1285609,0.84887075,0.14732167,0.20526244,0.13716279,1160.0,-0.7861191,1.0,5800.0,0.4
116,0.84343296,0.12833574,0.84900045,0.14704515,0.20533468,0.13697034,1170.0,-0.85281324,1.0,5850.0,0.46
117,0.8435262,0.128118,0.84908986,0.14677282,0.20536697,0.13689585,1180.0,-1.0573667,1.0,5900.0,0.46
118,0.84351236,0.12807025,0.8490712,0.14673291,0.20535462,0.136942,1190.0,-1.030488,1.0,5950.0,0.38
119,0.8436294,0.12785743,0.84920233,0.14645246,0.20538786,0.1367251,1200.0,-1.1079276,1.0,6000.0,0.44
120,0.8437441,0.12775764,0.8493498,0.14632191,0.20552446,0.13674583,1210.0,-1.2852366,0.9,6050.0,0.36
121,0.8438556,0.12763958,0.8494584,0.14617501,0.20552722,0.13666219,1220.0,-0.68675405,1.0,6100.0,0.4
122,0.8438868,0.12737681,0.8495539,0.14586948,0.20557465,0.13641764,1230.0,-1.420688,1.0,6150.0,0.46
123,0.84393674,0.12732042,0.8496848,0.14581777,0.20554374,0.1364232,1240.0,-1.3546245,1.0,6200.0,0.34
124,0.8440063,0.12717138,0.8497512,0.14564654,0.20552921,0.1364069,1250.0,-1.0087337,1.0,6250.0,0.56
125,0.8440513,0.12704079,0.84978867,0.1454391,0.20558012,0.1362943,1260.0,-0.8103341,1.0,6300.0,0.48
126,0.8440358,0.12696953,0.84975624,0.14530355,0.20554462,0.13633502,1270.0,-1.5298824,1.0,6350.0,0.44
127,0.8439488,0.12687795,0.8496563,0.14517756,0.20553635,0.13621873,1280.0,-0.9550868,1.0,6400.0,0.56
128,0.8440197,0.1267298,0.84973335,0.14500658,0.20549878,0.1361468,1290.0,-0.8697643,0.9,6450.0,0.48
129,0.8440432,0.12649117,0.8497985,0.14471914,0.2055456,0.13603805,1300.0,-0.7245498,1.0,6500.0,0.5
130,0.8440625,0.12638311,0.84981275,0.14455841,0.20559452,0.13599773,1310.0,-1.166077,1.0,6550.0,0.4
131,0.8440638,0.12626061,0.84984255,0.14441922,0.20554446,0.13598523,1320.0,-0.8564577,0.9,6600.0,0.44
132,0.8440179,0.12607636,0.8498203,0.14422943,0.2056164,0.13585432,1330.0,-1.3486004,1.0,6650.0,0.48
133,0.8440793,0.12600976,0.8498764,0.14413112,0.20573664,0.1359121,1340.0,-0.7070952,1.0,6700.0,0.4
134,0.8441946,0.12593405,0.84998345,0.14403205,0.20572363,0.13584083,1350.0,-1.1241597,1.0,6750.0,0.54
135,0.8442127,0.1257731,0.85001785,0.14384119,0.20583682,0.13582878,1360.0,-1.1375501,1.0,6800.0,0.46
136,0.8442709,0.12589362,0.8501002,0.14388172,0.20586847,0.13587028,1370.0,-1.0088346,1.0,6850.0,0.42
137,0.8442316,0.126008,0.85008025,0.14393862,0.2058124,0.1358968,1380.0,-1.0821583,0.9,6900.0,0.48
138,0.8442494,0.12575321,0.850076,0.14363457,0.20588635,0.13569139,1390.0,-0.8800421,1.0,6950.0,0.5
139,0.84427166,0.12578842,0.8501114,0.1436557,0.20586148,0.13564137,1400.0,-0.904771,1.0,7000.0,0.4
140,0.84426236,0.12571049,0.8500674,0.1435749,0.20583043,0.13566862,1410.0,-0.6749408,1.0,7050.0,0.56
141,0.84429955,0.12557288,0.85012054,0.14339967,0.20587483,0.13552913,1420.0,-1.1968358,1.0,7100.0,0.42
142,0.84424,0.12549591,0.85005283,0.14323337,0.2059478,0.13552031,1430.0,-1.7961906,1.0,7150.0,0.54
143,0.8442662,0.12550357,0.85006636,0.14322169,0.2059355,0.13566351,1440.0,-1.2734463,1.0,7200.0,0.36
144,0.84425074,0.12537032,0.85005504,0.14308631,0.20594992,0.1356134,1450.0,-1.3903569,1.0,7250.0,0.48
145,0.84424734,0.12525652,0.850094,0.14293484,0.2059294,0.1355148,1460.0,-1.1493194,0.9,7300.0,0.56
146,0.84425753,0.12521715,0.85013777,0.14287551,0.20593154,0.1355235,1470.0,-0.79081166,1.0,7350.0,0.36
147,0.8443284,0.12505323,0.8502218,0.14267309,0.2059299,0.13543116,1480.0,-1.7069588,0.8,7400.0,0.6
148,0.8444732,0.12496673,0.85037327,0.1425699,0.20593877,0.13541727,1490.0,-1.444248,0.9,7450.0,0.4
149,0.84444326,0.12508616,0.85032195,0.14266613,0.20596339,0.13538785,1500.0,-1.3690623,0.9,7500.0,0.42
150,0.8444738,0.12498658,0.8503804,0.14255013,0.20593093,0.13524504,1510.0,-0.9182784,1.0,7550.0,0.34
151,0.84455156,0.124839194,0.8504823,0.14238311,0.20594329,0.13513601,1520.0,-1.36935,1.0,7600.0,0.44
152,0.84461313,0.12477508,0.85054946,0.14226134,0.20598249,0.13511497,1530.0,-0.9302624,1.0,7650.0,0.44
153,0.84462905,0.124720745,0.85056955,0.14223365,0.20597872,0.13507557,1540.0,-1.0154798,1.0,7700.0,0.54
154,0.8446772,0.12461088,0.8506662,0.14209527,0.20601408,0.13509542,1550.0,-0.7760307,1.0,7750.0,0.54
155,0.8447202,0.12451918,0.8507231,0.14198191,0.20599061,0.13507786,1560.0,-0.84697485,1.0,7800.0,0.46
156,0.8447892,0.12434711,0.85076684,0.14178035,0.20599338,0.13504514,1570.0,-1.3264939,1.0,7850.0,0.54
157,0.8447949,0.124143116,0.8507769,0.14155798,0.20596837,0.13485014,1580.0,-1.2487854,1.0,7900.0,0.48
158,0.84479696,0.123929106,0.8507795,0.14128248,0.20597793,0.13467167,1590.0,-1.4011929,1.0,7950.0,0.66
159,0.84477586,0.123800546,0.8507643,0.14112215,0.205992,0.13461962,1600.0,-0.92412627,1.0,8000.0,0.44
160,0.8448439,0.12365523,0.8508351,0.14094996,0.20595928,0.13450168,1610.0,-1.41821,1.0,8050.0,0.54
161,0.8448605,0.12356245,0.8508446,0.14083691,0.20599586,0.13442458,1620.0,-1.2682657,0.9,8100.0,0.46
162,0.8448859,0.123408854,0.8508417,0.14065558,0.205982,0.13431972,1630.0,-1.0339593,0.9,8150.0,0.4
163,0.8449211,0.12328441,0.85089093,0.14051063,0.20598051,0.13422045,1640.0,-0.8115613,1.0,8200.0,0.52
164,0.84492403,0.123248436,0.8508861,0.14044724,0.20599306,0.13418496,1650.0,-1.1561539,1.0,8250.0,0.4
165,0.8449092,0.1231412,0.85087854,0.14034154,0.20594068,0.13414808,1660.0,-1.3045472,0.9,8300.0,0.44
166,0.8449085,0.12300581,0.8508735,0.1402197,0.20596144,0.1340996,1670.0,-0.8134141,1.0,8350.0,0.48
167,0.84490556,0.12298825,0.85087854,0.14020063,0.20593174,0.13407242,1680.0,-0.6094751,1.0,8400.0,0.42
168,0.8449586,0.12291863,0.85094684,0.14012206,0.20596273,0.13404375,1690.0,-1.0868459,1.0,8450.0,0.44
169,0.8449673,0.12274498,0.85096,0.13990407,0.20597178,0.13390131,1700.0,-1.1645417,1.0,8500.0,0.54
170,0.8450834,0.12266626,0.8511122,0.13982214,0.20601128,0.13381582,1710.0,-0.87012994,1.0,8550.0,0.48
171,0.84502095,0.122596115,0.85108614,0.1397469,0.20598581,0.1337785,1720.0,-1.2167659,1.0,8600.0,0.4
172,0.8450553,0.12248233,0.85112,0.13960926,0.20600791,0.13367815,1730.0,-1.2179981,1.0,8650.0,0.44
173,0.84506464,0.12241837,0.8511229,0.13950722,0.2060112,0.13361722,1740.0,-1.5399252,1.0,8700.0,0.56
174,0.8450443,0.12231767,0.8511161,0.13939238,0.20598276,0.13350649,1750.0,-0.8525332,1.0,8750.0,0.44
175,0.8450362,0.12233006,0.8511289,0.13938648,0.20595318,0.1335731,1760.0,-1.1987251,1.0,8800.0,0.44
176,0.84497696,0.12230422,0.85108405,0.13936256,0.20593467,0.1335301,1770.0,-1.1785918,1.0,8850.0,0.48
177,0.8449506,0.12226602,0.85107666,0.13930042,0.2059801,0.13347752,1780.0,-1.1272763,1.0,8900.0,0.44
178,0.84496015,0.12222523,0.8510685,0.13927156,0.2059491,0.13343488,1790.0,-0.8935329,1.0,8950.0,0.44
179,0.84502333,0.12214243,0.85113025,0.13917583,0.20598814,0.1334597,1800.0,-1.0199734,1.0,9000.0,0.36
180,0.8450517,0.122089095,0.851155,0.13910757,0.20598942,0.13341787,1810.0,-1.179796,1.0,9050.0,0.54
181,0.84500647,0.12194228,0.8511165,0.13894181,0.20596652,0.13332538,1820.0,-1.4365441,0.9,9100.0,0.62
182,0.8450091,0.12187049,0.8511226,0.13886607,0.20600142,0.13333017,1830.0,-0.67572874,1.0,9150.0,0.54
183,0.8450342,0.12173896,0.85114336,0.1386986,0.20598376,0.13325454,1840.0,-1.479773,0.9,9200.0,0.56
184,0.8450591,0.12172685,0.85117316,0.13864364,0.20600569,0.13321473,1850.0,-1.1204951,1.0,9250.0,0.46
185,0.84505993,0.12159836,0.8511937,0.13847771,0.20598853,0.13310398,1860.0,-1.2207103,1.0,9300.0,0.48
186,0.8450844,0.12143519,0.8512388,0.13830076,0.20598498,0.13293378,1870.0,-1.4967623,1.0,9350.0,0.5
187,0.8451274,0.1213367,0.8512892,0.13819908,0.20599331,0.13285182,1880.0,-1.52695,1.0,9400.0,0.44
188,0.84512025,0.12127954,0.8512787,0.1381281,0.20600542,0.13274457,1890.0,-0.73101366,1.0,9450.0,0.38
189,0.8451076,0.12118278,0.8512668,0.13803114,0.2060053,0.13263923,1900.0,-0.96663606,0.9,9500.0,0.56
190,0.84515077,0.12107533,0.8513289,0.13791066,0.20599534,0.13255267,1910.0,-0.6811773,1.0,9550.0,0.42
191,0.8452041,0.12100437,0.85138327,0.13785556,0.20601043,0.13255976,1920.0,-0.6901136,1.0,9600.0,0.48
192,0.84517866,0.12095061,0.8513436,0.13780148,0.20600122,0.13262735,1930.0,-1.4860888,1.0,9650.0,0.5
193,0.8451741,0.12087277,0.8513396,0.13772158,0.20598015,0.13258593,1940.0,-1.0842758,1.0,9700.0,0.56
194,0.8451825,0.12093484,0.8513708,0.13774349,0.2059374,0.13255234,1950.0,-0.97436523,1.0,9750.0,0.44
195,0.8451438,0.121077694,0.85132986,0.13790919,0.20595,0.13265818,1960.0,-1.0059621,1.0,9800.0,0.38
196,0.84512585,0.12100994,0.8513317,0.13783215,0.20592947,0.13261686,1970.0,-0.860738,1.0,9850.0,0.48
197,0.8450542,0.12098849,0.85124487,0.13780831,0.20590395,0.13263363,1980.0,-1.1502922,1.0,9900.0,0.48
198,0.8450785,0.12099234,0.8512804,0.13781033,0.20591776,0.13261802,1990.0,-1.1896951,1.0,9950.0,0.44
199,0.8450915,0.12087066,0.851295,0.13766153,0.20590222,0.13260728,2000.0,-0.708276,1.0,10000.0,0.58
200,0.8451584,0.12088158,0.8513451,0.13767667,0.20589942,0.13254263,2010.0,-1.1958523,1.0,10050.0,0.42
201,0.84518534,0.120861195,0.85137874,0.13762291,0.20591345,0.13251337,2020.0,-1.4502242,1.0,10100.0,0.56
202,0.8451589,0.12074328,0.8513716,0.13748147,0.2059002,0.13249077,2030.0,-1.6413662,0.9,10150.0,0.48
203,0.84519464,0.12065641,0.85139567,0.13737406,0.20595133,0.13248692,2040.0,-1.7043177,0.8,10200.0,0.52
204,0.84517294,0.12067353,0.85135573,0.13736862,0.20600164,0.13250726,2050.0,-1.0670655,0.9,10250.0,0.44
205,0.84515315,0.1206835,0.85134697,0.13734548,0.2059784,0.13258125,2060.0,-1.2561376,1.0,10300.0,0.38
206,0.84514326,0.12059774,0.8513744,0.13724202,0.20598927,0.13253714,2070.0,-1.5319455,1.0,10350.0,0.34
207,0.845165,0.12051096,0.8513761,0.13712823,0.20601095,0.13254596,2080.0,-0.99417305,0.8,10400.0,0.48
208,0.8451729,0.12040811,0.85136706,0.13702619,0.20602873,0.13255382,2090.0,-1.0968649,1.0,10450.0,0.5
209,0.845252,0.120468356,0.8514251,0.13712896,0.20604128,0.13264409,2100.0,-0.9240181,1.0,10500.0,0.32
210,0.8452601,0.120417625,0.85145587,0.13707453,0.20604625,0.13259955,2110.0,-1.1534396,1.0,10550.0,0.48
211,0.845283,0.12037152,0.8514686,0.13701677,0.20605958,0.1325849,2120.0,-1.3231302,1.0,10600.0,0.5
212,0.84529877,0.12031274,0.8514518,0.13695148,0.20607835,0.13252257,2130.0,-0.8064624,1.0,10650.0,0.5
213,0.8453911,0.120201744,0.8515463,0.13681549,0.20612077,0.13241085,2140.0,-1.3246268,0.9,10700.0,0.36
214,0.84542775,0.12013838,0.8515958,0.1367458,0.2061072,0.13233973,2150.0,-1.495924,1.0,10750.0,0.44
215,0.8454547,0.120066635,0.8516181,0.13666229,0.20604534,0.13231589,2160.0,-1.4962063,1.0,10800.0,0.42
216,0.84544706,0.120091885,0.85160035,0.13665213,0.20600359,0.13228561,2170.0,-0.85200787,1.0,10850.0,0.56
217,0.84542066,0.12000575,0.85158825,0.13655649,0.2059855,0.13215405,2180.0,-1.1065013,1.0,10900.0,0.46
218,0.84545946,0.11995306,0.8516399,0.13649292,0.20599943,0.1321031,2190.0,-0.8436483,1.0,10950.0,0.48
219,0.8455007,0.119876765,0.8516819,0.13640073,0.20599967,0.13211511,2200.0,-1.1740329,1.0,11000.0,0.54
220,0.8455236,0.11982691,0.8516943,0.13632376,0.20603275,0.1320934,2210.0,-1.2993677,1.0,11050.0,0.54
221,0.8455449,0.11974418,0.85169905,0.13622342,0.20603366,0.1320554,2220.0,-1.0407872,1.0,11100.0,0.56
