epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
35,0.83989495,0.099723935,0.8390658,0.10774375,0.2034872,0.13803287,360.0,-1.2524087,1.0,1800.0,0.54
36,0.83991414,0.099769406,0.8389356,0.10778156,0.20342502,0.13845319,370.0,-1.4726373,0.8,1850.0,0.54
37,0.83983797,0.09991508,0.83885646,0.10781559,0.2037577,0.13864535,380.0,-1.2347807,1.0,1900.0,0.48
38,0.83988357,0.09967106,0.83890814,0.10760691,0.2038273,0.13914557,390.0,-1.1288998,1.0,1950.0,0.62
39,0.84008455,0.099360906,0.8392312,0.107254826,0.20388807,0.13927902,400.0,-1.2982227,1.0,2000.0,0.42
40,0.83995557,0.09912019,0.8390973,0.10698989,0.20405267,0.1393999,410.0,-0.71909773,1.0,2050.0,0.54
41,0.83991915,0.09898075,0.83913594,0.10674276,0.20393473,0.13998473,420.0,-1.538276,0.8,2100.0,0.54
42,0.83985305,0.09868876,0.8391225,0.10632103,0.20399441,0.14009573,430.0,-1.3681273,1.0,2150.0,0.58
43,0.84009,0.09851134,0.8394289,0.10614424,0.20418131,0.1401067,440.0,-1.4121108,1.0,2200.0,0.42
44,0.8400903,0.098172486,0.8394756,0.10572166,0.20412436,0.13982505,450.0,-1.0171576,1.0,2250.0,0.6
45,0.84019643,0.09819957,0.83952093,0.10570401,0.20415203,0.14017059,460.0,-1.9342397,1.0,2300.0,0.46
46,0.8402641,0.09803566,0.8396701,0.105514646,0.20411853,0.14042222,470.0,-1.3128288,1.0,2350.0,0.52
47,0.8403178,0.09776264,0.83973235,0.10517325,0.20451388,0.1406444,480.0,-1.0231612,1.0,2400.0,0.68
48,0.8402869,0.097826235,0.83970284,0.10520536,0.20466046,0.14075276,490.0,-1.3804964,1.0,2450.0,0.52
49,0.8404708,0.097728826,0.83989054,0.10511569,0.20476949,0.14076011,500.0,-1.1290905,1.0,2500.0,0.52
50,0.8404866,0.097634874,0.83981997,0.10498556,0.20474592,0.14075777,510.0,-1.2677345,0.9,2550.0,0.52
51,0.8404932,0.09761716,0.8398845,0.10482651,0.20501156,0.14108393,520.0,-0.9491168,1.0,2600.0,0.58
52,0.84047204,0.09734887,0.8398563,0.10447148,0.20505597,0.14152613,530.0,-0.8344103,1.0,2650.0,0.7
53,0.84056646,0.09715054,0.8400306,0.1041705,0.20495851,0.1418232,540.0,-1.1402203,1.0,2700.0,0.58
54,0.8406933,0.09718672,0.8401714,0.104100324,0.20492375,0.14207841,550.0,-0.8568923,1.0,2750.0,0.58
55,0.84089303,0.096994825,0.8403812,0.103949346,0.20508105,0.14204364,560.0,-1.1534294,1.0,2800.0,0.46
56,0.8409273,0.09722382,0.8404396,0.10417521,0.20494926,0.14234354,570.0,-3.8968723,0.9,2850.0,0.4
57,0.841007,0.09694236,0.8405032,0.10386142,0.20500422,0.14242293,580.0,-1.0120008,1.0,2900.0,0.54
58,0.84090185,0.09661556,0.840508,0.10345108,0.20506246,0.14252156,590.0,-1.7172846,1.0,2950.0,0.58
59,0.84095126,0.096464805,0.8405988,0.10322821,0.20503506,0.14269452,600.0,-0.9126464,1.0,3000.0,0.52
60,0.8409942,0.09626847,0.8406918,0.10298062,0.20499104,0.1427845,610.0,-1.277771,1.0,3050.0,0.64
61,0.8408676,0.09614714,0.84060764,0.10286799,0.20501608,0.14258607,620.0,-1.16802,1.0,3100.0,0.6
62,0.8409925,0.09588847,0.8407143,0.10253676,0.20495464,0.1424211,630.0,-1.3295101,1.0,3150.0,0.52
63,0.8410745,0.095703185,0.8408399,0.10237038,0.20498459,0.1422838,640.0,-1.4538444,1.0,3200.0,0.44
64,0.8411152,0.095852725,0.84085613,0.10238474,0.20504653,0.14236735,650.0,-1.4157946,0.9,3250.0,0.68
65,0.8411723,0.09564,0.84091306,0.102098405,0.2049815,0.14231779,660.0,-1.3257334,1.0,3300.0,0.66
66,0.84106916,0.09577637,0.84080404,0.102217995,0.20492002,0.14238793,670.0,-1.1164982,1.0,3350.0,0.52
67,0.84118384,0.09566132,0.84096247,0.10206992,0.20496312,0.14241421,680.0,-0.835165,1.0,3400.0,0.4
68,0.84116316,0.09587091,0.8408789,0.10226508,0.20504843,0.14242804,690.0,-1.3842233,1.0,3450.0,0.46
69,0.8411452,0.09588948,0.8408262,0.10222164,0.20508331,0.1425458,700.0,-1.4823542,1.0,3500.0,0.64
70,0.841201,0.09577847,0.8408194,0.10201623,0.20523891,0.14255318,710.0,-0.8819591,1.0,3550.0,0.6
71,0.84107566,0.095556594,0.8407197,0.10174329,0.20523773,0.14244896,720.0,-1.2299912,1.0,3600.0,0.6
72,0.8410303,0.09548818,0.84060717,0.10161618,0.20520382,0.14254825,730.0,-1.0754178,1.0,3650.0,0.58
73,0.84100246,0.09546894,0.840553,0.10160885,0.20524278,0.14265186,740.0,-1.3211286,1.0,3700.0,0.62
74,0.8409063,0.09559428,0.84047145,0.10178984,0.20529236,0.14256932,750.0,-1.3520405,1.0,3750.0,0.46
75,0.84085995,0.095561855,0.840388,0.101741225,0.20539089,0.14278583,760.0,-1.0101743,1.0,3800.0,0.48
76,0.84095216,0.09546173,0.84058,0.10168479,0.20542406,0.14274448,770.0,-1.0345432,1.0,3850.0,0.58
77,0.8409409,0.095344774,0.8405714,0.101569325,0.20536067,0.14260368,780.0,-1.0674406,1.0,3900.0,0.68
78,0.8408827,0.095226765,0.8405509,0.10137189,0.2052063,0.14262447,790.0,-1.7147391,1.0,3950.0,0.38
79,0.84079915,0.09526661,0.8404491,0.10141257,0.20524281,0.14267601,800.0,-0.861131,1.0,4000.0,0.54
80,0.8408758,0.09531861,0.8404126,0.10154647,0.20522444,0.14265114,810.0,-0.91338587,1.0,4050.0,0.44
81,0.84086293,0.095148005,0.8403757,0.10136489,0.20517635,0.1425309,820.0,-0.936056,1.0,4100.0,0.6
82,0.8409466,0.09527024,0.8405468,0.101518534,0.20515297,0.14260474,830.0,-2.91914,0.9,4150.0,0.4
83,0.84094524,0.09514346,0.84060305,0.101358116,0.20511957,0.14244606,840.0,-0.9121753,1.0,4200.0,0.44
84,0.84088045,0.09516064,0.8405578,0.10132009,0.20504959,0.14277774,850.0,-4.6413965,0.9,4250.0,0.66
85,0.84091765,0.09512497,0.8405648,0.101296864,0.20499095,0.14289081,860.0,-0.8945897,1.0,4300.0,0.42
86,0.8409832,0.09499063,0.8406806,0.10112152,0.20503625,0.14301759,870.0,-1.0935284,1.0,4350.0,0.64
87,0.8409457,0.09499794,0.8406133,0.10109675,0.20508415,0.14316195,880.0,-1.2499744,1.0,4400.0,0.58
88,0.8409546,0.0950779,0.8406146,0.101234026,0.20509978,0.14328137,890.0,-0.87450963,1.0,4450.0,0.58
89,0.8409706,0.09509882,0.8406765,0.10125659,0.20517007,0.14335538,900.0,-1.0868857,1.0,4500.0,0.56
90,0.84096175,0.09512212,0.8406449,0.10126715,0.20517732,0.14343645,910.0,-0.9758269,1.0,4550.0,0.58
91,0.8411038,0.095159255,0.84079784,0.10133523,0.20531872,0.14349203,920.0,-0.7628355,1.0,4600.0,0.58
92,0.8410258,0.095092356,0.84075135,0.10123158,0.20530492,0.143404,930.0,-1.4173295,1.0,4650.0,0.64
93,0.8410902,0.09508979,0.8408025,0.1011546,0.20528442,0.14352019,940.0,-1.1054125,1.0,4700.0,0.56
94,0.84108025,0.09492732,0.84079695,0.1009701,0.2051907,0.14350961,950.0,-1.0220131,1.0,4750.0,0.56
95,0.8410966,0.09482322,0.8408048,0.100884706,0.20518227,0.14339085,960.0,-0.94106627,1.0,4800.0,0.46
96,0.84111613,0.094708405,0.8407767,0.100767374,0.20522873,0.14345303,970.0,-1.2824013,1.0,4850.0,0.58
97,0.8411343,0.094644986,0.84077954,0.10071019,0.20523067,0.14341949,980.0,-0.9081777,1.0,4900.0,0.66
98,0.84100896,0.09476042,0.8405939,0.10076529,0.20518616,0.14338312,990.0,-1.0256293,1.0,4950.0,0.46
99,0.84101254,0.09475392,0.8405919,0.100694664,0.20513377,0.14345695,1000.0,-0.8770525,1.0,5000.0,0.56
100,0.8410215,0.09472278,0.8405752,0.10066279,0.20513768,0.14351878,1010.0,-1.3357248,1.0,5050.0,0.52
101,0.84102184,0.094677724,0.8405884,0.10061986,0.20513652,0.14347404,1020.0,-1.1645944,1.0,5100.0,0.6
102,0.841105,0.0945219,0.8406941,0.10042819,0.20509489,0.14347179,1030.0,-1.2526829,0.9,5150.0,0.62
103,0.8411231,0.09444653,0.84068507,0.10034261,0.20503373,0.14345391,1040.0,-1.4247516,1.0,5200.0,0.58
104,0.84108704,0.09438001,0.84065515,0.10025293,0.20504543,0.14347857,1050.0,-2.460246,0.9,5250.0,0.46
105,0.8410001,0.09430957,0.8405838,0.10015496,0.20503287,0.1435782,1060.0,-1.2997965,1.0,5300.0,0.6
106,0.8409757,0.09435142,0.840614,0.100236736,0.20503901,0.1435036,1070.0,-1.0594449,1.0,5350.0,0.56
107,0.8410132,0.09440855,0.84068483,0.10029263,0.20507368,0.14361219,1080.0,-0.46788874,1.0,5400.0,0.48
108,0.8410663,0.09434396,0.84073853,0.10021117,0.20502745,0.14375821,1090.0,-1.2115726,1.0,5450.0,0.64
109,0.8410986,0.09425943,0.8407863,0.10012448,0.20509735,0.14372061,1100.0,-1.2968193,1.0,5500.0,0.62
110,0.8410465,0.09416891,0.84073406,0.099993974,0.2050237,0.14359428,1110.0,-1.4765227,1.0,5550.0,0.54
111,0.84104353,0.09409817,0.8407493,0.099918514,0.20498337,0.14354791,1120.0,-0.9923647,1.0,5600.0,0.54
112,0.84110135,0.09400996,0.84074897,0.09982723,0.20500837,0.14344442,1130.0,-1.5168074,1.0,5650.0,0.6
113,0.84109706,0.093977176,0.8407329,0.099785715,0.20498142,0.1433872,1140.0,-4.1802278,0.9,5700.0,0.66
114,0.84111387,0.09389404,0.8407584,0.09969463,0.20506434,0.14340454,1150.0,-1.4201187,1.0,5750.0,0.66
115,0.8411274,0.09389726,0.84077436,0.09965233,0.20500258,0.1433777,1160.0,-1.0965998,1.0,5800.0,0.62
116,0.84113806,0.09384798,0.84075814,0.09959359,0.20500843,0.14356008,1170.0,-0.91587305,1.0,5850.0,0.52
117,0.8411332,0.09387377,0.840715,0.09961144,0.20501663,0.14361086,1180.0,-1.1820939,1.0,5900.0,0.58
118,0.8410406,0.09395683,0.84064966,0.09966753,0.20496489,0.14355664,1190.0,-1.4542446,1.0,5950.0,0.58
119,0.84103656,0.09391543,0.84062475,0.099632025,0.20496255,0.14360113,1200.0,-0.78180975,1.0,6000.0,0.56
120,0.84108377,0.09389908,0.84064174,0.09960902,0.20500149,0.14355226,1210.0,-3.555062,0.9,6050.0,0.64
121,0.8409913,0.09407998,0.8405364,0.09978518,0.2049491,0.1436181,1220.0,-1.4302466,1.0,6100.0,0.48
122,0.84098005,0.09413903,0.840519,0.09982672,0.20488566,0.14355358,1230.0,-1.2101911,1.0,6150.0,0.52
123,0.84099346,0.09421068,0.84053713,0.099965595,0.20488772,0.14358649,1240.0,-1.2483679,1.0,6200.0,0.48
124,0.84103227,0.094213374,0.8405902,0.09997525,0.20494463,0.14381152,1250.0,-1.4054253,1.0,6250.0,0.56
125,0.84100074,0.09412364,0.8405855,0.09986154,0.20495728,0.14384866,1260.0,-1.0845191,1.0,6300.0,0.66
126,0.8409787,0.094082974,0.84055156,0.09983256,0.2050291,0.14398278,1270.0,-1.3565017,1.0,6350.0,0.56
127,0.84101987,0.094138175,0.84057707,0.099913664,0.2050331,0.14396052,1280.0,-1.1829884,1.0,6400.0,0.48
128,0.8410019,0.09404319,0.84051245,0.09981037,0.20504741,0.14393917,1290.0,-1.2624654,1.0,6450.0,0.58
129,0.8410447,0.09406883,0.8405712,0.09985583,0.20502757,0.14408469,1300.0,-1.5868963,1.0,6500.0,0.48
130,0.84098786,0.09403193,0.84049946,0.099825986,0.20505755,0.14404014,1310.0,-1.0443636,1.0,6550.0,0.56
131,0.8409477,0.093938924,0.8404427,0.099714756,0.20506664,0.1439492,1320.0,-0.8783854,1.0,6600.0,0.72
132,0.8409267,0.09394739,0.8404145,0.099660695,0.20511141,0.14401965,1330.0,-1.4598343,1.0,6650.0,0.58
133,0.84093237,0.0938572,0.84039086,0.09954647,0.20509668,0.14390433,1340.0,-1.2493396,1.0,6700.0,0.56
134,0.840873,0.093886256,0.8403128,0.09954076,0.20506436,0.1439807,1350.0,-1.0466081,1.0,6750.0,0.64
135,0.84078914,0.09390516,0.84025043,0.099596836,0.20501786,0.14391036,1360.0,-0.7870518,1.0,6800.0,0.5
136,0.84079105,0.09381399,0.840264,0.099468686,0.20500328,0.14381935,1370.0,-0.9563115,1.0,6850.0,0.58
137,0.8408467,0.09377855,0.84033585,0.099400915,0.20502788,0.1437704,1380.0,-0.98980844,1.0,6900.0,0.68
138,0.8408844,0.09373645,0.8403315,0.099366516,0.20498775,0.14374605,1390.0,-1.2331327,1.0,6950.0,0.56
139,0.8408894,0.093667604,0.84034747,0.099270195,0.20495188,0.1438432,1400.0,-1.1083989,1.0,7000.0,0.6
140,0.8408175,0.09359924,0.8402583,0.09918573,0.2048932,0.14392374,1410.0,-1.3340371,1.0,7050.0,0.56
141,0.8408795,0.093467176,0.840348,0.09903082,0.20491347,0.14380138,1420.0,-1.5845964,1.0,7100.0,0.68
142,0.84085685,0.09344306,0.8403204,0.098968185,0.2049464,0.14385505,1430.0,-1.103854,1.0,7150.0,0.64
143,0.84083825,0.09346681,0.8403163,0.09896788,0.20493959,0.14387612,1440.0,-0.8637603,1.0,7200.0,0.68
144,0.8408082,0.09351792,0.84025043,0.09902135,0.20495477,0.14397627,1450.0,-0.98094386,1.0,7250.0,0.58
145,0.84080094,0.09343604,0.84023243,0.098934144,0.20500587,0.14393939,1460.0,-0.95921403,1.0,7300.0,0.56
146,0.8407769,0.09347189,0.84019107,0.09901965,0.20505197,0.1438798,1470.0,-1.2453103,1.0,7350.0,0.46
147,0.8407653,0.09348161,0.84018844,0.09906187,0.20504582,0.14386655,1480.0,-1.1288052,1.0,7400.0,0.56
148,0.8406849,0.09342452,0.8401297,0.09900143,0.20498697,0.1439301,1490.0,-0.8443948,1.0,7450.0,0.72
149,0.8406462,0.09345668,0.8401299,0.09898799,0.20503417,0.1439152,1500.0,-0.8244966,1.0,7500.0,0.68
150,0.84064525,0.093515076,0.8401499,0.099051535,0.20503591,0.1440546,1510.0,-1.155946,1.0,7550.0,0.64
151,0.8406643,0.09346911,0.84020066,0.09902539,0.20503993,0.14409567,1520.0,-0.8499506,1.0,7600.0,0.48
152,0.8406709,0.09338403,0.84021807,0.09892764,0.20502657,0.1440166,1530.0,-0.9846179,1.0,7650.0,0.66
153,0.8406296,0.09348471,0.8401908,0.099059634,0.20501082,0.14407548,1540.0,-0.95286334,1.0,7700.0,0.5
154,0.8406063,0.09339743,0.8401491,0.09896603,0.20503516,0.14415658,1550.0,-1.2789919,1.0,7750.0,0.66
155,0.8405981,0.093341626,0.84015864,0.09889763,0.20507851,0.14425315,1560.0,-1.1661565,1.0,7800.0,0.6
156,0.84057075,0.09337559,0.8401416,0.09894335,0.20508924,0.14432426,1570.0,-0.7258893,1.0,7850.0,0.54
157,0.840589,0.0933038,0.8401604,0.09886507,0.20509796,0.14435644,1580.0,-1.0633786,1.0,7900.0,0.72
158,0.8405698,0.093225785,0.840122,0.09877104,0.20508945,0.14434081,1590.0,-1.1207775,1.0,7950.0,0.58
159,0.8405996,0.093173794,0.84018135,0.098735236,0.20514679,0.14431997,1600.0,-0.7321915,1.0,8000.0,0.56
160,0.8405315,0.09327039,0.84013563,0.098862976,0.20512356,0.14440756,1610.0,-1.1196536,1.0,8050.0,0.48
161,0.8405635,0.09322002,0.84018666,0.09882144,0.20516476,0.14441007,1620.0,-0.62740946,1.0,8100.0,0.62
162,0.840645,0.093228064,0.8402278,0.0988333,0.20515339,0.1445279,1630.0,-1.1194372,1.0,8150.0,0.58
163,0.840619,0.09327445,0.84019583,0.0988939,0.20514861,0.1446363,1640.0,-0.8982601,1.0,8200.0,0.58
164,0.8406512,0.09322239,0.8402237,0.09882557,0.20521864,0.14465362,1650.0,-0.8835491,1.0,8250.0,0.58
165,0.8406048,0.09316141,0.84018534,0.098744236,0.20520815,0.14452945,1660.0,-0.7148128,1.0,8300.0,0.56
166,0.84063554,0.09322116,0.8401999,0.098781355,0.20521885,0.14454053,1670.0,-0.86819965,1.0,8350.0,0.58
167,0.8405824,0.09315487,0.8401533,0.09869567,0.20516056,0.14447387,1680.0,-1.075562,1.0,8400.0,0.72
168,0.8406157,0.093077295,0.84020096,0.09861624,0.20518996,0.14450498,1690.0,-1.2249721,1.0,8450.0,0.5
169,0.8406344,0.09307214,0.84022075,0.09864956,0.20520823,0.14450765,1700.0,-1.0895375,1.0,8500.0,0.5
170,0.84063363,0.09306327,0.8401875,0.09864191,0.20517519,0.14451173,1710.0,-1.0720496,1.0,8550.0,0.58
171,0.84062463,0.09306262,0.8401952,0.09867386,0.20514801,0.14458387,1720.0,-1.051214,1.0,8600.0,0.54
172,0.84065896,0.09296889,0.84023684,0.09856447,0.20515151,0.14451963,1730.0,-0.6821627,1.0,8650.0,0.66
173,0.840684,0.09293163,0.8402765,0.09854431,0.20509815,0.14449385,1740.0,-1.0442916,1.0,8700.0,0.58
174,0.84070677,0.09285808,0.8403211,0.098460265,0.20508862,0.14451407,1750.0,-0.8750311,1.0,8750.0,0.52
175,0.84071803,0.09289304,0.8403321,0.09848339,0.20503512,0.14460245,1760.0,-1.2025945,1.0,8800.0,0.6
176,0.8407226,0.09283292,0.84032345,0.09841017,0.20504823,0.14462543,1770.0,-1.6831802,1.0,8850.0,0.5
177,0.8407271,0.09282183,0.84033436,0.098371185,0.20502134,0.14466268,1780.0,-1.0129182,1.0,8900.0,0.48
178,0.84072876,0.09280383,0.84032494,0.09834623,0.2050292,0.14469865,1790.0,-0.89409095,1.0,8950.0,0.62
179,0.84073967,0.09273273,0.8403116,0.09826732,0.20500703,0.14472936,1800.0,-1.1570991,1.0,9000.0,0.56
180,0.840741,0.09274369,0.8403223,0.098287694,0.20500007,0.14480609,1810.0,-0.9225818,1.0,9050.0,0.58
181,0.840739,0.09271862,0.8403097,0.0982698,0.20499533,0.14486301,1820.0,-1.5202981,1.0,9100.0,0.5
182,0.8407276,0.09263814,0.84028643,0.09816701,0.20500435,0.14484057,1830.0,-0.96716565,1.0,9150.0,0.6
183,0.8406976,0.09259655,0.8402582,0.09809885,0.20500335,0.1447688,1840.0,-0.61698455,1.0,9200.0,0.76
184,0.8406513,0.0925288,0.8401773,0.098025404,0.20499633,0.14470933,1850.0,-1.3812053,1.0,9250.0,0.6
185,0.84062344,0.09251055,0.84015805,0.09800392,0.2049891,0.14468114,1860.0,-0.8258489,1.0,9300.0,0.66
186,0.8405536,0.092501424,0.84005326,0.098000355,0.2049342,0.14467908,1870.0,-1.267901,1.0,9350.0,0.64
187,0.84058744,0.09246221,0.8400564,0.09794685,0.20496193,0.14469105,1880.0,-1.4444492,1.0,9400.0,0.72
188,0.840606,0.09244927,0.84008974,0.09795914,0.20491786,0.14473438,1890.0,-1.051597,1.0,9450.0,0.58
189,0.840631,0.09245434,0.8400968,0.09793716,0.20489524,0.14483817,1900.0,-1.4142069,1.0,9500.0,0.7
190,0.8406331,0.09246197,0.84009176,0.09796747,0.20489872,0.14484961,1910.0,-1.0513394,1.0,9550.0,0.4
191,0.8405947,0.09242091,0.8400598,0.09792658,0.20489706,0.14486307,1920.0,-1.1013348,1.0,9600.0,0.62
192,0.8405704,0.09236267,0.8400511,0.097874515,0.20486128,0.14485401,1930.0,-1.5509063,0.9,9650.0,0.54
193,0.8405514,0.09231172,0.8400188,0.09783032,0.20485193,0.14482544,1940.0,-1.2684797,1.0,9700.0,0.54
194,0.8405488,0.09230257,0.8399969,0.09783254,0.20489006,0.14484924,1950.0,-1.0486246,1.0,9750.0,0.66
195,0.84060174,0.092373885,0.8400405,0.097921826,0.20488842,0.14487983,1960.0,-0.9723309,1.0,9800.0,0.5
196,0.84059167,0.09248802,0.8400294,0.09802431,0.20486231,0.14492585,1970.0,-0.9763791,1.0,9850.0,0.64
197,0.84056354,0.09243587,0.84002763,0.09797067,0.20480666,0.14488061,1980.0,-1.1871293,1.0,9900.0,0.42
198,0.8405528,0.09252903,0.84004647,0.09804732,0.20482233,0.14502868,1990.0,-1.5190034,1.0,9950.0,0.46
199,0.84056973,0.09256063,0.8400652,0.09808842,0.20484555,0.14510155,2000.0,-1.1312412,1.0,10000.0,0.6
200,0.8405599,0.0925814,0.8400572,0.09810802,0.2048833,0.14516741,2010.0,-0.65767616,1.0,10050.0,0.48
201,0.8406007,0.09258253,0.84011215,0.09810563,0.2049184,0.14518794,2020.0,-1.1353514,1.0,10100.0,0.74
202,0.8406078,0.092552684,0.84010863,0.09805543,0.2048887,0.14523365,2030.0,-1.1491778,1.0,10150.0,0.6
203,0.84055036,0.09251607,0.8400369,0.09802186,0.20485175,0.14518428,2040.0,-0.99203956,1.0,10200.0,0.6
204,0.8405316,0.09251603,0.83999854,0.098006286,0.20489556,0.14515623,2050.0,-1.1531968,1.0,10250.0,0.6
205,0.8405327,0.09251374,0.8399873,0.09802189,0.2049301,0.14524011,2060.0,-1.1612124,1.0,10300.0,0.56
206,0.8405222,0.09246183,0.83998746,0.097955346,0.20492166,0.14517376,2070.0,-3.622097,0.9,10350.0,0.66
207,0.84050417,0.09262267,0.8399562,0.098136306,0.20489568,0.14524986,2080.0,-0.6488068,1.0,10400.0,0.52
208,0.8405127,0.0925835,0.83996177,0.09810061,0.20490801,0.1451876,2090.0,-1.0197263,1.0,10450.0,0.6
209,0.8404762,0.0926381,0.8398927,0.098145254,0.2048669,0.14527646,2100.0,-1.3132414,1.0,10500.0,0.54
210,0.84046906,0.09257125,0.8398908,0.09808752,0.20484544,0.14521104,2110.0,-1.0711204,1.0,10550.0,0.6
211,0.84048504,0.09251145,0.83992124,0.0980136,0.20483705,0.14512993,2120.0,-1.0131876,1.0,10600.0,0.62
212,0.84045315,0.09248953,0.8399176,0.0979744,0.2048406,0.14523609,2130.0,-1.1048727,1.0,10650.0,0.58
213,0.84040934,0.0924513,0.83987314,0.097913586,0.20485121,0.14523447,2140.0,-0.9287709,1.0,10700.0,0.62
214,0.84043187,0.09239373,0.8398958,0.097854614,0.20485789,0.14519122,2150.0,-1.0560992,1.0,10750.0,0.6
215,0.8404333,0.09238801,0.8398938,0.09782901,0.20487875,0.14523137,2160.0,-0.8828766,1.0,10800.0,0.5
216,0.8404514,0.092333816,0.8399165,0.09776902,0.20484985,0.14520599,2170.0,-0.8036808,1.0,10850.0,0.6
217,0.8404835,0.0923287,0.8399306,0.09779218,0.20486954,0.14520778,2180.0,-1.3856347,1.0,10900.0,0.48
218,0.8404798,0.09229212,0.83992857,0.097753406,0.20486253,0.14519599,2190.0,-1.1008146,1.0,10950.0,0.7
219,0.8404699,0.09222928,0.8399133,0.09768478,0.20488897,0.14519309,2200.0,-1.0744642,1.0,11000.0,0.62
220,0.8404154,0.09222919,0.83983994,0.09769017,0.2048667,0.14520776,2210.0,-0.89769876,1.0,11050.0,0.62
221,0.84044605,0.0922122,0.839866,0.097664945,0.20485961,0.14514972,2220.0,-1.0566891,1.0,11100.0,0.64
