epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
67,0.83826727,0.09666124,0.83657837,0.103900515,0.2048878,0.13353366,680.0,-2.9204822,0.9,3400.0,0.42
68,0.8382495,0.09655815,0.8365851,0.103714935,0.20485279,0.13342422,690.0,-0.9586649,0.9,3450.0,0.6
69,0.8383808,0.09634343,0.8366851,0.103444874,0.2049259,0.13338815,700.0,-1.1174638,1.0,3500.0,0.54
70,0.8383846,0.09636488,0.83671457,0.10350915,0.20502764,0.13342236,710.0,-1.4040474,0.9,3550.0,0.52
71,0.83844686,0.096302636,0.8367401,0.10342703,0.20492813,0.13350101,720.0,-1.0099468,1.0,3600.0,0.54
72,0.83833987,0.09631711,0.8366688,0.10341372,0.20489787,0.13354498,730.0,-1.1686,1.0,3650.0,0.56
73,0.83848125,0.09610472,0.83693486,0.10317861,0.20492995,0.13349918,740.0,-0.96576405,1.0,3700.0,0.5
74,0.8385183,0.095918916,0.8369971,0.10294178,0.20495886,0.13344923,750.0,-1.4752314,1.0,3750.0,0.48
75,0.83850145,0.09570375,0.8369796,0.102702975,0.20500539,0.13349162,760.0,-0.9606835,1.0,3800.0,0.6
76,0.83861417,0.09555643,0.8370721,0.10251138,0.20505293,0.13355914,770.0,-2.606189,0.9,3850.0,0.6
77,0.83855003,0.09539362,0.83700347,0.10231807,0.20505852,0.1337669,780.0,-1.0873618,1.0,3900.0,0.62
78,0.83867574,0.095205404,0.83717316,0.10211831,0.20513996,0.13378263,790.0,-1.366317,1.0,3950.0,0.62
79,0.83864117,0.09531998,0.8371644,0.10220146,0.2051122,0.1339906,800.0,-1.157458,0.9,4000.0,0.54
80,0.83862805,0.095334,0.8371485,0.10221273,0.20501804,0.13422842,810.0,-1.1753013,1.0,4050.0,0.48
81,0.83866143,0.095246315,0.8371768,0.10213721,0.2050255,0.13440911,820.0,-1.1309017,1.0,4100.0,0.5
82,0.8386689,0.09518213,0.837105,0.10207663,0.20506169,0.13416402,830.0,-0.89921856,1.0,4150.0,0.58
83,0.8387272,0.095051385,0.8372212,0.10192447,0.20505993,0.13433142,840.0,-1.3241657,1.0,4200.0,0.76
84,0.8388091,0.09504649,0.8373477,0.10185987,0.20507783,0.13443048,850.0,-0.8732356,1.0,4250.0,0.54
85,0.8389377,0.09496498,0.8374576,0.10179481,0.20507865,0.13455258,860.0,-0.82120055,1.0,4300.0,0.56
86,0.8390291,0.09487759,0.837558,0.10170717,0.20502736,0.13465577,870.0,-1.3353261,1.0,4350.0,0.48
87,0.83918023,0.09477509,0.83767176,0.10163546,0.20508452,0.13464256,880.0,-1.7651647,1.0,4400.0,0.58
88,0.8393025,0.09476561,0.8378258,0.10166343,0.20512867,0.13483788,890.0,-0.9778495,1.0,4450.0,0.52
89,0.83934623,0.09464552,0.8378722,0.10153103,0.20508611,0.13478084,900.0,-1.079307,1.0,4500.0,0.48
90,0.8394079,0.09457772,0.83793974,0.10140384,0.20505649,0.13481145,910.0,-4.1639752,0.9,4550.0,0.56
91,0.8394216,0.09439343,0.83793145,0.10116139,0.20503774,0.13482337,920.0,-1.2974346,0.9,4600.0,0.46
92,0.83950895,0.09437633,0.8380814,0.10112027,0.2050851,0.13490124,930.0,-0.7521512,1.0,4650.0,0.62
93,0.8394781,0.09429234,0.8380421,0.1010409,0.20496264,0.1349657,940.0,-1.2138163,1.0,4700.0,0.48
94,0.8394465,0.094369136,0.83803517,0.10110232,0.20496468,0.13517644,950.0,-1.3551707,1.0,4750.0,0.52
95,0.83949876,0.0944147,0.8381255,0.10120892,0.20498645,0.13525102,960.0,-1.2716978,0.8,4800.0,0.42
96,0.83945495,0.0944314,0.83804506,0.10127071,0.20498602,0.1353202,970.0,-1.0801799,0.9,4850.0,0.54
97,0.8394219,0.09434074,0.8379972,0.10112288,0.20501019,0.13523468,980.0,-1.1306164,1.0,4900.0,0.52
98,0.8395222,0.09424701,0.8381339,0.10099428,0.20503622,0.13526207,990.0,-1.0693302,1.0,4950.0,0.52
99,0.8395352,0.094162084,0.8381226,0.10089153,0.2050793,0.13521335,1000.0,-1.1823084,1.0,5000.0,0.44
100,0.8395478,0.09411266,0.8381942,0.10080805,0.20512255,0.13533568,1010.0,-1.4605829,1.0,5050.0,0.56
101,0.839633,0.09415274,0.83826137,0.10086829,0.20512208,0.13533403,1020.0,-1.2213538,1.0,5100.0,0.54
102,0.8396928,0.094053894,0.83836025,0.100761436,0.20520025,0.1352468,1030.0,-1.1593977,1.0,5150.0,0.56
103,0.8396707,0.09417374,0.8383691,0.10079849,0.20519854,0.13531834,1040.0,-1.2970539,1.0,5200.0,0.58
104,0.8396594,0.09407684,0.8383252,0.100677885,0.20515849,0.13519262,1050.0,-1.1833162,0.9,5250.0,0.58
105,0.8396597,0.09398353,0.8382895,0.10056364,0.2052093,0.13523862,1060.0,-1.0382668,1.0,5300.0,0.56
106,0.8396551,0.09397522,0.8382292,0.1005731,0.20520116,0.1353779,1070.0,-0.93285143,1.0,5350.0,0.58
107,0.8397166,0.09390529,0.8382797,0.10047541,0.2052669,0.13557948,1080.0,-1.0069056,1.0,5400.0,0.46
108,0.8397624,0.09389239,0.83835506,0.10043619,0.20524149,0.13550733,1090.0,-1.0221715,1.0,5450.0,0.58
109,0.8397765,0.09377283,0.8383868,0.100296654,0.20527878,0.1354671,1100.0,-1.3723233,1.0,5500.0,0.54
110,0.8398697,0.09373533,0.8385201,0.100266896,0.20526873,0.13551375,1110.0,-1.1977988,1.0,5550.0,0.42
111,0.8399143,0.09373176,0.8385043,0.10024627,0.2052013,0.13565758,1120.0,-1.2189866,1.0,5600.0,0.6
112,0.8398871,0.09365896,0.83845264,0.10016338,0.20521328,0.13553424,1130.0,-1.1257824,1.0,5650.0,0.6
113,0.8399647,0.093588166,0.83854514,0.10008606,0.20521063,0.13557419,1140.0,-1.3447375,0.9,5700.0,0.54
114,0.8399708,0.09348944,0.8385317,0.09998611,0.20518464,0.13574903,1150.0,-1.3257402,1.0,5750.0,0.6
115,0.84000534,0.09341457,0.8385877,0.09988165,0.20526055,0.13568082,1160.0,-1.094597,1.0,5800.0,0.58
116,0.83997554,0.093334705,0.8385511,0.09976491,0.20528668,0.13577543,1170.0,-1.4860169,0.9,5850.0,0.6
117,0.83999616,0.09340414,0.8385616,0.0998356,0.20535238,0.13592753,1180.0,-1.2932107,1.0,5900.0,0.6
118,0.8399999,0.0933936,0.838612,0.09980484,0.20540246,0.13593501,1190.0,-0.96245956,1.0,5950.0,0.6
119,0.84011334,0.09333118,0.838676,0.09975511,0.2054277,0.13598359,1200.0,-1.4244356,1.0,6000.0,0.56
120,0.840177,0.09335169,0.8387744,0.09978685,0.20536318,0.13604274,1210.0,-0.909869,1.0,6050.0,0.4
121,0.8402316,0.093432754,0.8388025,0.09986176,0.20539694,0.13613267,1220.0,-0.8574769,1.0,6100.0,0.38
122,0.84022695,0.093310766,0.83882886,0.09970824,0.20533773,0.13608634,1230.0,-1.1139787,1.0,6150.0,0.52
123,0.8402612,0.09331896,0.83887905,0.099773884,0.20535338,0.13624522,1240.0,-1.5116735,1.0,6200.0,0.56
124,0.84026885,0.09335946,0.8388729,0.0997852,0.2053089,0.13624577,1250.0,-1.106256,1.0,6250.0,0.56
125,0.84027416,0.09335599,0.83891135,0.09979209,0.20533821,0.13631083,1260.0,-0.8262299,1.0,6300.0,0.42
126,0.84031993,0.09327664,0.8389709,0.09968463,0.20531373,0.13622886,1270.0,-0.8215581,1.0,6350.0,0.52
127,0.84026617,0.093215875,0.83892894,0.09965336,0.20526946,0.13624714,1280.0,-1.1314657,1.0,6400.0,0.52
128,0.8402919,0.093112856,0.83895785,0.09950151,0.20525162,0.1362404,1290.0,-0.85761625,1.0,6450.0,0.6
129,0.8403588,0.093147136,0.83900267,0.09954683,0.20521484,0.13635877,1300.0,-1.10167,1.0,6500.0,0.48
130,0.84035486,0.09310486,0.83901715,0.09948459,0.2052738,0.13644719,1310.0,-0.80515337,1.0,6550.0,0.54
131,0.8404758,0.09306552,0.8391277,0.09944587,0.20526056,0.13651475,1320.0,-1.4070905,1.0,6600.0,0.58
132,0.8404984,0.093046986,0.8391864,0.09942484,0.20526062,0.13653345,1330.0,-1.0484446,1.0,6650.0,0.44
133,0.8404543,0.09300164,0.83911276,0.09935529,0.2052054,0.13653345,1340.0,-0.8509854,1.0,6700.0,0.62
134,0.840435,0.09295861,0.83910686,0.099281006,0.20513172,0.13660876,1350.0,-0.95915014,1.0,6750.0,0.54
135,0.84046596,0.09300784,0.83911043,0.09927023,0.20511694,0.1366867,1360.0,-1.2360891,1.0,6800.0,0.58
136,0.8403778,0.09297059,0.83904964,0.09921697,0.20510224,0.13671367,1370.0,-0.7303115,1.0,6850.0,0.52
137,0.8402718,0.092880614,0.8389719,0.099110164,0.20510876,0.13670395,1380.0,-1.3302716,0.9,6900.0,0.56
138,0.8402205,0.092783846,0.8389642,0.09899267,0.20510891,0.1366922,1390.0,-1.3125468,1.0,6950.0,0.58
139,0.84026814,0.09278702,0.83900684,0.09899371,0.20510912,0.1367125,1400.0,-1.605156,1.0,7000.0,0.6
140,0.84028697,0.09269893,0.8390146,0.098872654,0.20507406,0.13683689,1410.0,-1.2036442,1.0,7050.0,0.66
141,0.8403291,0.09265846,0.8390356,0.098854445,0.2050122,0.136796,1420.0,-0.9648016,1.0,7100.0,0.58
142,0.8403172,0.092629075,0.8390262,0.09881151,0.20497239,0.136787,1430.0,-1.3398654,1.0,7150.0,0.56
143,0.8402578,0.0926398,0.83895683,0.09878687,0.20494433,0.13674304,1440.0,-0.75739944,1.0,7200.0,0.6
144,0.8402532,0.09258854,0.8389282,0.098758884,0.20492525,0.1368228,1450.0,-0.9224304,1.0,7250.0,0.54
145,0.8402169,0.092609905,0.8388855,0.0988073,0.2049352,0.13700105,1460.0,-0.9617919,1.0,7300.0,0.5
146,0.84023833,0.09253324,0.8389738,0.09872114,0.20493379,0.13692807,1470.0,-1.5312464,1.0,7350.0,0.72
147,0.8402498,0.092656516,0.8389661,0.09881999,0.20487088,0.13706352,1480.0,-1.1974711,1.0,7400.0,0.58
148,0.8402888,0.09256748,0.8390253,0.09872309,0.20486414,0.13704222,1490.0,-0.78204316,1.0,7450.0,0.58
149,0.8402665,0.09252242,0.83899254,0.098680675,0.20486136,0.13712047,1500.0,-0.81364214,1.0,7500.0,0.7
150,0.8403001,0.09250983,0.8390309,0.0986818,0.20489389,0.13715279,1510.0,-1.0698892,1.0,7550.0,0.6
151,0.8403287,0.09247384,0.8390743,0.09866822,0.20493759,0.13713838,1520.0,-0.7597809,1.0,7600.0,0.58
152,0.84031874,0.09238065,0.8390899,0.098565556,0.20494947,0.1371023,1530.0,-1.0001992,1.0,7650.0,0.46
153,0.84032726,0.09231069,0.8390686,0.09850796,0.20496286,0.13713501,1540.0,-0.98890525,1.0,7700.0,0.54
154,0.84033257,0.092298456,0.8390787,0.09849339,0.20498796,0.13708426,1550.0,-0.8404169,1.0,7750.0,0.58
155,0.8403499,0.09227765,0.83912253,0.098476864,0.20504412,0.13706547,1560.0,-1.1773026,1.0,7800.0,0.5
156,0.84035534,0.0922839,0.83910465,0.09847468,0.20497072,0.13717064,1570.0,-1.0640217,1.0,7850.0,0.58
157,0.84032375,0.092206664,0.8390658,0.09836152,0.20496073,0.1371986,1580.0,-1.0959618,1.0,7900.0,0.64
158,0.8403321,0.09213069,0.83908886,0.098279834,0.20491451,0.1372529,1590.0,-0.5169938,1.0,7950.0,0.64
159,0.8403595,0.092235774,0.8391065,0.09838838,0.20493557,0.13743842,1600.0,-1.0426366,1.0,8000.0,0.54
160,0.84035605,0.09221647,0.839109,0.09835612,0.20492171,0.13745284,1610.0,-0.68985623,1.0,8050.0,0.46
161,0.8403771,0.09220994,0.8391779,0.098341264,0.20491327,0.13754374,1620.0,-0.80834514,1.0,8100.0,0.58
162,0.84036964,0.09212414,0.8391966,0.098230965,0.20485877,0.13750367,1630.0,-1.0132637,1.0,8150.0,0.56
163,0.8402752,0.09216104,0.83910465,0.0982553,0.20486443,0.13753644,1640.0,-1.4683971,1.0,8200.0,0.72
164,0.8402827,0.09213934,0.8391265,0.098227866,0.20492022,0.13756476,1650.0,-0.777876,1.0,8250.0,0.4
165,0.84032065,0.0921339,0.83919764,0.098213576,0.2049101,0.13760364,1660.0,-1.2756245,1.0,8300.0,0.62
166,0.840313,0.09214417,0.83917636,0.09822688,0.20489034,0.13761812,1670.0,-0.7482568,1.0,8350.0,0.58
167,0.8403047,0.092048585,0.83919954,0.09812222,0.20487267,0.13767111,1680.0,-1.1463463,1.0,8400.0,0.72
168,0.8402912,0.09209391,0.8392007,0.098143466,0.20492198,0.13778283,1690.0,-1.0090082,1.0,8450.0,0.48
169,0.8402727,0.09208166,0.8392055,0.0981102,0.20489155,0.13778225,1700.0,-1.0276024,1.0,8500.0,0.54
170,0.8402404,0.09203833,0.8391838,0.098056205,0.20482804,0.13779724,1710.0,-1.1959388,1.0,8550.0,0.52
171,0.8402129,0.091955274,0.8391687,0.097945936,0.20485228,0.1377837,1720.0,-0.8537709,1.0,8600.0,0.66
172,0.84022784,0.09196959,0.8391843,0.09797517,0.20487556,0.13794117,1730.0,-1.1294336,1.0,8650.0,0.44
173,0.8402285,0.0920173,0.83917093,0.09799098,0.20485222,0.13804846,1740.0,-1.3074089,1.0,8700.0,0.56
174,0.84022886,0.09192106,0.8391631,0.09788058,0.20483479,0.13811404,1750.0,-0.9815237,1.0,8750.0,0.64
175,0.84025353,0.09189861,0.8391955,0.09787319,0.20484269,0.13807659,1760.0,-1.929189,1.0,8800.0,0.5
176,0.8402781,0.09184114,0.83925277,0.09780898,0.2048295,0.13801737,1770.0,-0.96586514,1.0,8850.0,0.56
177,0.8402462,0.09187438,0.8391922,0.09784832,0.20484275,0.13807288,1780.0,-1.4265151,1.0,8900.0,0.64
178,0.8402729,0.09187571,0.8392436,0.097876005,0.20479105,0.13805336,1790.0,-0.94978535,1.0,8950.0,0.48
179,0.8402907,0.0919765,0.83921903,0.09799001,0.20482107,0.1381236,1800.0,-0.8921851,1.0,9000.0,0.52
180,0.8402937,0.0919607,0.83921164,0.09797158,0.20482706,0.13817966,1810.0,-0.73932976,1.0,9050.0,0.58
181,0.84026,0.09195601,0.8392112,0.09796711,0.20477478,0.13822344,1820.0,-1.067085,1.0,9100.0,0.58
182,0.84027594,0.092053376,0.8392392,0.09807847,0.2047709,0.13833217,1830.0,-0.974825,1.0,9150.0,0.5
183,0.8403237,0.09213859,0.8392722,0.09818681,0.20479375,0.13841863,1840.0,-1.2883121,1.0,9200.0,0.56
184,0.8403345,0.092081785,0.83928376,0.098131,0.2047867,0.13840489,1850.0,-0.9526536,1.0,9250.0,0.62
185,0.84031075,0.092117675,0.83924824,0.09818244,0.20479697,0.1384962,1860.0,-1.1284367,1.0,9300.0,0.58
186,0.8403177,0.09212172,0.8392372,0.098198585,0.20477451,0.13847469,1870.0,-0.910889,1.0,9350.0,0.64
187,0.84028,0.09210032,0.83921766,0.09815707,0.20478773,0.13850309,1880.0,-1.1139977,1.0,9400.0,0.54
188,0.8402806,0.09210686,0.8392183,0.09818188,0.20480783,0.13854007,1890.0,-1.1707342,1.0,9450.0,0.52
189,0.84025836,0.092059314,0.839171,0.0981226,0.20477484,0.13855286,1900.0,-1.1836659,1.0,9500.0,0.5
190,0.84027433,0.09220902,0.83920455,0.09830857,0.20476158,0.1387315,1910.0,-1.1511024,1.0,9550.0,0.44
191,0.8403008,0.09214967,0.83923644,0.09824377,0.2047492,0.1386096,1920.0,-0.8748131,1.0,9600.0,0.56
192,0.8403266,0.09225165,0.83925,0.09835792,0.2047615,0.13865472,1930.0,-2.853608,0.9,9650.0,0.5
193,0.84033537,0.09233146,0.83925676,0.09842285,0.20477723,0.13868958,1940.0,-0.9174181,1.0,9700.0,0.46
194,0.8403661,0.092290945,0.83926916,0.098374985,0.20479503,0.13871494,1950.0,-1.7192745,0.9,9750.0,0.66
195,0.84032965,0.09238481,0.8392295,0.09847867,0.20478691,0.13876426,1960.0,-0.96139127,1.0,9800.0,0.5
196,0.8403159,0.0924752,0.83923286,0.098599374,0.20479363,0.13878779,1970.0,-1.1840409,1.0,9850.0,0.4
197,0.84035283,0.092413776,0.83925676,0.09853684,0.20476753,0.1388258,1980.0,-1.1259556,1.0,9900.0,0.58
198,0.84034425,0.09236788,0.83925027,0.09848127,0.20474964,0.13882838,1990.0,-1.1985245,1.0,9950.0,0.72
199,0.84028554,0.09238624,0.8392227,0.09847838,0.2047399,0.13878715,2000.0,-0.9548063,0.9,10000.0,0.5
200,0.84028935,0.09237644,0.8392377,0.09846097,0.2047852,0.13881516,2010.0,-1.2849399,1.0,10050.0,0.54
201,0.84032017,0.09237305,0.8392601,0.09844941,0.20481212,0.13887696,2020.0,-1.576574,1.0,10100.0,0.62
202,0.84036356,0.09239272,0.83929825,0.09848726,0.20482735,0.13885339,2030.0,-1.2973958,1.0,10150.0,0.56
203,0.84035355,0.09236253,0.8392861,0.098454885,0.20480368,0.13883293,2040.0,-1.2698302,1.0,10200.0,0.6
204,0.8403329,0.09233152,0.8392887,0.09839344,0.20481098,0.138839,2050.0,-1.3680251,1.0,10250.0,0.58
205,0.8403483,0.09232235,0.8393347,0.09837391,0.20482147,0.13882661,2060.0,-1.2442944,1.0,10300.0,0.66
206,0.84033704,0.092348196,0.8392723,0.098442934,0.20478868,0.1388368,2070.0,-1.3868978,1.0,10350.0,0.46
207,0.84030795,0.09230261,0.83923817,0.09838406,0.20477283,0.13888405,2080.0,-1.0331705,1.0,10400.0,0.64
208,0.84032077,0.09233224,0.83926296,0.09839678,0.20481497,0.13894863,2090.0,-1.401005,0.9,10450.0,0.54
209,0.8402881,0.092351444,0.8392348,0.09842804,0.20485689,0.13897178,2100.0,-1.0709319,1.0,10500.0,0.6
210,0.8402688,0.09237671,0.83922464,0.09844398,0.20481509,0.1390646,2110.0,-3.2027092,0.9,10550.0,0.62
211,0.8402777,0.092455305,0.8392319,0.09852881,0.20479059,0.13916604,2120.0,-0.73292637,1.0,10600.0,0.62
212,0.8402721,0.09244525,0.8392227,0.098508365,0.2048024,0.13921128,2130.0,-0.9627472,1.0,10650.0,0.7
213,0.8402887,0.09243271,0.8392461,0.09849483,0.20478928,0.1391942,2140.0,-0.9818996,1.0,10700.0,0.46
214,0.84030795,0.09246003,0.8392474,0.098504014,0.2047515,0.13927162,2150.0,-1.4041895,1.0,10750.0,0.52
215,0.8403471,0.092488915,0.8392909,0.09852129,0.20474428,0.1393136,2160.0,-1.4488083,1.0,10800.0,0.58
216,0.840336,0.092423,0.8392655,0.09844289,0.20468563,0.13923606,2170.0,-0.91067755,1.0,10850.0,0.5
217,0.8403135,0.09239627,0.83925676,0.09842297,0.20466328,0.13922104,2180.0,-1.2980698,1.0,10900.0,0.58
218,0.84028697,0.09249395,0.83923155,0.09849743,0.20470396,0.13929214,2190.0,-1.4615209,1.0,10950.0,0.56
219,0.8402934,0.092514955,0.83921224,0.09851206,0.20470671,0.1393963,2200.0,-1.2313356,1.0,11000.0,0.48
220,0.8402874,0.09255293,0.83920217,0.09854532,0.20468938,0.13938312,2210.0,-1.7399985,1.0,11050.0,0.56
221,0.8402541,0.092500985,0.8391693,0.09848181,0.2046795,0.13939103,2220.0,-1.9555575,0.9,11100.0,0.64
