epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
99,0.844456,0.101073325,0.20358296,0.08480893,1000.0,-23.727137,0.2,5000.0,0.08
100,0.8444578,0.10123215,0.20351201,0.085115045,1010.0,-27.720554,0.0,5050.0,0.08
101,0.8444681,0.10141999,0.20350659,0.085537635,1020.0,-21.433443,0.1,5100.0,0.04
102,0.84435254,0.10141758,0.20348161,0.08594275,1030.0,-27.420563,0.0,5150.0,0.14
103,0.8443656,0.10163489,0.20344712,0.08605612,1040.0,-29.251593,0.0,5200.0,0.06
104,0.8442945,0.10155303,0.20342688,0.08622506,1050.0,-14.72581,0.2,5250.0,0.08
105,0.8442821,0.101677425,0.20344354,0.08650613,1060.0,-24.195942,0.0,5300.0,0.08
106,0.84430194,0.101979814,0.2034432,0.08669553,1070.0,-15.475072,0.2,5350.0,0.1
107,0.84426826,0.10204667,0.20341033,0.08680875,1080.0,-23.339323,0.1,5400.0,0.08
108,0.8442833,0.10195768,0.20340669,0.08707183,1090.0,-22.083261,0.1,5450.0,0.1
109,0.8443586,0.10205969,0.20340967,0.08740944,1100.0,-26.510096,0.1,5500.0,0.06
110,0.8443525,0.1023315,0.20346275,0.08789167,1110.0,-20.10517,0.1,5550.0,0.06
111,0.844338,0.10236257,0.20343433,0.087975785,1120.0,-28.368366,0.0,5600.0,0.08
112,0.84430456,0.10235819,0.20344225,0.088496536,1130.0,-28.012852,0.0,5650.0,0.08
113,0.84429103,0.10236427,0.20340168,0.08866745,1140.0,-20.956762,0.1,5700.0,0.04
114,0.8443878,0.10261469,0.20347126,0.08893012,1150.0,-28.101353,0.0,5750.0,0.0
115,0.8443596,0.1027602,0.20348406,0.08915008,1160.0,-28.238186,0.1,5800.0,0.08
116,0.84442973,0.10275048,0.20347929,0.08922823,1170.0,-21.035908,0.2,5850.0,0.0
117,0.84443015,0.10270361,0.20347638,0.08943871,1180.0,-19.131199,0.1,5900.0,0.04
118,0.8444336,0.102654316,0.2035014,0.08955495,1190.0,-25.889322,0.1,5950.0,0.04
119,0.8444633,0.10266558,0.20352396,0.08975857,1200.0,-22.483902,0.0,6000.0,0.0
120,0.84449005,0.102713086,0.20357117,0.09000113,1210.0,-19.293139,0.1,6050.0,0.02
121,0.84453034,0.102667384,0.20357391,0.09016717,1220.0,-24.188753,0.2,6100.0,0.1
122,0.84447694,0.102584004,0.20348687,0.09061592,1230.0,-22.715017,0.0,6150.0,0.06
123,0.8444543,0.102627434,0.20348653,0.09068366,1240.0,-22.518612,0.2,6200.0,0.0
124,0.84447813,0.10258094,0.20352131,0.09091275,1250.0,-25.450218,0.0,6250.0,0.08
125,0.8444381,0.10255168,0.20351553,0.09096259,1260.0,-23.49784,0.2,6300.0,0.08
126,0.84442407,0.10252861,0.20355931,0.09142064,1270.0,-23.069887,0.1,6350.0,0.06
127,0.84447193,0.102521874,0.20356694,0.091568105,1280.0,-23.205685,0.0,6400.0,0.1
128,0.8445026,0.10245743,0.20359108,0.092109345,1290.0,-13.664267,0.4,6450.0,0.08
129,0.84445864,0.10235289,0.20356864,0.09225944,1300.0,-22.809576,0.1,6500.0,0.04
130,0.84449583,0.10234425,0.20359413,0.092554435,1310.0,-15.494545,0.2,6550.0,0.06
131,0.84444326,0.10243517,0.20361288,0.092779204,1320.0,-22.397274,0.1,6600.0,0.14
132,0.8444311,0.10255196,0.20362008,0.09320617,1330.0,-20.349028,0.0,6650.0,0.0
133,0.8444417,0.102443874,0.20358638,0.09327716,1340.0,-24.417233,0.1,6700.0,0.08
134,0.84433347,0.10262712,0.20355509,0.09341544,1350.0,-23.398247,0.2,6750.0,0.06
135,0.84429747,0.10258901,0.20354164,0.093564644,1360.0,-28.030731,0.0,6800.0,0.14
136,0.8443151,0.102545895,0.20351647,0.09358077,1370.0,-30.231812,0.0,6850.0,0.06
137,0.84436244,0.10255891,0.20350543,0.093807735,1380.0,-24.328411,0.0,6900.0,0.16
138,0.84435993,0.10249408,0.20348637,0.09393454,1390.0,-27.598774,0.1,6950.0,0.04
139,0.84442514,0.10251976,0.20346169,0.09423409,1400.0,-18.535374,0.0,7000.0,0.04
140,0.8444004,0.10255856,0.2034857,0.09439207,1410.0,-26.533041,0.0,7050.0,0.08
141,0.84437317,0.102542214,0.20347732,0.094632275,1420.0,-25.072563,0.1,7100.0,0.08
142,0.8442524,0.10247282,0.203457,0.09482136,1430.0,-22.852116,0.1,7150.0,0.14
143,0.8442769,0.10276463,0.20345837,0.09509271,1440.0,-22.842949,0.1,7200.0,0.12
144,0.8442343,0.10283202,0.20347458,0.09530885,1450.0,-19.57258,0.0,7250.0,0.1
145,0.844214,0.10300708,0.20343506,0.09551893,1460.0,-17.588703,0.0,7300.0,0.14
146,0.8442507,0.10322345,0.20349078,0.09574153,1470.0,-15.984888,0.2,7350.0,0.02
147,0.8442176,0.10322148,0.2034725,0.0957773,1480.0,-18.557703,0.1,7400.0,0.12
148,0.84423405,0.10339328,0.20346975,0.095904455,1490.0,-25.455238,0.1,7450.0,0.18
149,0.84414005,0.10347164,0.20346299,0.09618609,1500.0,-18.247593,0.1,7500.0,0.28
150,0.84416866,0.10341165,0.20346814,0.0962009,1510.0,-28.980255,0.0,7550.0,0.14
151,0.84420794,0.10342244,0.20346554,0.09637949,1520.0,-17.586847,0.3,7600.0,0.08
152,0.84421563,0.10343292,0.20345233,0.09657686,1530.0,-26.590097,0.0,7650.0,0.12
153,0.84417343,0.10350566,0.20349361,0.09682188,1540.0,-17.026194,0.1,7700.0,0.12
154,0.84419984,0.10360757,0.2035046,0.096976325,1550.0,-24.201466,0.2,7750.0,0.1
155,0.84414583,0.10360945,0.20348786,0.09729682,1560.0,-16.070665,0.2,7800.0,0.12
156,0.8442044,0.103655376,0.20348194,0.097401984,1570.0,-24.344318,0.1,7850.0,0.06
157,0.84421945,0.10363599,0.20346637,0.09761372,1580.0,-18.855745,0.2,7900.0,0.06
158,0.8441923,0.10364616,0.20349899,0.0978681,1590.0,-17.672691,0.1,7950.0,0.1
159,0.84422046,0.103708215,0.20354848,0.09819245,1600.0,-25.007534,0.2,8000.0,0.04
160,0.8442227,0.10362854,0.2035716,0.09840881,1610.0,-21.758343,0.1,8050.0,0.14
161,0.8442227,0.10366291,0.2035557,0.09851506,1620.0,-21.606037,0.1,8100.0,0.14
162,0.84424096,0.1035951,0.20357189,0.09881319,1630.0,-18.892866,0.0,8150.0,0.1
163,0.8442113,0.10373592,0.20355247,0.09910553,1640.0,-22.510925,0.2,8200.0,0.22
164,0.84424335,0.103698514,0.20356174,0.09914403,1650.0,-28.517487,0.0,8250.0,0.18
165,0.8442223,0.10388405,0.20357002,0.0996386,1660.0,-19.652382,0.1,8300.0,0.1
166,0.8442847,0.10384968,0.2035616,0.09991788,1670.0,-19.866407,0.3,8350.0,0.1
167,0.84430957,0.103890516,0.20359075,0.10017852,1680.0,-14.946437,0.2,8400.0,0.14
168,0.844274,0.10420892,0.20360756,0.10047406,1690.0,-25.781254,0.1,8450.0,0.04
169,0.84421736,0.10418097,0.20362402,0.10074829,1700.0,-17.4029,0.1,8500.0,0.16
170,0.8442119,0.10431439,0.20358828,0.10090276,1710.0,-22.728802,0.3,8550.0,0.2
171,0.84424305,0.10425969,0.20361313,0.10092796,1720.0,-19.481295,0.2,8600.0,0.14
172,0.84425217,0.10441161,0.2035881,0.10113146,1730.0,-19.86788,0.1,8650.0,0.16
173,0.84427494,0.10442635,0.2036156,0.101287976,1740.0,-17.729404,0.3,8700.0,0.14
174,0.84421825,0.10460778,0.20360103,0.10158524,1750.0,-18.383612,0.4,8750.0,0.14
175,0.8442343,0.10455221,0.20360118,0.101754256,1760.0,-23.729254,0.1,8800.0,0.22
176,0.8442135,0.10462991,0.20356472,0.10218834,1770.0,-13.797009,0.3,8850.0,0.2
177,0.84422106,0.10462066,0.20357336,0.10228916,1780.0,-18.347248,0.2,8900.0,0.16
178,0.8442345,0.10470572,0.20360222,0.10258218,1790.0,-20.906399,0.1,8950.0,0.12
179,0.8441489,0.104750626,0.20360646,0.10288641,1800.0,-26.385752,0.2,9000.0,0.1
180,0.8442047,0.10471659,0.20362404,0.10308439,1810.0,-13.32155,0.4,9050.0,0.26
181,0.84422255,0.104681276,0.20365876,0.10320967,1820.0,-13.269956,0.3,9100.0,0.18
182,0.8442518,0.104736276,0.20366453,0.10339363,1830.0,-28.41416,0.1,9150.0,0.22
183,0.84418267,0.10482836,0.20366192,0.10368909,1840.0,-22.860636,0.0,9200.0,0.1
184,0.8442259,0.104830146,0.20370345,0.10376478,1850.0,-11.487272,0.4,9250.0,0.16
185,0.84423274,0.10475624,0.2037,0.10405426,1860.0,-24.834473,0.1,9300.0,0.16
186,0.84426117,0.10497276,0.20372692,0.10435002,1870.0,-28.735865,0.1,9350.0,0.18
187,0.8442119,0.10493373,0.2037385,0.104685955,1880.0,-20.78778,0.4,9400.0,0.18
188,0.8442307,0.10512429,0.20372888,0.104881175,1890.0,-29.926456,0.0,9450.0,0.22
189,0.84429,0.10509056,0.20378268,0.10501395,1900.0,-20.603025,0.2,9500.0,0.22
190,0.84419495,0.10527698,0.20374484,0.10520254,1910.0,-20.72636,0.2,9550.0,0.2
191,0.84422535,0.10530782,0.20379314,0.1053742,1920.0,-16.986086,0.3,9600.0,0.12
192,0.84425896,0.10541949,0.20378655,0.105617926,1930.0,-21.480927,0.3,9650.0,0.16
193,0.8443279,0.105445854,0.20380639,0.10568802,1940.0,-24.737492,0.3,9700.0,0.22
194,0.84428304,0.105545916,0.20379952,0.105969146,1950.0,-23.237034,0.4,9750.0,0.28
195,0.84429926,0.10545397,0.2038,0.10620035,1960.0,-34.213547,0.0,9800.0,0.18
196,0.84431237,0.105413795,0.20381472,0.10630076,1970.0,-27.254791,0.1,9850.0,0.22
197,0.84433293,0.10540656,0.20381805,0.106477045,1980.0,-27.549372,0.2,9900.0,0.14
198,0.84437114,0.10534426,0.20386864,0.1066153,1990.0,-15.814214,0.4,9950.0,0.26
199,0.84436935,0.10537384,0.20385475,0.106838256,2000.0,-17.717617,0.3,10000.0,0.18
200,0.84441715,0.10545778,0.20388213,0.107016414,2010.0,-17.407047,0.4,10050.0,0.14
201,0.84445184,0.10538778,0.2038604,0.10706169,2020.0,-20.449041,0.3,10100.0,0.28
202,0.8444807,0.10544964,0.2038651,0.10723794,2030.0,-22.020151,0.2,10150.0,0.18
203,0.8444831,0.10549906,0.20385823,0.10751221,2040.0,-14.946215,0.4,10200.0,0.18
204,0.8445208,0.10547655,0.20387073,0.10763864,2050.0,-22.988153,0.1,10250.0,0.16
205,0.84451395,0.10561859,0.20389155,0.10787423,2060.0,-24.064169,0.4,10300.0,0.24
206,0.84444004,0.10562554,0.20383474,0.107998036,2070.0,-14.392759,0.3,10350.0,0.18
207,0.84446,0.105581015,0.20385426,0.108077385,2080.0,-15.044904,0.3,10400.0,0.24
208,0.8444167,0.10557741,0.20385785,0.10816711,2090.0,-22.0598,0.2,10450.0,0.12
209,0.8444136,0.105703644,0.20386364,0.108319014,2100.0,-19.55495,0.2,10500.0,0.2
210,0.8444856,0.10568106,0.20387219,0.10846077,2110.0,-24.352995,0.1,10550.0,0.22
211,0.8444728,0.105768226,0.20386764,0.108543225,2120.0,-21.820526,0.1,10600.0,0.22
212,0.8444641,0.10575505,0.20388876,0.108640365,2130.0,-12.639387,0.5,10650.0,0.22
213,0.84443885,0.10574647,0.20388898,0.10878543,2140.0,-22.3176,0.2,10700.0,0.22
214,0.8444338,0.10582885,0.20387717,0.108955584,2150.0,-24.289703,0.4,10750.0,0.22
215,0.84444517,0.105864465,0.20390236,0.109027036,2160.0,-20.219728,0.1,10800.0,0.18
216,0.84445137,0.10586325,0.20390832,0.109050184,2170.0,-25.29118,0.1,10850.0,0.32
217,0.8444688,0.10589642,0.20390639,0.1091268,2180.0,-22.040356,0.4,10900.0,0.24
218,0.8445084,0.10589544,0.20390779,0.109228574,2190.0,-20.951834,0.2,10950.0,0.36
219,0.8444949,0.10596087,0.203898,0.10943432,2200.0,-20.703053,0.2,11000.0,0.26
220,0.84446687,0.10604522,0.20388366,0.10950178,2210.0,-11.846949,0.3,11050.0,0.3
221,0.84452015,0.10602895,0.20386812,0.10955651,2220.0,-22.398212,0.2,11100.0,0.32
222,0.8445008,0.1060231,0.20385785,0.109525435,2230.0,-19.815845,0.3,11150.0,0.22
223,0.8444628,0.10616956,0.20386077,0.109556444,2240.0,-16.533875,0.2,11200.0,0.22
224,0.8444999,0.10629359,0.2038887,0.10982361,2250.0,-20.603115,0.4,11250.0,0.22
225,0.84451073,0.10641652,0.20388931,0.10989793,2260.0,-35.440853,0.0,11300.0,0.18
226,0.8445112,0.10648587,0.20388956,0.109954774,2270.0,-20.54965,0.5,11350.0,0.34
227,0.84451693,0.10648743,0.20388392,0.10995971,2280.0,-11.120485,0.6,11400.0,0.3
228,0.84456915,0.10655419,0.2038937,0.11006672,2290.0,-24.742678,0.3,11450.0,0.22
229,0.84458303,0.10654091,0.20392303,0.11008807,2300.0,-23.641113,0.2,11500.0,0.28
230,0.8445551,0.10658101,0.20392787,0.11017737,2310.0,-20.078104,0.4,11550.0,0.3
231,0.8445804,0.106581606,0.20391198,0.11020103,2320.0,-21.219685,0.4,11600.0,0.22
232,0.84452456,0.106710516,0.203894,0.11036847,2330.0,-9.466981,0.5,11650.0,0.26
233,0.84452724,0.106661834,0.20388374,0.11042731,2340.0,-18.342518,0.3,11700.0,0.36
234,0.84454876,0.10667089,0.20392793,0.11056613,2350.0,-19.192013,0.4,11750.0,0.3
235,0.8445359,0.106718786,0.20395832,0.11079609,2360.0,-22.612457,0.2,11800.0,0.24
236,0.8445702,0.10669127,0.20398058,0.11084283,2370.0,-17.05045,0.5,11850.0,0.28
237,0.84461,0.106664576,0.20399626,0.11096027,2380.0,-18.977924,0.3,11900.0,0.32
238,0.8445553,0.10673547,0.20398541,0.11120577,2390.0,-19.408901,0.2,11950.0,0.28
239,0.84452826,0.106847525,0.20396578,0.11146897,2400.0,-22.879505,0.2,12000.0,0.22
240,0.8445093,0.10690716,0.20397532,0.11162193,2410.0,-9.798025,0.6,12050.0,0.3
241,0.8445363,0.106948316,0.2039949,0.11175458,2420.0,-12.78479,0.5,12100.0,0.26
242,0.8445216,0.10702342,0.20398492,0.1119476,2430.0,-11.534862,0.7,12150.0,0.28
243,0.8445492,0.10703689,0.20400658,0.11211726,2440.0,-14.345632,0.5,12200.0,0.36
244,0.8445769,0.1070502,0.20401178,0.11218864,2450.0,-11.730154,0.5,12250.0,0.28
245,0.844548,0.107188225,0.20401376,0.11236212,2460.0,-9.780469,0.6,12300.0,0.2
246,0.8445557,0.10724846,0.20400988,0.1125086,2470.0,-21.789875,0.2,12350.0,0.28
247,0.8445873,0.107206635,0.2040021,0.11254635,2480.0,-8.0102825,0.7,12400.0,0.34
248,0.8445807,0.107283376,0.20400006,0.112653226,2490.0,-17.981558,0.4,12450.0,0.2
249,0.8445322,0.10729078,0.20396072,0.11275221,2500.0,-21.802967,0.2,12500.0,0.22
250,0.8445061,0.107293986,0.2039261,0.11284753,2510.0,-11.164801,0.6,12550.0,0.3
251,0.84449315,0.107290246,0.20391403,0.11295332,2520.0,-12.2628145,0.6,12600.0,0.28
252,0.84451383,0.10728353,0.20392059,0.11295204,2530.0,-16.48768,0.6,12650.0,0.26
253,0.8445232,0.10723144,0.20393747,0.11297383,2540.0,-14.876661,0.6,12700.0,0.32
254,0.8445082,0.10718656,0.20392048,0.113010556,2550.0,-14.311729,0.5,12750.0,0.42
255,0.8445079,0.10722963,0.20392644,0.1130816,2560.0,-9.112135,0.6,12800.0,0.42
256,0.8445155,0.10723873,0.20392188,0.11317077,2570.0,-20.25642,0.4,12850.0,0.28
257,0.84455967,0.107200585,0.2039383,0.11320238,2580.0,-23.330515,0.1,12900.0,0.24
258,0.8445859,0.1071857,0.20393789,0.113323726,2590.0,-19.935764,0.3,12950.0,0.3
259,0.84454817,0.10724977,0.20392066,0.11340241,2600.0,-16.092339,0.4,13000.0,0.28
260,0.8445557,0.10721558,0.20393679,0.11347661,2610.0,-18.32147,0.5,13050.0,0.34
261,0.84454685,0.10725766,0.20393568,0.11354594,2620.0,-19.123653,0.5,13100.0,0.3
262,0.84460855,0.10722732,0.20393194,0.11358161,2630.0,-16.572712,0.6,13150.0,0.36
263,0.84465426,0.10727468,0.20392084,0.11364995,2640.0,-10.004699,0.6,13200.0,0.38
264,0.84469813,0.10732272,0.20393802,0.11368963,2650.0,-23.42955,0.3,13250.0,0.44
265,0.84472305,0.107271016,0.20393503,0.11369793,2660.0,-26.421484,0.2,13300.0,0.24
266,0.8447168,0.107247315,0.20392138,0.113790095,2670.0,-26.000616,0.3,13350.0,0.44
267,0.84477335,0.10723094,0.20391537,0.11384804,2680.0,-11.341784,0.6,13400.0,0.2
268,0.8447903,0.10734713,0.20393597,0.113971464,2690.0,-22.087315,0.3,13450.0,0.3
269,0.8448169,0.10735532,0.20393282,0.11398756,2700.0,-14.083893,0.6,13500.0,0.44
270,0.8447636,0.10731691,0.20390788,0.11410613,2710.0,-10.974203,0.7,13550.0,0.3
271,0.84476227,0.10727578,0.2038993,0.11416078,2720.0,-14.6173,0.5,13600.0,0.32
272,0.8447726,0.107280605,0.20390686,0.11414586,2730.0,-18.891672,0.4,13650.0,0.38
273,0.8447046,0.10730215,0.20388202,0.114268,2740.0,-19.288504,0.2,13700.0,0.46
274,0.84468836,0.10728478,0.20388438,0.11432746,2750.0,-25.090824,0.4,13750.0,0.28
275,0.8446776,0.10726424,0.20387654,0.114346735,2760.0,-22.572464,0.4,13800.0,0.38
276,0.8446458,0.1072964,0.20388146,0.11443653,2770.0,-14.806139,0.5,13850.0,0.32
277,0.8446438,0.10729166,0.2038532,0.1146354,2780.0,-22.295706,0.4,13900.0,0.4
278,0.84462667,0.10721623,0.20383312,0.11467836,2790.0,-15.512364,0.5,13950.0,0.4
279,0.84463173,0.10715268,0.20381927,0.11470765,2800.0,-21.277899,0.5,14000.0,0.4
