epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
16,0.8338168,0.10931271,0.83148175,0.12043,0.20160313,0.12545697,170.0,-1.6883183,1.0,850.0,0.5
17,0.8339524,0.10779303,0.83197814,0.11843759,0.20145813,0.12689163,180.0,-2.6293845,0.9,900.0,0.62
18,0.83437175,0.107071675,0.8325322,0.117340535,0.20172073,0.12729476,190.0,-1.2223523,1.0,950.0,0.54
19,0.8349492,0.10628587,0.83316153,0.11632671,0.20188826,0.12828478,200.0,-2.2108655,1.0,1000.0,0.56
20,0.83521515,0.106568746,0.8336969,0.116438754,0.20183071,0.13081641,210.0,-1.2698336,1.0,1050.0,0.26
21,0.8354678,0.10662821,0.8342015,0.11609882,0.20219463,0.13202596,220.0,-1.7313874,0.9,1100.0,0.62
22,0.8354555,0.10589091,0.8342412,0.11533528,0.20191303,0.13252975,230.0,-1.6915156,0.9,1150.0,0.56
23,0.8358181,0.1054723,0.83451647,0.11473349,0.20174415,0.1325128,240.0,-1.2735637,1.0,1200.0,0.54
24,0.8363697,0.10523624,0.8350056,0.11434298,0.2019964,0.13354576,250.0,-1.5085424,0.7,1250.0,0.44
25,0.83657336,0.10568848,0.83556175,0.11469736,0.2021018,0.13447736,260.0,-1.2927462,1.0,1300.0,0.44
26,0.83702403,0.10547387,0.836112,0.114366226,0.20242849,0.13508287,270.0,-1.2227437,1.0,1350.0,0.5
27,0.8372032,0.105158366,0.8363528,0.113845326,0.20262125,0.13527623,280.0,-1.5277536,1.0,1400.0,0.52
28,0.83725524,0.10511476,0.83639103,0.114066966,0.2027802,0.1355844,290.0,-1.2431358,1.0,1450.0,0.46
29,0.83775544,0.104661226,0.83694077,0.11344189,0.20288596,0.13559385,300.0,-2.0180182,0.9,1500.0,0.62
30,0.8379013,0.10429645,0.83707976,0.112948656,0.20302397,0.13586845,310.0,-1.3067697,0.9,1550.0,0.62
31,0.838137,0.104204684,0.83713645,0.11302689,0.20324455,0.13605034,320.0,-1.4115521,1.0,1600.0,0.46
32,0.8381246,0.10359522,0.8371301,0.112328045,0.20315598,0.13618614,330.0,-1.0186535,1.0,1650.0,0.54
33,0.8383238,0.103407465,0.8373,0.112105094,0.20340961,0.13613315,340.0,-1.0083681,1.0,1700.0,0.56
34,0.83860564,0.103107005,0.8375766,0.111716785,0.20340244,0.13603413,350.0,-1.2253926,1.0,1750.0,0.42
35,0.8385873,0.102745764,0.83752656,0.11135324,0.20350352,0.13690348,360.0,-1.7961664,1.0,1800.0,0.52
36,0.83863044,0.102394246,0.8374868,0.11083621,0.20344317,0.13725868,370.0,-1.1884232,1.0,1850.0,0.56
37,0.8388095,0.10229131,0.83776593,0.11084909,0.20345448,0.13743559,380.0,-1.1578951,1.0,1900.0,0.5
38,0.838886,0.10197598,0.8379562,0.11046144,0.2035982,0.13759719,390.0,-0.98505557,1.0,1950.0,0.54
39,0.83907366,0.101629645,0.8381819,0.110065676,0.20370305,0.13785303,400.0,-0.9550723,1.0,2000.0,0.52
40,0.83908993,0.10129759,0.83828765,0.10954053,0.20396489,0.13762112,410.0,-0.84723854,1.0,2050.0,0.52
41,0.8389856,0.101031065,0.83820033,0.10916404,0.20383869,0.13780385,420.0,-1.3026754,1.0,2100.0,0.58
42,0.83895534,0.1010698,0.8381074,0.109101646,0.20388496,0.13828048,430.0,-1.2633628,1.0,2150.0,0.44
43,0.8388958,0.100883745,0.83814853,0.10885286,0.20378387,0.1381316,440.0,-1.3280596,0.9,2200.0,0.56
44,0.8388919,0.100702845,0.83827275,0.108623944,0.20394252,0.13815738,450.0,-1.341119,0.9,2250.0,0.46
45,0.83879995,0.10045131,0.8382325,0.10830009,0.2038323,0.13860852,460.0,-1.215165,1.0,2300.0,0.62
46,0.83895105,0.10009003,0.83828634,0.10793605,0.20388867,0.1386523,470.0,-1.2338192,1.0,2350.0,0.62
47,0.8390698,0.09968585,0.8384827,0.107411526,0.20382252,0.13878164,480.0,-1.269274,1.0,2400.0,0.54
48,0.8390913,0.09973439,0.83851737,0.10738224,0.20352806,0.13883385,490.0,-0.6517775,1.0,2450.0,0.48
49,0.8391449,0.0994485,0.83851933,0.10705178,0.20351626,0.13885766,500.0,-1.0949599,1.0,2500.0,0.6
50,0.8392474,0.09915743,0.83870417,0.106723934,0.20367245,0.13895309,510.0,-1.9145136,0.9,2550.0,0.56
51,0.8395583,0.09905871,0.83900577,0.10664871,0.20371953,0.139019,520.0,-1.1383431,1.0,2600.0,0.46
52,0.8396678,0.09885613,0.8391641,0.10639552,0.20377064,0.13876034,530.0,-1.2063001,0.9,2650.0,0.5
53,0.8394932,0.09859852,0.838909,0.10609912,0.2038728,0.13887754,540.0,-1.2863494,1.0,2700.0,0.56
54,0.83951306,0.09891207,0.838878,0.10653621,0.20380792,0.13923745,550.0,-1.4577358,0.9,2750.0,0.5
55,0.83952856,0.09871533,0.8389248,0.10630882,0.2038338,0.13916992,560.0,-0.9613865,1.0,2800.0,0.66
56,0.83945054,0.098542385,0.83886844,0.106113754,0.20395246,0.13915479,570.0,-0.85156554,1.0,2850.0,0.6
57,0.83952504,0.098435186,0.8390021,0.10595121,0.20394598,0.13929604,580.0,-0.9662697,1.0,2900.0,0.6
58,0.83950657,0.09838135,0.8390484,0.10593012,0.20374936,0.13937254,590.0,-1.308715,1.0,2950.0,0.4
59,0.83956957,0.098569006,0.83912015,0.10614064,0.2038245,0.13972877,600.0,-0.9482726,0.9,3000.0,0.46
60,0.8395708,0.0984538,0.8391649,0.10598122,0.20386392,0.13967955,610.0,-0.99887544,1.0,3050.0,0.68
61,0.8395726,0.098380886,0.8391914,0.10586729,0.20393635,0.13970889,620.0,-0.9684946,1.0,3100.0,0.52
62,0.8395094,0.09829605,0.8391653,0.105675526,0.2039598,0.1398238,630.0,-0.97678185,1.0,3150.0,0.68
63,0.83968544,0.09817281,0.83935434,0.10550576,0.20389248,0.1401273,640.0,-0.5164359,1.0,3200.0,0.62
64,0.8397135,0.098002374,0.8394089,0.105303355,0.20387596,0.14014113,650.0,-0.9292115,0.9,3250.0,0.46
65,0.8397986,0.097788215,0.8394961,0.10509052,0.20390843,0.13992171,660.0,-0.8932422,1.0,3300.0,0.58
66,0.8396862,0.09774675,0.83935547,0.10503725,0.20378377,0.14003164,670.0,-1.0688605,1.0,3350.0,0.5
67,0.8397934,0.097683616,0.8394255,0.1049212,0.20372453,0.13993864,680.0,-1.3353846,1.0,3400.0,0.72
68,0.8399193,0.097520836,0.83960533,0.1046966,0.20369086,0.13988476,690.0,-0.7414402,1.0,3450.0,0.56
69,0.8398414,0.09735901,0.8394695,0.10452437,0.20359638,0.13982375,700.0,-1.1857116,1.0,3500.0,0.46
70,0.8397592,0.09738212,0.8393772,0.10446018,0.20369169,0.13979208,710.0,-1.2169995,0.9,3550.0,0.48
71,0.83977,0.09720853,0.83944035,0.104266964,0.20375784,0.13953738,720.0,-1.3472087,1.0,3600.0,0.72
72,0.83971876,0.09703353,0.83937067,0.10402816,0.20377961,0.13968755,730.0,-1.0752935,1.0,3650.0,0.56
73,0.8398511,0.09683075,0.83952886,0.103770904,0.20380585,0.13973098,740.0,-0.97142303,1.0,3700.0,0.48
74,0.839876,0.09678123,0.83956915,0.10370005,0.20368372,0.13970518,750.0,-1.1066562,1.0,3750.0,0.62
75,0.83995247,0.096611015,0.8396849,0.10349008,0.20359264,0.13977103,760.0,-1.2201468,1.0,3800.0,0.4
76,0.83999366,0.096519105,0.83968765,0.10340122,0.20359011,0.13982484,770.0,-1.0169723,1.0,3850.0,0.58
77,0.8400795,0.09669494,0.83977294,0.103639446,0.20362963,0.14005548,780.0,-1.3027489,1.0,3900.0,0.5
78,0.84009933,0.09658975,0.8398352,0.1034655,0.20360169,0.13992672,790.0,-1.0942036,1.0,3950.0,0.68
79,0.8400505,0.096394874,0.8398924,0.1032136,0.20368356,0.13987483,800.0,-1.6292756,1.0,4000.0,0.58
80,0.83994013,0.09645271,0.83971995,0.10323152,0.20353837,0.1401433,810.0,-0.7764288,1.0,4050.0,0.46
81,0.8399548,0.09643408,0.83969903,0.103156984,0.20351785,0.14015414,820.0,-1.0979164,1.0,4100.0,0.58
82,0.84006906,0.09635949,0.8398557,0.10310248,0.20355682,0.14011763,830.0,-1.0808561,1.0,4150.0,0.66
83,0.84013146,0.0962692,0.8399083,0.10302506,0.20358104,0.14020692,840.0,-1.0039252,1.0,4200.0,0.52
84,0.84021956,0.0964263,0.8399995,0.103178084,0.20368458,0.14046028,850.0,-1.1935363,1.0,4250.0,0.4
85,0.84024096,0.096651345,0.8400294,0.10341232,0.20374572,0.14068693,860.0,-1.018666,1.0,4300.0,0.5
86,0.84025246,0.09652269,0.83999854,0.103251256,0.20384504,0.14072043,870.0,-0.6341363,1.0,4350.0,0.48
87,0.84022576,0.096531086,0.8399102,0.103269346,0.20382607,0.14075623,880.0,-0.8869335,1.0,4400.0,0.6
88,0.8401827,0.09649096,0.8398947,0.10327381,0.20386592,0.14092101,890.0,-1.0234047,1.0,4450.0,0.58
89,0.84006804,0.09642307,0.83975595,0.10317385,0.20380525,0.14087185,900.0,-1.3465745,1.0,4500.0,0.62
90,0.8399876,0.09629195,0.8396302,0.1030445,0.20380081,0.14071241,910.0,-1.3627163,1.0,4550.0,0.54
91,0.8400174,0.09649989,0.83959645,0.10333715,0.20374747,0.14075775,920.0,-0.44019493,1.0,4600.0,0.56
92,0.84008557,0.09640483,0.8396628,0.103209615,0.20372988,0.14076082,930.0,-1.1726199,1.0,4650.0,0.7
93,0.84009963,0.0962994,0.8396644,0.103100084,0.2037124,0.14067604,940.0,-0.7998786,1.0,4700.0,0.62
94,0.8400766,0.0963187,0.8396835,0.10309055,0.20370899,0.14067504,950.0,-1.3800766,0.9,4750.0,0.48
95,0.84013003,0.09615753,0.83977884,0.10289944,0.20379221,0.14062703,960.0,-1.0628645,1.0,4800.0,0.6
96,0.84025,0.09616897,0.839855,0.102886595,0.20383386,0.14081696,970.0,-1.060816,1.0,4850.0,0.48
97,0.84023476,0.09606472,0.83980465,0.10279586,0.20390642,0.14081562,980.0,-1.3035696,1.0,4900.0,0.5
98,0.84020704,0.095965005,0.8398118,0.10269017,0.20389906,0.14082447,990.0,-0.8717228,1.0,4950.0,0.56
99,0.84022754,0.09584263,0.8398161,0.10259515,0.20389418,0.1407911,1000.0,-3.552339,0.8,5000.0,0.64
100,0.840306,0.09583049,0.83986473,0.10256481,0.20393328,0.14090328,1010.0,-1.1856759,1.0,5050.0,0.58
101,0.8403804,0.0959402,0.83996624,0.10268708,0.2039045,0.14103088,1020.0,-0.93308496,1.0,5100.0,0.44
102,0.8403526,0.09591618,0.83992463,0.10267583,0.20388487,0.14123073,1030.0,-1.2326238,1.0,5150.0,0.5
103,0.84046316,0.09591911,0.84002566,0.10272229,0.20396942,0.14129852,1040.0,-1.362326,0.9,5200.0,0.5
104,0.840445,0.09604942,0.84000516,0.10286665,0.20388506,0.14137189,1050.0,-1.5403965,1.0,5250.0,0.5
105,0.8404638,0.095944725,0.840034,0.1027424,0.20387302,0.14135794,1060.0,-1.057085,1.0,5300.0,0.5
106,0.8404754,0.095911555,0.8400753,0.10273215,0.20391966,0.14153855,1070.0,-0.95168227,1.0,5350.0,0.56
107,0.84053403,0.09580558,0.84015924,0.10259774,0.20398352,0.14155489,1080.0,-1.4086827,1.0,5400.0,0.52
108,0.8405282,0.095693916,0.8402032,0.102466874,0.20393781,0.14169575,1090.0,-1.2811942,1.0,5450.0,0.54
109,0.8405277,0.095648654,0.84026486,0.102372505,0.20385621,0.14173284,1100.0,-1.285736,1.0,5500.0,0.54
110,0.84060127,0.09553323,0.8403797,0.102276206,0.20396356,0.14176698,1110.0,-0.98589975,1.0,5550.0,0.54
111,0.8405673,0.09556517,0.8403663,0.10230881,0.20393741,0.14201541,1120.0,-1.0710955,1.0,5600.0,0.58
112,0.84054375,0.095766135,0.84027076,0.102495946,0.20387042,0.1421353,1130.0,-1.0335201,1.0,5650.0,0.6
113,0.84056664,0.09575695,0.8402452,0.10248085,0.20389713,0.14217728,1140.0,-1.4199877,1.0,5700.0,0.58
114,0.8406227,0.095624894,0.84031457,0.10231791,0.20397487,0.14198655,1150.0,-1.0211399,1.0,5750.0,0.66
115,0.8407243,0.09555439,0.84039134,0.10221834,0.2040013,0.14203727,1160.0,-1.5110283,1.0,5800.0,0.56
116,0.84072447,0.095497884,0.8403484,0.1021513,0.20400776,0.14209259,1170.0,-1.0852901,1.0,5850.0,0.46
117,0.8408254,0.09553599,0.84047556,0.102213584,0.20405765,0.14211679,1180.0,-0.98976785,1.0,5900.0,0.58
118,0.840785,0.09551165,0.84041554,0.102175586,0.20403017,0.14202245,1190.0,-0.8145707,1.0,5950.0,0.58
119,0.8406922,0.09572655,0.840297,0.102435626,0.20396511,0.14216098,1200.0,-1.2234504,1.0,6000.0,0.56
120,0.8406787,0.09574445,0.8402818,0.1024516,0.20393106,0.14211561,1210.0,-0.8861354,1.0,6050.0,0.5
121,0.84071046,0.0957632,0.84030867,0.10253811,0.20391314,0.14223987,1220.0,-1.1297429,1.0,6100.0,0.48
122,0.8407002,0.09580339,0.8402712,0.10259458,0.20391534,0.14216386,1230.0,-1.3786469,1.0,6150.0,0.58
123,0.8407216,0.0957332,0.8402741,0.102549665,0.20394428,0.14211823,1240.0,-1.4230359,1.0,6200.0,0.5
124,0.84063697,0.09576077,0.8401317,0.102566235,0.2039618,0.14217149,1250.0,-0.8942606,1.0,6250.0,0.68
125,0.84060913,0.09563727,0.840122,0.102438666,0.20394069,0.14198186,1260.0,-1.2349511,1.0,6300.0,0.66
126,0.8406038,0.095706634,0.8401317,0.10247753,0.20403509,0.14209457,1270.0,-0.8319645,1.0,6350.0,0.54
127,0.8405985,0.09568679,0.84014004,0.10246453,0.20407079,0.14203292,1280.0,-0.8489944,1.0,6400.0,0.64
128,0.8405784,0.095585965,0.84013224,0.1023631,0.20408025,0.14203802,1290.0,-3.636619,0.9,6450.0,0.54
129,0.8405977,0.095549546,0.84011227,0.10233978,0.20405418,0.14201139,1300.0,-1.1254303,1.0,6500.0,0.58
130,0.8406813,0.09543819,0.84019464,0.10218817,0.2041061,0.14199176,1310.0,-1.3040093,1.0,6550.0,0.44
131,0.84075373,0.095578544,0.84026355,0.102327384,0.20411453,0.14204432,1320.0,-0.96467894,1.0,6600.0,0.46
132,0.8407498,0.095602356,0.8402253,0.10235057,0.2041103,0.14218247,1330.0,-1.3230202,1.0,6650.0,0.5
133,0.84073305,0.09563798,0.8402346,0.10240837,0.20405939,0.14228246,1340.0,-1.0889924,1.0,6700.0,0.56
134,0.8406629,0.09556372,0.84018105,0.10230756,0.20402332,0.14234306,1350.0,-1.1425915,1.0,6750.0,0.52
135,0.8406381,0.09553486,0.8401752,0.10230201,0.20406921,0.14229698,1360.0,-0.765176,1.0,6800.0,0.62
136,0.84065884,0.0954986,0.8401861,0.10223488,0.20408864,0.14231874,1370.0,-0.73193294,1.0,6850.0,0.6
137,0.84065264,0.09546164,0.84016806,0.10216949,0.20411055,0.14227943,1380.0,-1.1622767,1.0,6900.0,0.52
138,0.8406846,0.09551009,0.84023076,0.10220522,0.20413569,0.1422812,1390.0,-1.0189046,1.0,6950.0,0.64
139,0.84067416,0.09549385,0.84021634,0.102171995,0.20413472,0.1423061,1400.0,-1.108496,1.0,7000.0,0.46
140,0.8407118,0.09554121,0.8402495,0.102243185,0.2041675,0.1423804,1410.0,-1.4572138,1.0,7050.0,0.6
141,0.8406725,0.095581524,0.8402324,0.10230907,0.20419203,0.14242667,1420.0,-0.84789485,1.0,7100.0,0.52
142,0.84068507,0.09567988,0.84024745,0.102451764,0.20413843,0.14266656,1430.0,-1.4238985,1.0,7150.0,0.52
143,0.8406318,0.09571031,0.8401584,0.10253069,0.20414089,0.14264043,1440.0,-0.8751341,1.0,7200.0,0.5
144,0.84070474,0.09562359,0.8402765,0.10245079,0.2041724,0.14258586,1450.0,-0.87456113,1.0,7250.0,0.48
145,0.84068054,0.09562167,0.84023553,0.102427565,0.20412323,0.14266598,1460.0,-1.1042048,1.0,7300.0,0.56
146,0.8406611,0.09557406,0.8402118,0.10238866,0.20414113,0.14269851,1470.0,-1.1969888,1.0,7350.0,0.5
147,0.8406699,0.09557363,0.8402402,0.102379,0.20416483,0.14282496,1480.0,-1.570599,1.0,7400.0,0.4
148,0.8406089,0.09555641,0.8401827,0.102365166,0.20415191,0.14298475,1490.0,-0.8000859,1.0,7450.0,0.6
149,0.8406138,0.09543999,0.84020656,0.102222376,0.20407768,0.14292239,1500.0,-1.0757737,1.0,7500.0,0.56
150,0.8405972,0.09540998,0.84019977,0.10220311,0.20408028,0.14295383,1510.0,-0.931108,1.0,7550.0,0.5
151,0.8405416,0.09537075,0.84013265,0.10218025,0.20398508,0.14294648,1520.0,-1.4625615,1.0,7600.0,0.56
152,0.84060615,0.095311664,0.84019685,0.102107845,0.20400693,0.14288178,1530.0,-1.1531001,1.0,7650.0,0.54
153,0.84058523,0.0953025,0.8401446,0.10208007,0.2039622,0.14287516,1540.0,-1.1492717,1.0,7700.0,0.5
154,0.84059834,0.095245115,0.8401208,0.10203504,0.20391567,0.14298686,1550.0,-0.7824797,1.0,7750.0,0.58
155,0.8405798,0.0951583,0.84011865,0.101928025,0.20387924,0.14282323,1560.0,-0.9424969,1.0,7800.0,0.72
156,0.8405681,0.09510747,0.8401006,0.10187831,0.2038742,0.1429141,1570.0,-0.84348214,1.0,7850.0,0.48
157,0.84055823,0.095178336,0.8400853,0.101908155,0.20387468,0.14300069,1580.0,-1.1192647,1.0,7900.0,0.52
158,0.840549,0.09511236,0.84006405,0.10185365,0.20389913,0.14295195,1590.0,-1.0026386,1.0,7950.0,0.58
159,0.8406231,0.09511844,0.84015054,0.10184052,0.20399171,0.14297016,1600.0,-1.599843,0.8,8000.0,0.56
160,0.8406213,0.09503713,0.8401418,0.101763,0.2039288,0.14293243,1610.0,-1.4039276,1.0,8050.0,0.54
161,0.8406393,0.09502647,0.8401552,0.10177985,0.2038937,0.1429866,1620.0,-1.2696807,1.0,8100.0,0.52
162,0.8406689,0.0949263,0.84020543,0.101664,0.20390822,0.1430091,1630.0,-1.0012597,1.0,8150.0,0.58
163,0.84067917,0.09494797,0.8402075,0.10170183,0.20390396,0.14299762,1640.0,-1.012394,1.0,8200.0,0.5
164,0.8406661,0.09482946,0.8402193,0.101546325,0.20390692,0.14286295,1650.0,-3.0135095,0.9,8250.0,0.62
165,0.8407157,0.09474355,0.8402462,0.10144461,0.20397808,0.14287393,1660.0,-1.0196342,1.0,8300.0,0.6
166,0.84074545,0.09469534,0.8402516,0.10138095,0.20394367,0.14300425,1670.0,-0.7879594,1.0,8350.0,0.6
167,0.84077454,0.09462365,0.8402977,0.101282924,0.20397927,0.14303729,1680.0,-1.1031175,0.8,8400.0,0.48
168,0.8407635,0.09460608,0.84030706,0.10124978,0.20393561,0.14312933,1690.0,-4.4296694,0.9,8450.0,0.6
169,0.8407852,0.0946559,0.8403106,0.10131949,0.20394944,0.14321403,1700.0,-1.4465474,1.0,8500.0,0.62
170,0.8408122,0.09463668,0.8403473,0.10129178,0.20391946,0.1432514,1710.0,-0.86574876,1.0,8550.0,0.32
171,0.8407522,0.09457239,0.8402719,0.10122868,0.20387545,0.14323811,1720.0,-1.1622962,1.0,8600.0,0.62
172,0.8407045,0.09458559,0.8402124,0.10126228,0.20384596,0.1433073,1730.0,-1.0730642,1.0,8650.0,0.58
173,0.8407187,0.09462977,0.8402217,0.101296805,0.20388182,0.14344235,1740.0,-1.288757,1.0,8700.0,0.58
174,0.84074426,0.094569154,0.84024006,0.10122233,0.20393066,0.1433447,1750.0,-1.0938562,1.0,8750.0,0.6
175,0.8407511,0.09455968,0.84023446,0.10121151,0.20392787,0.14331517,1760.0,-1.1767652,1.0,8800.0,0.52
176,0.8407555,0.094528355,0.84020823,0.10116313,0.2039571,0.14331308,1770.0,-0.76747566,1.0,8850.0,0.54
177,0.84071916,0.09446057,0.840169,0.10111267,0.20395386,0.14330965,1780.0,-1.0698084,1.0,8900.0,0.58
178,0.8406713,0.09443891,0.84013385,0.101081215,0.20393114,0.14334871,1790.0,-1.3061968,1.0,8950.0,0.6
179,0.8406914,0.09451,0.84012824,0.10117787,0.20396854,0.14347877,1800.0,-1.1959236,1.0,9000.0,0.48
180,0.84064335,0.09452021,0.84009725,0.10117791,0.20391844,0.14344,1810.0,-0.996251,1.0,9050.0,0.52
181,0.8406791,0.09465016,0.8401064,0.10134349,0.20394991,0.14350945,1820.0,-1.004617,1.0,9100.0,0.44
182,0.84071237,0.09473271,0.8401346,0.101433724,0.20396362,0.14357603,1830.0,-1.3487688,1.0,9150.0,0.52
183,0.8407139,0.09473201,0.8401515,0.101423256,0.20398179,0.14358729,1840.0,-1.2476532,1.0,9200.0,0.54
184,0.8407509,0.09472516,0.84017473,0.10142959,0.20403858,0.14359716,1850.0,-1.2317775,1.0,9250.0,0.52
185,0.8407209,0.09479941,0.8401248,0.10150203,0.20405222,0.1437094,1860.0,-1.4456547,1.0,9300.0,0.48
186,0.8407288,0.0947397,0.84008884,0.10144293,0.20406221,0.14368685,1870.0,-1.4289049,1.0,9350.0,0.52
187,0.8407243,0.09470693,0.8401036,0.10139563,0.2040453,0.1436724,1880.0,-1.6431038,1.0,9400.0,0.64
188,0.8407278,0.09466361,0.84010834,0.10134227,0.20401847,0.14362106,1890.0,-1.1056783,1.0,9450.0,0.48
189,0.84075266,0.09468582,0.8401487,0.10135704,0.2040459,0.14367102,1900.0,-1.5991831,1.0,9500.0,0.48
190,0.84076947,0.09470138,0.8401398,0.101368666,0.20405771,0.14371862,1910.0,-1.1781794,1.0,9550.0,0.54
191,0.84071237,0.09464804,0.84007543,0.10129896,0.20405306,0.14378984,1920.0,-1.1404191,1.0,9600.0,0.66
192,0.84071726,0.094615884,0.8401022,0.10124778,0.20403819,0.1437431,1930.0,-1.3315399,1.0,9650.0,0.52
193,0.8407767,0.094668604,0.8401577,0.101337016,0.20411344,0.14393447,1940.0,-0.92124426,1.0,9700.0,0.46
194,0.8407697,0.09464418,0.840142,0.10131649,0.2040604,0.14394854,1950.0,-1.0995739,1.0,9750.0,0.56
195,0.8407907,0.09458364,0.84017825,0.10123864,0.20407501,0.14396153,1960.0,-1.0889437,1.0,9800.0,0.7
196,0.840759,0.09453365,0.84014374,0.10117171,0.20407929,0.14386807,1970.0,-1.0684252,1.0,9850.0,0.6
197,0.84070235,0.09446013,0.8400984,0.10108578,0.20410326,0.14381476,1980.0,-1.1894996,1.0,9900.0,0.66
198,0.84074205,0.09444936,0.84011894,0.10106578,0.20413138,0.14389463,1990.0,-1.1952081,1.0,9950.0,0.58
199,0.84075004,0.094403,0.8401404,0.10098747,0.20413828,0.14393073,2000.0,-1.1990978,0.9,10000.0,0.66
200,0.84075403,0.094367445,0.8401475,0.10095038,0.20410769,0.14396535,2010.0,-1.4141735,1.0,10050.0,0.46
201,0.84074086,0.09434065,0.84013057,0.100900136,0.20410447,0.14393733,2020.0,-1.2484496,1.0,10100.0,0.62
202,0.84070903,0.094285466,0.84011054,0.10084819,0.20405503,0.14392343,2030.0,-1.0013701,1.0,10150.0,0.56
203,0.8407479,0.09421853,0.8401282,0.10076585,0.20408139,0.14397354,2040.0,-0.88128024,1.0,10200.0,0.64
204,0.8407266,0.09422799,0.840132,0.10076696,0.20408691,0.14401475,2050.0,-1.1957797,1.0,10250.0,0.62
205,0.8407059,0.094138734,0.84011745,0.10065634,0.20410486,0.14399604,2060.0,-1.1173122,1.0,10300.0,0.5
206,0.84072894,0.09410068,0.8401387,0.10061067,0.20411158,0.14400746,2070.0,-1.1019927,1.0,10350.0,0.5
207,0.8407226,0.09402337,0.8401568,0.100525044,0.2040599,0.14400785,2080.0,-1.1622026,1.0,10400.0,0.54
208,0.8407376,0.09395646,0.8401695,0.100448154,0.20407784,0.14404377,2090.0,-1.181061,1.0,10450.0,0.54
209,0.840749,0.09390056,0.8401923,0.10037726,0.20409779,0.14408065,2100.0,-0.7996143,1.0,10500.0,0.5
210,0.8407076,0.09386172,0.84017324,0.10031912,0.20407514,0.1441336,2110.0,-0.8652915,1.0,10550.0,0.54
211,0.84067625,0.09379971,0.8401334,0.10025897,0.20407534,0.14414954,2120.0,-0.861314,1.0,10600.0,0.58
212,0.84063905,0.093769945,0.84010965,0.100210465,0.20409673,0.14417881,2130.0,-0.9065644,1.0,10650.0,0.56
213,0.84065217,0.09373617,0.8401384,0.100181855,0.20408261,0.14419647,2140.0,-1.0920556,1.0,10700.0,0.48
214,0.84065795,0.093775325,0.8401558,0.100233816,0.20408793,0.14431864,2150.0,-1.0052598,1.0,10750.0,0.36
215,0.8406501,0.09376433,0.8401501,0.10022379,0.20404916,0.14428364,2160.0,-1.143063,1.0,10800.0,0.48
216,0.84065944,0.093788855,0.840162,0.10024073,0.20406933,0.1443216,2170.0,-0.9897908,1.0,10850.0,0.46
217,0.8406704,0.09379259,0.8401688,0.10022784,0.20410915,0.14430779,2180.0,-0.95714885,1.0,10900.0,0.58
218,0.84062976,0.0938494,0.84011596,0.10027946,0.20412682,0.1443554,2190.0,-0.8855648,1.0,10950.0,0.64
219,0.8405996,0.09388521,0.84009093,0.100347996,0.20414591,0.14433104,2200.0,-1.1640425,1.0,11000.0,0.56
220,0.8405989,0.093839146,0.8400933,0.10028776,0.20416,0.14428237,2210.0,-0.7728703,1.0,11050.0,0.64
221,0.84060735,0.093764536,0.84009963,0.100194216,0.20417288,0.14429224,2220.0,-1.0197511,1.0,11100.0,0.64
